Color	Position	Sample Name	Gene Name	Cq	Cq Error	Concentration	Call	Excluded	Sample Type	Standard	Cq Mean	Concentration Mean	Concentration Error	Replicate Group	Dye	Edited Call	Slope	EPF	Failure	Notes	Sample Prep Notes	Number
255;0;0;255	E3	06-089	TELO	14.18	1.61	-	Positive	Unchecked	Unknown	-	15.32	-	-	E3	SYBR Green I	 	2.21	5.06	None			51
255;0;0;255	E4	06-089	TELO	16.45	1.61	-	Positive	Unchecked	Unknown	-	15.32	-	-	E3	SYBR Green I	 	2.41	5.20	None			52
255;0;0;255	F3	06-097	TELO	21.46	0.06	-	Positive	Unchecked	Unknown	-	21.42	-	-	F3	SYBR Green I	 	2.53	6.25	None			63
255;0;0;255	F4	06-097	TELO	21.37	0.06	-	Positive	Unchecked	Unknown	-	21.42	-	-	F3	SYBR Green I	 	2.49	6.26	None			64
255;0;0;255	G3	06-101	TELO	18.42	0.10	-	Positive	Unchecked	Unknown	-	18.35	-	-	G3	SYBR Green I	 	2.47	6.19	None			75
255;0;0;255	G4	06-101	TELO	18.28	0.10	-	Positive	Unchecked	Unknown	-	18.35	-	-	G3	SYBR Green I	 	2.46	6.22	None			76
255;0;0;255	A3	06-131	TELO	20.37	0.01	-	Positive	Unchecked	Unknown	-	20.37	-	-	A3	SYBR Green I	 	2.46	6.18	None			3
255;0;0;255	A4	06-131	TELO	20.36	0.01	-	Positive	Unchecked	Unknown	-	20.37	-	-	A3	SYBR Green I	 	2.63	6.28	None			4
255;0;0;255	B3	06-135	TELO	19.79	0.08	-	Positive	Unchecked	Unknown	-	19.85	-	-	B3	SYBR Green I	 	2.62	6.21	None			15
255;0;0;255	B4	06-135	TELO	19.91	0.08	-	Positive	Unchecked	Unknown	-	19.85	-	-	B3	SYBR Green I	 	2.55	6.29	None			16
255;0;0;255	C3	06-136	TELO	20.06	0.04	-	Positive	Unchecked	Unknown	-	20.09	-	-	C3	SYBR Green I	 	2.53	6.28	None			27
255;0;0;255	C4	06-136	TELO	20.11	0.04	-	Positive	Unchecked	Unknown	-	20.09	-	-	C3	SYBR Green I	 	2.48	6.23	None			28
255;0;0;255	H3	06-142	TELO	20.43	0.08	-	Positive	Unchecked	Unknown	-	20.38	-	-	H3	SYBR Green I	 	2.55	6.24	None			87
