Color	Position	Sample Name	Gene Name	Cq	Cq Error	Concentration	Call	Excluded	Sample Type	Standard	Cq Mean	Concentration Mean	Concentration Error	Replicate Group	Dye	Edited Call	Slope	EPF	Failure	Notes	Sample Prep Notes	Number
255;0;0;255	G10	11-169	TOX	33.03	0.47	-	Positive	Unchecked	Unknown	-	32.70	-	-	G9	SYBR Green I	 	0.34	0.62	None			82
255;0;0;255	G9	11-169	TOX	32.36	0.47	-	Positive	Unchecked	Unknown	-	32.70	-	-	G9	SYBR Green I	 	0.65	1.01	None			81
255;0;0;255	B4	11-116	TOX	27.39	0.40	-	Positive	Unchecked	Unknown	-	27.11	-	-	B3	SYBR Green I	 	0.80	2.55	None			16
255;0;0;255	B3	11-116	TOX	26.83	0.40	-	Positive	Unchecked	Unknown	-	27.11	-	-	B3	SYBR Green I	 	0.74	2.57	None			15
255;0;0;255	F8	11-031	TOX	22.44	0.29	-	Positive	Unchecked	Unknown	-	22.24	-	-	F7	SYBR Green I	 	0.54	3.07	None			68
255;0;0;255	F7	11-031	TOX	22.03	0.29	-	Positive	Unchecked	Unknown	-	22.24	-	-	F7	SYBR Green I	 	0.50	3.11	None			67
255;0;0;255	E8	11-011	TOX	30.13	0.28	-	Positive	Unchecked	Unknown	-	29.94	-	-	E7	SYBR Green I	 	0.88	2.15	None			56
255;0;0;255	E7	11-011	TOX	29.74	0.28	-	Positive	Unchecked	Unknown	-	29.94	-	-	E7	SYBR Green I	 	0.87	2.30	None			55
255;0;0;255	E4	11-119	TOX	23.76	0.18	-	Positive	Unchecked	Unknown	-	23.63	-	-	E3	SYBR Green I	 	0.66	3.01	None			52
255;0;0;255	E3	11-119	TOX	23.50	0.18	-	Positive	Unchecked	Unknown	-	23.63	-	-	E3	SYBR Green I	 	0.65	3.02	None			51
255;0;255;0	G2	GB	TOX	26.04	0.18	-	Positive	Unchecked	Positive control	-	25.92	-	-	G1	SYBR Green I	 	0.78	2.78	None			74
255;0;255;0	G1	GB	TOX	25.79	0.18	-	Positive	Unchecked	Positive control	-	25.92	-	-	G1	SYBR Green I	 	0.91	2.97	None			73
255;0;0;255	B6	11-200	TOX	26.36	0.16	-	Positive	Unchecked	Unknown	-	26.25	-	-	B5	SYBR Green I	 	0.75	2.68	None			18
255;0;0;255	B5	11-200	TOX	26.13	0.16	-	Positive	Unchecked	Unknown	-	26.25	-	-	B5	SYBR Green I	 	0.75	2.71	None			17
255;0;0;255	F4	11-128	TOX	28.86	0.15	-	Positive	Unchecked	Unknown	-	28.76	-	-	F3	SYBR Green I	 	0.84	2.63	None			64
255;0;0;255	F3	11-128	TOX	28.65	0.15	-	Positive	Unchecked	Unknown	-	28.76	-	-	F3	SYBR Green I	 	0.80	2.63	None			63
255;0;0;255	G6	11-213	TOX	27.14	0.14	-	Positive	Unchecked	Unknown	-	27.04	-	-	G5	SYBR Green I	 	0.80	2.60	None			78
255;0;0;255	G5	11-213	TOX	26.94	0.14	-	Positive	Unchecked	Unknown	-	27.04	-	-	G5	SYBR Green I	 	0.79	2.62	None			77
255;0;0;255	D4	11-127	TOX	28.48	0.14	-	Positive	Unchecked	Unknown	-	28.58	-	-	D3	SYBR Green I	 	0.85	2.61	None			40
255;0;0;255	D3	11-127	TOX	28.68	0.14	-	Positive	Unchecked	Unknown	-	28.58	-	-	D3	SYBR Green I	 	0.86	2.71	None			39
255;0;0;255	D6	11-258	TOX	22.21	0.13	-	Positive	Unchecked	Unknown	-	22.12	-	-	D5	SYBR Green I	 	0.51	3.16	None			42
255;0;0;255	D5	11-258	TOX	22.03	0.13	-	Positive	Unchecked	Unknown	-	22.12	-	-	D5	SYBR Green I	 	0.45	3.02	None			41
255;0;0;255	E6	11-205	TOX	27.39	0.11	-	Positive	Unchecked	Unknown	-	27.32	-	-	E5	SYBR Green I	 	0.82	2.59	None			54
255;0;0;255	E5	11-205	TOX	27.24	0.11	-	Positive	Unchecked	Unknown	-	27.32	-	-	E5	SYBR Green I	 	0.81	2.61	None			53
255;0;0;255	B10	11-033	TOX	26.52	0.10	-	Positive	Unchecked	Unknown	-	26.59	-	-	B9	SYBR Green I	 	0.74	2.65	None			22
255;0;0;255	B9	11-033	TOX	26.66	0.10	-	Positive	Unchecked	Unknown	-	26.59	-	-	B9	SYBR Green I	 	0.77	2.66	None			21
255;0;0;255	H8	11-155	TOX	27.08	0.09	-	Positive	Unchecked	Unknown	-	27.15	-	-	H7	SYBR Green I	 	0.81	2.65	None			92
255;0;0;255	H7	11-155	TOX	27.21	0.09	-	Positive	Unchecked	Unknown	-	27.15	-	-	H7	SYBR Green I	 	0.78	2.56	None			91
255;0;0;255	E10	11-157	TOX	31.55	0.09	-	Positive	Unchecked	Unknown	-	31.49	-	-	E9	SYBR Green I	 	0.98	1.42	None			58
255;0;0;255	E9	11-157	TOX	31.42	0.09	-	Positive	Unchecked	Unknown	-	31.49	-	-	E9	SYBR Green I	 	0.99	1.44	None			57
255;0;0;255	A8	11-003	TOX	27.89	0.09	-	Positive	Unchecked	Unknown	-	27.83	-	-	A7	SYBR Green I	 	0.78	2.42	None			8
255;0;0;255	A7	11-003	TOX	27.76	0.09	-	Positive	Unchecked	Unknown	-	27.83	-	-	A7	SYBR Green I	 	0.75	2.43	None			7
