Color	Position	Sample Name	Gene Name	Cq	Cq Error	Concentration	Call	Excluded	Sample Type	Standard	Cq Mean	Concentration Mean	Concentration Error	Replicate Group	Dye	Edited Call	Slope	EPF	Failure	Notes	Sample Prep Notes	Number
255;255;0;0	A1	S1	TELO	-	-	-	-	Checked	Standard	-	-	-	-	A1	SYBR Green I	 	-	-				1
255;255;0;0	A2	S1	TELO	-	-	-	-	Checked	Standard	-	-	-	-	A1	SYBR Green I	 	-	-				2
255;255;0;0	B1	S2	TELO	-	-	-	-	Checked	Standard	-	-	-	-	B1	SYBR Green I	 	-	-				13
255;255;0;0	B2	S2	TELO	-	-	-	-	Checked	Standard	-	-	-	-	B1	SYBR Green I	 	-	-				14
255;255;0;0	C1	S3	TELO	-	-	-	-	Checked	Standard	-	-	-	-	C1	SYBR Green I	 	-	-				25
255;255;0;0	C2	S3	TELO	-	-	-	-	Checked	Standard	-	-	-	-	C1	SYBR Green I	 	-	-				26
255;255;0;0	D1	S4	TELO	-	-	-	-	Checked	Standard	-	-	-	-	D1	SYBR Green I	 	-	-				37
255;255;0;0	D2	S4	TELO	-	-	-	-	Checked	Standard	-	-	-	-	D1	SYBR Green I	 	-	-				38
255;255;0;0	E1	S5	TELO	-	-	-	-	Checked	Standard	-	-	-	-	E1	SYBR Green I	 	-	-				49
255;255;0;0	E2	S5	TELO	-	-	-	-	Checked	Standard	-	-	-	-	E1	SYBR Green I	 	-	-				50
255;255;0;0	F1	S6	TELO	-	-	-	-	Checked	Standard	-	-	-	-	F1	SYBR Green I	 	-	-				61
255;255;0;0	F2	S6	TELO	-	-	-	-	Checked	Standard	-	-	-	-	F1	SYBR Green I	 	-	-				62
255;0;0;255	A11	06-098	TELO	20.34	0.00	-	Positive	Unchecked	Unknown	-	20.34	-	-	A11	SYBR Green I	 	2.51	6.35	None			11
255;0;0;255	A12	06-098	TELO	20.34	0.00	-	Positive	Unchecked	Unknown	-	20.34	-	-	A11	SYBR Green I	 	2.53	6.33	None			12
255;0;0;255	H7	06-210	TELO	19.95	0.00	-	Positive	Unchecked	Unknown	-	19.95	-	-	H7	SYBR Green I	 	2.40	6.34	None			91
255;0;0;255	H8	06-210	TELO	19.95	0.00	-	Positive	Unchecked	Unknown	-	19.95	-	-	H7	SYBR Green I	 	2.47	6.40	None			92
255;0;0;255	F11	06-067	TELO	18.79	0.01	-	Positive	Unchecked	Unknown	-	18.79	-	-	F11	SYBR Green I	 	2.30	6.34	None			71
255;0;0;255	F12	06-067	TELO	18.78	0.01	-	Positive	Unchecked	Unknown	-	18.79	-	-	F11	SYBR Green I	 	2.33	6.32	None			72
255;0;0;255	B5	06-091	TELO	22.68	0.01	-	Positive	Unchecked	Unknown	-	22.69	-	-	B5	SYBR Green I	 	2.49	6.24	None			17
255;0;0;255	B6	06-091	TELO	22.69	0.01	-	Positive	Unchecked	Unknown	-	22.69	-	-	B5	SYBR Green I	 	2.51	6.22	None			18
255;0;0;255	G7	06-199	TELO	19.22	0.01	-	Positive	Unchecked	Unknown	-	19.23	-	-	G7	SYBR Green I	 	2.36	6.30	None			79
