Color	Position	Sample Name	Gene Name	Cq	Cq Error	Concentration	Call	Excluded	Sample Type	Standard	Cq Mean	Concentration Mean	Concentration Error	Replicate Group	Dye	Edited Call	Slope	EPF	Failure	Notes	Sample Prep Notes	Number
255;255;0;0	A1	S1	TELO	-	-	-	-	Checked	Standard	-	-	-	-	A1	SYBR Green I	 	-	-				1
255;255;0;0	A2	S1	TELO	-	-	-	-	Checked	Standard	-	-	-	-	A1	SYBR Green I	 	-	-				2
255;255;0;0	B1	S2	TELO	-	-	-	-	Checked	Standard	-	-	-	-	B1	SYBR Green I	 	-	-				13
255;255;0;0	B2	S2	TELO	-	-	-	-	Checked	Standard	-	-	-	-	B1	SYBR Green I	 	-	-				14
255;255;0;0	C1	S3	TELO	-	-	-	-	Checked	Standard	-	-	-	-	C1	SYBR Green I	 	-	-				25
255;255;0;0	C2	S3	TELO	-	-	-	-	Checked	Standard	-	-	-	-	C1	SYBR Green I	 	-	-				26
255;255;0;0	D1	S4	TELO	-	-	-	-	Checked	Standard	-	-	-	-	D1	SYBR Green I	 	-	-				37
255;255;0;0	D2	S4	TELO	-	-	-	-	Checked	Standard	-	-	-	-	D1	SYBR Green I	 	-	-				38
255;255;0;0	E1	S5	TELO	-	-	-	-	Checked	Standard	-	-	-	-	E1	SYBR Green I	 	-	-				49
255;255;0;0	E2	S5	TELO	-	-	-	-	Checked	Standard	-	-	-	-	E1	SYBR Green I	 	-	-				50
255;255;0;0	F1	S6	TELO	-	-	-	-	Checked	Standard	-	-	-	-	F1	SYBR Green I	 	-	-				61
255;255;0;0	F2	S6	TELO	-	-	-	-	Checked	Standard	-	-	-	-	F1	SYBR Green I	 	-	-				62
255;0;0;0	H1	Negative	TELO	-	-	-	Negative	Unchecked	Negative control	-	-	-	-	H1	SYBR Green I	 	0.07	0.31	None			85
255;0;0;0	H2	Negative	TELO	-	-	-	Negative	Unchecked	Negative control	-	-	-	-	H1	SYBR Green I	 	0.04	0.32	None			86
255;0;0;255	C7	07-157	TELO	20.41	0.00	-	Positive	Unchecked	Unknown	-	20.41	-	-	C7	SYBR Green I	 	2.46	6.23	None			31
255;0;0;255	C8	07-157	TELO	20.41	0.00	-	Positive	Unchecked	Unknown	-	20.41	-	-	C7	SYBR Green I	 	2.46	6.20	None			32
255;0;0;255	G7	07-153	TELO	17.04	0.00	-	Positive	Unchecked	Unknown	-	17.04	-	-	G7	SYBR Green I	 	2.34	5.59	None			79
255;0;0;255	G8	07-153	TELO	17.04	0.00	-	Positive	Unchecked	Unknown	-	17.04	-	-	G7	SYBR Green I	 	2.39	5.66	None			80
255;0;0;255	H9	07-160	TELO	16.05	0.00	-	Positive	Unchecked	Unknown	-	16.05	-	-	H9	SYBR Green I	 	2.37	5.42	None			93
255;0;0;255	H10	07-160	TELO	16.05	0.00	-	Positive	Unchecked	Unknown	-	16.05	-	-	H9	SYBR Green I	 	2.23	5.37	None			94
255;0;0;255	E3	07-047	TELO	20.64	0.01	-	Positive	Unchecked	Unknown	-	20.65	-	-	E3	SYBR Green I	 	2.60	6.17	None			51
