Color	Position	Sample Name	Gene Name	Cq	Cq Error	Concentration	Call	Excluded	Sample Type	Standard	Cq Mean	Concentration Mean	Concentration Error	Replicate Group	Dye	Edited Call	Slope	EPF	Failure	Notes	Sample Prep Notes	Number
255;0;0;255	B7	10-001	TELO	19.86	0.05	-	Positive	Unchecked	Unknown	-	19.90	-	-	B7	SYBR Green I	 	2.54	6.25	None			19
255;0;0;255	B8	10-001	TELO	19.93	0.05	-	Positive	Unchecked	Unknown	-	19.90	-	-	B7	SYBR Green I	 	2.51	6.24	None			20
255;0;0;255	C7	10-005	TELO	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	C7	SYBR Green I	 	0.02	0.21	None			31
255;0;0;255	C8	10-005	TELO	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	C7	SYBR Green I	 	0.03	0.19	None			32
255;0;0;255	A3	10-011	TELO	16.51	0.31	-	Positive	Unchecked	Unknown	-	16.73	-	-	A3	SYBR Green I	 	2.23	5.50	None			3
255;0;0;255	A4	10-011	TELO	16.95	0.31	-	Positive	Unchecked	Unknown	-	16.73	-	-	A3	SYBR Green I	 	1.98	5.49	None			4
255;0;0;255	E3	10-012	TELO	23.16	0.01	-	Positive	Unchecked	Unknown	-	23.17	-	-	E3	SYBR Green I	 	2.57	6.14	None			51
255;0;0;255	E4	10-012	TELO	23.17	0.01	-	Positive	Unchecked	Unknown	-	23.17	-	-	E3	SYBR Green I	 	2.60	6.17	None			52
255;0;0;255	F3	10-018	TELO	22.70	0.06	-	Positive	Unchecked	Unknown	-	22.66	-	-	F3	SYBR Green I	 	2.52	6.16	None			63
255;0;0;255	F4	10-018	TELO	22.62	0.06	-	Positive	Unchecked	Unknown	-	22.66	-	-	F3	SYBR Green I	 	2.55	6.17	None			64
255;0;0;255	B3	10-023	TELO	-	-	-	-	Checked	Unknown	-	-	-	-	B3	SYBR Green I	 	-	-				15
