Color	Position	Sample Name	Gene Name	Cq	Cq Error	Concentration	Call	Excluded	Sample Type	Standard	Cq Mean	Concentration Mean	Concentration Error	Replicate Group	Dye	Edited Call	Slope	EPF	Failure	Notes	Sample Prep Notes	Number
255;0;0;255	E6	14-102	TELO	17.48	0.45	-	Positive	Unchecked	Unknown	-	17.80	-	-	E5	SYBR Green I	 	2.08	5.42	None			54
255;0;0;255	E5	14-102	TELO	18.12	0.45	-	Positive	Unchecked	Unknown	-	17.80	-	-	E5	SYBR Green I	 	2.08	5.78	None			53
255;0;0;255	G10	14-161	TELO	15.63	0.30	-	Positive	Unchecked	Unknown	-	15.42	-	-	G9	SYBR Green I	 	1.91	4.97	None			82
255;0;0;255	G9	14-161	TELO	15.20	0.30	-	Positive	Unchecked	Unknown	-	15.42	-	-	G9	SYBR Green I	 	1.86	4.73	None			81
255;0;0;255	H4	14-109	TELO	15.94	0.25	-	Positive	Unchecked	Unknown	-	15.76	-	-	H3	SYBR Green I	 	2.06	5.26	None			88
255;0;0;255	H3	14-109	TELO	15.58	0.25	-	Positive	Unchecked	Unknown	-	15.76	-	-	H3	SYBR Green I	 	1.98	5.08	None			87
255;0;0;255	A4	14-091	TELO	16.24	0.25	-	Positive	Unchecked	Unknown	-	16.42	-	-	A3	SYBR Green I	 	2.00	5.21	None			4
255;0;0;255	A3	14-091	TELO	16.59	0.25	-	Positive	Unchecked	Unknown	-	16.42	-	-	A3	SYBR Green I	 	1.93	5.32	None			3
255;0;0;255	C2	14-080	TELO	15.86	0.20	-	Positive	Unchecked	Unknown	-	16.00	-	-	C1	SYBR Green I	 	1.95	5.06	None			26
255;0;0;255	C1	14-080	TELO	16.14	0.20	-	Positive	Unchecked	Unknown	-	16.00	-	-	C1	SYBR Green I	 	2.06	5.20	None			25
255;0;0;255	G8	14-143	TELO	15.60	0.18	-	Positive	Unchecked	Unknown	-	15.47	-	-	G7	SYBR Green I	 	1.98	5.02	None			80
255;0;0;255	G7	14-143	TELO	15.34	0.18	-	Positive	Unchecked	Unknown	-	15.47	-	-	G7	SYBR Green I	 	1.91	5.04	None			79
255;0;0;255	F8	14-138	TELO	15.27	0.18	-	Positive	Unchecked	Unknown	-	15.40	-	-	F7	SYBR Green I	 	1.88	4.87	None			68
