Color	Position	Sample Name	Gene Name	Cq	Cq Error	Concentration	Call	Excluded	Sample Type	Standard	Cq Mean	Concentration Mean	Concentration Error	Replicate Group	Dye	Edited Call	Slope	EPF	Failure	Notes	Sample Prep Notes	Number
255;0;0;255	D4	17-224	TELO	14.97	0.93	-	Positive	Unchecked	Unknown	-	15.63	-	-	D3	SYBR Green I	 	1.96	5.10	None			40
255;0;0;255	D3	17-224	TELO	16.29	0.93	-	Positive	Unchecked	Unknown	-	15.63	-	-	D3	SYBR Green I	 	0.72	3.04	None			39
255;0;0;255	F10	17-195	TELO	17.16	0.66	-	Positive	Unchecked	Unknown	-	16.70	-	-	F9	SYBR Green I	 	1.96	5.97	None			70
255;0;0;255	F9	17-195	TELO	16.23	0.66	-	Positive	Unchecked	Unknown	-	16.70	-	-	F9	SYBR Green I	 	1.78	5.45	None			69
255;0;0;255	D2	17-210	TELO	14.09	0.42	-	Positive	Unchecked	Unknown	-	13.79	-	-	D1	SYBR Green I	 	1.52	4.63	None			38
255;0;0;255	D1	17-210	TELO	13.49	0.42	-	Positive	Unchecked	Unknown	-	13.79	-	-	D1	SYBR Green I	 	1.98	4.97	None			37
255;0;255;0	G2	GB	TELO	19.17	0.31	-	Positive	Unchecked	Positive control	-	18.79	-	-	F1	SYBR Green I	 	2.24	6.06	None			74
255;0;255;0	G1	GB	TELO	18.89	0.31	-	Positive	Unchecked	Positive control	-	18.79	-	-	F1	SYBR Green I	 	2.30	6.10	None			73
255;0;255;0	F2	GB	TELO	18.45	0.31	-	Positive	Unchecked	Positive control	-	18.79	-	-	F1	SYBR Green I	 	2.22	6.09	None			62
255;0;255;0	F1	GB	TELO	18.65	0.31	-	Positive	Unchecked	Positive control	-	18.79	-	-	F1	SYBR Green I	 	2.26	6.09	None			61
255;0;0;255	C6	17-326	TELO	15.64	0.27	-	Positive	Unchecked	Unknown	-	15.83	-	-	C5	SYBR Green I	 	2.01	5.13	None			30
255;0;0;255	C5	17-326	TELO	16.02	0.27	-	Positive	Unchecked	Unknown	-	15.83	-	-	C5	SYBR Green I	 	2.02	5.11	None			29
255;0;0;255	D6	17-063	TELO	15.06	0.26	-	Positive	Unchecked	Unknown	-	15.25	-	-	D5	SYBR Green I	 	1.87	4.93	None			42
255;0;0;255	D5	17-063	TELO	15.43	0.26	-	Positive	Unchecked	Unknown	-	15.25	-	-	D5	SYBR Green I	 	1.90	5.11	None			41
255;0;0;255	B12	17-218	TELO	16.20	0.16	-	Positive	Unchecked	Unknown	-	16.32	-	-	B11	SYBR Green I	 	2.12	5.45	None			24
255;0;0;255	B11	17-218	TELO	16.43	0.16	-	Positive	Unchecked	Unknown	-	16.32	-	-	B11	SYBR Green I	 	1.96	5.42	None			23
255;0;0;255	E6	17-001	TELO	16.10	0.15	-	Positive	Unchecked	Unknown	-	16.21	-	-	E5	SYBR Green I	 	2.16	5.15	None			54
255;0;0;255	E5	17-001	TELO	16.31	0.15	-	Positive	Unchecked	Unknown	-	16.21	-	-	E5	SYBR Green I	 	2.13	5.22	None			53
255;0;0;255	B2	17-202	TELO	15.48	0.14	-	Positive	Unchecked	Unknown	-	15.38	-	-	B1	SYBR Green I	 	2.13	5.09	None			14
255;0;0;255	B1	17-202	TELO	15.28	0.14	-	Positive	Unchecked	Unknown	-	15.38	-	-	B1	SYBR Green I	 	2.15	5.14	None			13
255;0;0;255	F8	17-175	TELO	17.37	0.14	-	Positive	Unchecked	Unknown	-	17.47	-	-	F7	SYBR Green I	 	2.01	6.01	None			68
255;0;0;255	F7	17-175	TELO	17.57	0.14	-	Positive	Unchecked	Unknown	-	17.47	-	-	F7	SYBR Green I	 	2.07	6.04	None			67
255;0;0;255	A2	17-158	TELO	16.74	0.11	-	Positive	Unchecked	Unknown	-	16.66	-	-	A1	SYBR Green I	 	1.98	5.37	None			2
255;0;0;255	A1	17-158	TELO	16.58	0.11	-	Positive	Unchecked	Unknown	-	16.66	-	-	A1	SYBR Green I	 	1.84	5.08	None			1
255;0;0;255	A10	17-349	TELO	15.35	0.11	-	Positive	Unchecked	Unknown	-	15.27	-	-	A9	SYBR Green I	 	2.10	5.30	None			10
255;0;0;255	A9	17-349	TELO	15.19	0.11	-	Positive	Unchecked	Unknown	-	15.27	-	-	A9	SYBR Green I	 	2.07	5.29	None			9
255;0;0;255	E10	17-191	TELO	15.98	0.11	-	Positive	Unchecked	Unknown	-	15.91	-	-	E9	SYBR Green I	 	1.96	5.37	None			58
255;0;0;255	E9	17-191	TELO	15.83	0.11	-	Positive	Unchecked	Unknown	-	15.91	-	-	E9	SYBR Green I	 	1.91	5.24	None			57
255;0;0;255	D10	17-187	TELO	16.16	0.10	-	Positive	Unchecked	Unknown	-	16.09	-	-	D9	SYBR Green I	 	2.01	5.33	None			46
255;0;0;255	D9	17-187	TELO	16.02	0.10	-	Positive	Unchecked	Unknown	-	16.09	-	-	D9	SYBR Green I	 	2.00	5.21	None			45
255;0;0;255	A4	17-198	TELO	17.91	0.08	-	Positive	Unchecked	Unknown	-	17.85	-	-	A3	SYBR Green I	 	2.24	6.11	None			4
255;0;0;255	A3	17-198	TELO	17.79	0.08	-	Positive	Unchecked	Unknown	-	17.85	-	-	A3	SYBR Green I	 	2.17	6.07	None			3
255;0;0;255	E8	17-194	TELO	15.39	0.08	-	Positive	Unchecked	Unknown	-	15.45	-	-	E7	SYBR Green I	 	2.03	5.15	None			56
255;0;0;255	E7	17-194	TELO	15.51	0.08	-	Positive	Unchecked	Unknown	-	15.45	-	-	E7	SYBR Green I	 	2.10	5.15	None			55
255;0;0;255	C10	17-344	TELO	15.88	0.08	-	Positive	Unchecked	Unknown	-	15.83	-	-	C9	SYBR Green I	 	2.12	5.27	None			34
255;0;0;255	C9	17-344	TELO	15.77	0.08	-	Positive	Unchecked	Unknown	-	15.83	-	-	C9	SYBR Green I	 	2.10	5.26	None			33
255;0;0;255	H4	17-206	TELO	15.84	0.08	-	Positive	Unchecked	Unknown	-	15.90	-	-	H3	SYBR Green I	 	2.11	5.21	None			88
255;0;0;255	H3	17-206	TELO	15.95	0.08	-	Positive	Unchecked	Unknown	-	15.90	-	-	H3	SYBR Green I	 	2.05	5.23	None			87
255;0;0;255	G6	17-034	TELO	15.98	0.08	-	Positive	Unchecked	Unknown	-	16.04	-	-	G5	SYBR Green I	 	1.91	5.11	None			78
255;0;0;255	G5	17-034	TELO	16.09	0.08	-	Positive	Unchecked	Unknown	-	16.04	-	-	G5	SYBR Green I	 	1.93	5.18	None			77
255;0;0;255	H8	17-351	TELO	15.29	0.06	-	Positive	Unchecked	Unknown	-	15.34	-	-	H7	SYBR Green I	 	1.89	5.11	None			92
