Color	Position	Sample Name	Gene Name	Cq	Cq Error	Concentration	Call	Excluded	Sample Type	Standard	Cq Mean	Concentration Mean	Concentration Error	Replicate Group	Dye	Edited Call	Slope	EPF	Failure	Notes	Sample Prep Notes	Number
255;0;0;255	D12	14-196	TELO	14.58	0.25	-	Positive	Unchecked	Unknown	-	14.76	-	-	D11	SYBR Green I	 	2.09	4.68	None			48
255;0;0;255	D11	14-196	TELO	14.93	0.25	-	Positive	Unchecked	Unknown	-	14.76	-	-	D11	SYBR Green I	 	2.02	4.81	None			47
255;0;0;255	H10	14-142	TELO	15.68	0.14	-	Positive	Unchecked	Unknown	-	15.78	-	-	H9	SYBR Green I	 	2.12	4.93	None			94
255;0;0;255	H9	14-142	TELO	15.88	0.14	-	Positive	Unchecked	Unknown	-	15.78	-	-	H9	SYBR Green I	 	2.24	4.89	None			93
255;0;0;255	A12	14-149	TELO	15.57	0.13	-	Positive	Unchecked	Unknown	-	15.48	-	-	A11	SYBR Green I	 	2.05	4.81	None			12
255;0;0;255	A11	14-149	TELO	15.39	0.13	-	Positive	Unchecked	Unknown	-	15.48	-	-	A11	SYBR Green I	 	1.99	4.86	None			11
255;0;0;255	A8	14-081	TELO	14.04	0.12	-	Positive	Unchecked	Unknown	-	14.13	-	-	A7	SYBR Green I	 	1.96	4.80	None			8
255;0;0;255	A7	14-081	TELO	14.21	0.12	-	Positive	Unchecked	Unknown	-	14.13	-	-	A7	SYBR Green I	 	1.97	4.74	None			7
255;0;0;255	A10	14-110	TELO	14.03	0.12	-	Positive	Unchecked	Unknown	-	14.12	-	-	A9	SYBR Green I	 	1.86	4.71	None			10
255;0;0;255	A9	14-110	TELO	14.20	0.12	-	Positive	Unchecked	Unknown	-	14.12	-	-	A9	SYBR Green I	 	2.06	4.76	None			9
255;0;255;0	G2	GB	TELO	19.43	0.11	-	Positive	Unchecked	Positive control	-	19.41	-	-	F1	SYBR Green I	 	2.37	6.07	None			74
255;0;255;0	G1	GB	TELO	19.51	0.11	-	Positive	Unchecked	Positive control	-	19.41	-	-	F1	SYBR Green I	 	2.50	6.17	None			73
255;0;255;0	F2	GB	TELO	19.46	0.11	-	Positive	Unchecked	Positive control	-	19.41	-	-	F1	SYBR Green I	 	2.42	6.12	None			62
255;0;255;0	F1	GB	TELO	19.25	0.11	-	Positive	Unchecked	Positive control	-	19.41	-	-	F1	SYBR Green I	 	2.38	6.11	None			61
255;0;0;255	E6	14-120	TELO	14.41	0.11	-	Positive	Unchecked	Unknown	-	14.33	-	-	E5	SYBR Green I	 	2.09	4.86	None			54
255;0;0;255	E5	14-120	TELO	14.25	0.11	-	Positive	Unchecked	Unknown	-	14.33	-	-	E5	SYBR Green I	 	2.07	4.79	None			53
255;0;0;255	G4	14-112	TELO	13.69	0.11	-	Positive	Unchecked	Unknown	-	13.77	-	-	G3	SYBR Green I	 	2.06	4.84	None			76
255;0;0;255	G3	14-112	TELO	13.84	0.11	-	Positive	Unchecked	Unknown	-	13.77	-	-	G3	SYBR Green I	 	2.04	4.90	None			75
255;0;0;255	H8	14-105	TELO	15.37	0.09	-	Positive	Unchecked	Unknown	-	15.44	-	-	H7	SYBR Green I	 	2.14	5.03	None			92
255;0;0;255	H7	14-105	TELO	15.50	0.09	-	Positive	Unchecked	Unknown	-	15.44	-	-	H7	SYBR Green I	 	2.01	5.00	None			91
255;0;0;255	B4	14-034	TELO	14.87	0.08	-	Positive	Unchecked	Unknown	-	14.93	-	-	B3	SYBR Green I	 	1.99	4.84	None			16
255;0;0;255	B3	14-034	TELO	14.99	0.08	-	Positive	Unchecked	Unknown	-	14.93	-	-	B3	SYBR Green I	 	1.93	4.76	None			15
255;0;0;255	C12	14-163	TELO	15.94	0.08	-	Positive	Unchecked	Unknown	-	15.88	-	-	C11	SYBR Green I	 	2.10	4.91	None			36
255;0;0;255	C11	14-163	TELO	15.82	0.08	-	Positive	Unchecked	Unknown	-	15.88	-	-	C11	SYBR Green I	 	2.08	4.94	None			35
255;0;0;255	C6	14-075	TELO	14.83	0.08	-	Positive	Unchecked	Unknown	-	14.77	-	-	C5	SYBR Green I	 	1.97	4.87	None			30
255;0;0;255	C5	14-075	TELO	14.71	0.08	-	Positive	Unchecked	Unknown	-	14.77	-	-	C5	SYBR Green I	 	1.95	4.82	None			29
255;0;0;255	D10	14-223	TELO	13.64	0.08	-	Positive	Unchecked	Unknown	-	13.70	-	-	D9	SYBR Green I	 	2.04	4.70	None			46
255;0;0;255	D9	14-223	TELO	13.75	0.08	-	Positive	Unchecked	Unknown	-	13.70	-	-	D9	SYBR Green I	 	2.00	4.72	None			45
255;0;0;255	A4	14-015	TELO	16.28	0.08	-	Positive	Unchecked	Unknown	-	16.34	-	-	A3	SYBR Green I	 	2.11	4.97	None			4
255;0;0;255	A3	14-015	TELO	16.39	0.08	-	Positive	Unchecked	Unknown	-	16.34	-	-	A3	SYBR Green I	 	2.04	4.90	None			3
255;0;0;255	C10	14-140	TELO	14.26	0.06	-	Positive	Unchecked	Unknown	-	14.31	-	-	C9	SYBR Green I	 	1.95	4.73	None			34
255;0;0;255	C9	14-140	TELO	14.35	0.06	-	Positive	Unchecked	Unknown	-	14.31	-	-	C9	SYBR Green I	 	1.97	4.68	None			33
255;0;0;255	C2	14-049	TELO	13.44	0.06	-	Positive	Unchecked	Unknown	-	13.49	-	-	C1	SYBR Green I	 	2.07	4.89	None			26
255;0;0;255	C1	14-049	TELO	13.53	0.06	-	Positive	Unchecked	Unknown	-	13.49	-	-	C1	SYBR Green I	 	2.06	4.82	None			25
255;0;0;255	C4	14-036	TELO	14.47	0.06	-	Positive	Unchecked	Unknown	-	14.51	-	-	C3	SYBR Green I	 	1.94	4.74	None			28
255;0;0;255	C3	14-036	TELO	14.55	0.06	-	Positive	Unchecked	Unknown	-	14.51	-	-	C3	SYBR Green I	 	1.98	4.73	None			27
255;0;0;255	G12	14-209	TELO	16.18	0.06	-	Positive	Unchecked	Unknown	-	16.22	-	-	G11	SYBR Green I	 	2.11	5.02	None			84
255;0;0;255	G11	14-209	TELO	16.26	0.06	-	Positive	Unchecked	Unknown	-	16.22	-	-	G11	SYBR Green I	 	2.04	4.92	None			83
255;0;0;255	B10	14-114	TELO	15.43	0.06	-	Positive	Unchecked	Unknown	-	15.47	-	-	B9	SYBR Green I	 	1.99	4.89	None			22
