Color	Position	Sample Name	Gene Name	Cq	Cq Error	Concentration	Call	Excluded	Sample Type	Standard	Cq Mean	Concentration Mean	Concentration Error	Replicate Group	Dye	Edited Call	Slope	EPF	Failure	Notes	Sample Prep Notes	Number
255;0;0;255	B6	08-123	TELO	21.60	0.86	-	Positive	Unchecked	Unknown	-	20.99	-	-	B5	SYBR Green I	 	2.55	6.24	None			18
255;0;0;255	B5	08-123	TELO	20.38	0.86	-	Positive	Unchecked	Unknown	-	20.99	-	-	B5	SYBR Green I	 	2.52	6.34	None			17
255;0;0;255	A6	08-120	TELO	23.94	0.73	-	Positive	Unchecked	Unknown	-	23.43	-	-	A5	SYBR Green I	 	2.58	6.08	None			6
255;0;0;255	A5	08-120	TELO	22.91	0.73	-	Positive	Unchecked	Unknown	-	23.43	-	-	A5	SYBR Green I	 	2.62	6.31	None			5
255;0;0;255	D6	08-132	TELO	24.24	0.73	-	Positive	Unchecked	Unknown	-	23.73	-	-	D5	SYBR Green I	 	2.49	5.91	None			42
255;0;0;255	D5	08-132	TELO	23.21	0.73	-	Positive	Unchecked	Unknown	-	23.73	-	-	D5	SYBR Green I	 	2.41	6.07	None			41
255;0;0;255	E10	08-037	TELO	20.92	0.59	-	Positive	Unchecked	Unknown	-	20.50	-	-	E9	SYBR Green I	 	2.49	6.25	None			58
255;0;0;255	E9	08-037	TELO	20.08	0.59	-	Positive	Unchecked	Unknown	-	20.50	-	-	E9	SYBR Green I	 	2.45	6.16	None			57
255;0;0;255	F6	08-117	TELO	20.67	0.45	-	Positive	Unchecked	Unknown	-	20.35	-	-	F5	SYBR Green I	 	2.60	6.31	None			66
255;0;0;255	F5	08-117	TELO	20.03	0.45	-	Positive	Unchecked	Unknown	-	20.35	-	-	F5	SYBR Green I	 	2.56	6.36	None			65
255;0;0;255	H6	08-136	TELO	21.10	0.44	-	Positive	Unchecked	Unknown	-	20.79	-	-	H5	SYBR Green I	 	2.50	6.15	None			90
255;0;0;255	H5	08-136	TELO	20.48	0.44	-	Positive	Unchecked	Unknown	-	20.79	-	-	H5	SYBR Green I	 	2.59	6.24	None			89
255;0;0;255	E6	08-114	TELO	21.48	0.37	-	Positive	Unchecked	Unknown	-	21.22	-	-	E5	SYBR Green I	 	2.54	6.21	None			54
255;0;0;255	E5	08-114	TELO	20.95	0.37	-	Positive	Unchecked	Unknown	-	21.22	-	-	E5	SYBR Green I	 	2.56	6.26	None			53
255;0;0;255	B10	08-027	TELO	23.01	0.33	-	Positive	Unchecked	Unknown	-	22.78	-	-	B9	SYBR Green I	 	2.45	6.16	None			22
255;0;0;255	B9	08-027	TELO	22.54	0.33	-	Positive	Unchecked	Unknown	-	22.78	-	-	B9	SYBR Green I	 	2.44	6.23	None			21
255;0;0;255	A10	08-025	TELO	21.05	0.33	-	Positive	Unchecked	Unknown	-	20.82	-	-	A9	SYBR Green I	 	2.55	6.27	None			10
255;0;0;255	A9	08-025	TELO	20.58	0.33	-	Positive	Unchecked	Unknown	-	20.82	-	-	A9	SYBR Green I	 	2.54	6.22	None			9
255;0;0;255	F12	08-064	TELO	23.73	0.28	-	Positive	Unchecked	Unknown	-	23.54	-	-	F11	SYBR Green I	 	2.34	5.94	None			72
255;0;0;255	F11	08-064	TELO	23.34	0.28	-	Positive	Unchecked	Unknown	-	23.54	-	-	F11	SYBR Green I	 	2.47	6.08	None			71
255;0;0;255	G6	08-124	TELO	21.87	0.21	-	Positive	Unchecked	Unknown	-	21.72	-	-	G5	SYBR Green I	 	2.51	6.22	None			78
255;0;0;255	G5	08-124	TELO	21.57	0.21	-	Positive	Unchecked	Unknown	-	21.72	-	-	G5	SYBR Green I	 	2.47	6.21	None			77
255;0;0;255	C10	08-028	TELO	19.70	0.20	-	Positive	Unchecked	Unknown	-	19.56	-	-	C9	SYBR Green I	 	2.38	6.18	None			34
255;0;0;255	C9	08-028	TELO	19.42	0.20	-	Positive	Unchecked	Unknown	-	19.56	-	-	C9	SYBR Green I	 	2.39	6.20	None			33
255;0;0;255	D8	08-023	TELO	22.50	0.19	-	Positive	Unchecked	Unknown	-	22.37	-	-	D7	SYBR Green I	 	2.43	6.16	None			44
