Color	Position	Sample Name	Gene Name	Cq	Cq Error	Concentration	Call	Excluded	Sample Type	Standard	Cq Mean	Concentration Mean	Concentration Error	Replicate Group	Dye	Edited Call	Slope	EPF	Failure	Notes	Sample Prep Notes	Number
255;0;0;255	G4	16-328	TOX	22.39	0.73	-	Positive	Unchecked	Unknown	-	21.88	-	-	G3	SYBR Green I	 	0.43	2.62	None			76
255;0;0;255	G3	16-328	TOX	21.36	0.73	-	Positive	Unchecked	Unknown	-	21.88	-	-	G3	SYBR Green I	 	0.23	2.11	None			75
255;0;0;255	C4	16-372	TOX	22.74	0.45	-	Positive	Unchecked	Unknown	-	22.42	-	-	C3	SYBR Green I	 	0.51	2.78	None			28
255;0;0;255	C3	16-372	TOX	22.10	0.45	-	Positive	Unchecked	Unknown	-	22.42	-	-	C3	SYBR Green I	 	0.42	2.60	None			27
255;0;0;255	B2	16-311	TOX	21.90	0.30	-	Positive	Unchecked	Unknown	-	21.69	-	-	B1	SYBR Green I	 	0.36	2.55	None			14
255;0;0;255	B1	16-311	TOX	21.47	0.30	-	Positive	Unchecked	Unknown	-	21.69	-	-	B1	SYBR Green I	 	0.28	2.36	None			13
255;0;0;255	E12	16-347	TOX	23.33	0.27	-	Positive	Unchecked	Unknown	-	23.14	-	-	E11	SYBR Green I	 	0.62	2.93	None			60
255;0;0;255	E11	16-347	TOX	22.95	0.27	-	Positive	Unchecked	Unknown	-	23.14	-	-	E11	SYBR Green I	 	0.49	2.73	None			59
255;0;0;255	B12	16-235	TOX	23.39	0.26	-	Positive	Unchecked	Unknown	-	23.21	-	-	B11	SYBR Green I	 	0.54	2.81	None			24
255;0;0;255	B11	16-235	TOX	23.02	0.26	-	Positive	Unchecked	Unknown	-	23.21	-	-	B11	SYBR Green I	 	0.45	2.63	None			23
255;0;0;255	E4	16-323	TOX	21.87	0.26	-	Positive	Unchecked	Unknown	-	21.69	-	-	E3	SYBR Green I	 	0.36	2.56	None			52
255;0;0;255	E3	16-323	TOX	21.50	0.26	-	Positive	Unchecked	Unknown	-	21.69	-	-	E3	SYBR Green I	 	0.22	2.05	None			51
255;0;0;255	F4	16-327	TOX	22.69	0.25	-	Positive	Unchecked	Unknown	-	22.52	-	-	F3	SYBR Green I	 	0.49	2.74	None			64
255;0;0;255	F3	16-327	TOX	22.34	0.25	-	Positive	Unchecked	Unknown	-	22.52	-	-	F3	SYBR Green I	 	0.41	2.61	None			63
255;0;0;255	B8	16-133	TOX	22.89	0.23	-	Positive	Unchecked	Unknown	-	23.05	-	-	B7	SYBR Green I	 	0.46	2.66	None			20
255;0;0;255	B7	16-133	TOX	23.21	0.23	-	Positive	Unchecked	Unknown	-	23.05	-	-	B7	SYBR Green I	 	0.50	2.72	None			19
255;0;0;255	D2	16-307	TOX	22.43	0.20	-	Positive	Unchecked	Unknown	-	22.29	-	-	D1	SYBR Green I	 	0.44	2.66	None			38
255;0;0;255	D1	16-307	TOX	22.15	0.20	-	Positive	Unchecked	Unknown	-	22.29	-	-	D1	SYBR Green I	 	0.42	2.71	None			37
255;0;0;255	B4	16-339	TOX	23.29	0.16	-	Positive	Unchecked	Unknown	-	23.18	-	-	B3	SYBR Green I	 	0.45	2.60	None			16
255;0;0;255	B3	16-339	TOX	23.06	0.16	-	Positive	Unchecked	Unknown	-	23.18	-	-	B3	SYBR Green I	 	0.40	2.48	None			15
255;0;0;255	A10	16-161	TOX	23.28	0.16	-	Positive	Unchecked	Unknown	-	23.17	-	-	A9	SYBR Green I	 	0.48	2.67	None			10
255;0;0;255	A9	16-161	TOX	23.05	0.16	-	Positive	Unchecked	Unknown	-	23.17	-	-	A9	SYBR Green I	 	0.52	2.79	None			9
255;0;0;255	E8	16-134	TOX	23.10	0.16	-	Positive	Unchecked	Unknown	-	23.21	-	-	E7	SYBR Green I	 	0.52	2.78	None			56
255;0;0;255	E7	16-134	TOX	23.32	0.16	-	Positive	Unchecked	Unknown	-	23.21	-	-	E7	SYBR Green I	 	0.58	2.87	None			55
255;0;0;255	G10	16-299	TOX	22.53	0.14	-	Positive	Unchecked	Unknown	-	22.63	-	-	G9	SYBR Green I	 	0.45	2.72	None			82
255;0;0;255	G9	16-299	TOX	22.73	0.14	-	Positive	Unchecked	Unknown	-	22.63	-	-	G9	SYBR Green I	 	0.50	2.78	None			81
255;0;0;255	F10	16-296	TOX	23.57	0.14	-	Positive	Unchecked	Unknown	-	23.67	-	-	F9	SYBR Green I	 	0.53	2.76	None			70
255;0;0;255	F9	16-296	TOX	23.77	0.14	-	Positive	Unchecked	Unknown	-	23.67	-	-	F9	SYBR Green I	 	0.54	2.77	None			69
255;0;0;255	A2	16-306	TOX	22.46	0.14	-	Positive	Unchecked	Unknown	-	22.56	-	-	A1	SYBR Green I	 	0.44	2.70	None			2
255;0;0;255	A1	16-306	TOX	22.66	0.14	-	Positive	Unchecked	Unknown	-	22.56	-	-	A1	SYBR Green I	 	0.45	2.68	None			1
255;0;0;255	D4	16-322	TOX	21.97	0.13	-	Positive	Unchecked	Unknown	-	21.88	-	-	D3	SYBR Green I	 	0.40	2.68	None			40
255;0;0;255	D3	16-322	TOX	21.79	0.13	-	Positive	Unchecked	Unknown	-	21.88	-	-	D3	SYBR Green I	 	0.36	2.57	None			39
255;0;0;255	G12	16-366	TOX	23.61	0.12	-	Positive	Unchecked	Unknown	-	23.70	-	-	G11	SYBR Green I	 	0.59	2.89	None			84
255;0;0;255	G11	16-366	TOX	23.78	0.12	-	Positive	Unchecked	Unknown	-	23.70	-	-	G11	SYBR Green I	 	0.52	2.73	None			83
255;0;0;255	B6	16-028	TOX	23.45	0.09	-	Positive	Unchecked	Unknown	-	23.39	-	-	B5	SYBR Green I	 	0.57	2.87	None			18
255;0;0;255	B5	16-028	TOX	23.32	0.09	-	Positive	Unchecked	Unknown	-	23.39	-	-	B5	SYBR Green I	 	0.55	2.83	None			17
255;0;0;255	F12	16-363	TOX	23.28	0.09	-	Positive	Unchecked	Unknown	-	23.35	-	-	F11	SYBR Green I	 	0.56	2.85	None			72
255;0;0;255	F11	16-363	TOX	23.41	0.09	-	Positive	Unchecked	Unknown	-	23.35	-	-	F11	SYBR Green I	 	0.55	2.83	None			71
255;0;255;0	G2	GB	TOX	26.70	0.09	-	Positive	Unchecked	Positive control	-	26.60	-	-	F1	SYBR Green I	 	0.63	2.42	None			74
255;0;255;0	G1	GB	TOX	26.52	0.09	-	Positive	Unchecked	Positive control	-	26.60	-	-	F1	SYBR Green I	 	0.73	2.60	None			73
255;0;255;0	F2	GB	TOX	26.66	0.09	-	Positive	Unchecked	Positive control	-	26.60	-	-	F1	SYBR Green I	 	0.67	2.49	None			62
255;0;255;0	F1	GB	TOX	26.53	0.09	-	Positive	Unchecked	Positive control	-	26.60	-	-	F1	SYBR Green I	 	0.69	2.55	None			61
255;0;0;255	H10	16-211	TOX	23.28	0.08	-	Positive	Unchecked	Unknown	-	23.34	-	-	H9	SYBR Green I	 	0.37	2.36	None			94
255;0;0;255	H9	16-211	TOX	23.40	0.08	-	Positive	Unchecked	Unknown	-	23.34	-	-	H9	SYBR Green I	 	0.42	2.48	None			93
255;0;0;255	F6	16-046	TOX	23.44	0.07	-	Positive	Unchecked	Unknown	-	23.39	-	-	F5	SYBR Green I	 	0.57	2.87	None			66
255;0;0;255	F5	16-046	TOX	23.34	0.07	-	Positive	Unchecked	Unknown	-	23.39	-	-	F5	SYBR Green I	 	0.54	2.80	None			65
255;0;0;255	D12	16-304	TOX	22.68	0.07	-	Positive	Unchecked	Unknown	-	22.63	-	-	D11	SYBR Green I	 	0.53	2.83	None			48
255;0;0;255	D11	16-304	TOX	22.58	0.07	-	Positive	Unchecked	Unknown	-	22.63	-	-	D11	SYBR Green I	 	0.41	2.57	None			47
255;0;0;255	H12	16-251	TOX	23.33	0.06	-	Positive	Unchecked	Unknown	-	23.38	-	-	H11	SYBR Green I	 	0.46	2.64	None			96
255;0;0;255	H11	16-251	TOX	23.42	0.06	-	Positive	Unchecked	Unknown	-	23.38	-	-	H11	SYBR Green I	 	0.53	2.79	None			95
255;0;0;255	E6	16-014	TOX	23.36	0.06	-	Positive	Unchecked	Unknown	-	23.32	-	-	E5	SYBR Green I	 	0.56	2.85	None			54
255;0;0;255	E5	16-014	TOX	23.27	0.06	-	Positive	Unchecked	Unknown	-	23.32	-	-	E5	SYBR Green I	 	0.52	2.78	None			53
