Color	Position	Sample Name	Gene Name	Cq	Cq Error	Concentration	Call	Excluded	Sample Type	Standard	Cq Mean	Concentration Mean	Concentration Error	Replicate Group	Dye	Edited Call	Slope	EPF	Failure	Notes	Sample Prep Notes	Number
255;255;0;0	A1	S1	TOX	-	-	-	-	Checked	Standard	-	-	-	-	A1	SYBR Green I	 	-	-				1
255;255;0;0	A2	S1	TOX	-	-	-	-	Checked	Standard	-	-	-	-	A1	SYBR Green I	 	-	-				2
255;0;0;255	A7	10-068	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	A7	SYBR Green I	 	0.00	0.02	None			7
255;0;0;255	A8	10-068	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	A7	SYBR Green I	 	0.00	0.00	None			8
255;0;0;255	A10	10-079	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	A9	SYBR Green I	 	0.03	0.10	Replicate group contains positives and negatives.			10
255;255;0;0	B1	S2	TOX	-	-	-	-	Checked	Standard	-	-	-	-	B1	SYBR Green I	 	-	-				13
255;255;0;0	B2	S2	TOX	-	-	-	-	Checked	Standard	-	-	-	-	B1	SYBR Green I	 	-	-				14
255;0;0;255	B3	10-023	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	B3	SYBR Green I	 	0.11	0.27	Replicate group contains positives and negatives.			15
255;0;0;255	B5	10-049	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	B5	SYBR Green I	 	0.00	0.04	None			17
255;0;0;255	B6	10-049	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	B5	SYBR Green I	 	0.01	0.04	None			18
255;255;0;0	C1	S3	TOX	-	-	-	-	Checked	Standard	-	-	-	-	C1	SYBR Green I	 	-	-				25
255;255;0;0	C2	S3	TOX	-	-	-	-	Checked	Standard	-	-	-	-	C1	SYBR Green I	 	-	-				26
255;0;0;255	C7	10-005	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	C7	SYBR Green I	 	0.00	0.04	None			31
255;0;0;255	C8	10-005	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	C7	SYBR Green I	 	0.01	0.05	None			32
255;255;0;0	D1	S4	TOX	-	-	-	-	Checked	Standard	-	-	-	-	D1	SYBR Green I	 	-	-				37
255;255;0;0	D2	S4	TOX	-	-	-	-	Checked	Standard	-	-	-	-	D1	SYBR Green I	 	-	-				38
255;0;0;255	D3	10-038	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	D3	SYBR Green I	 	0.01	0.04	None			39
255;0;0;255	D4	10-038	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	D3	SYBR Green I	 	0.01	0.04	None			40
255;0;0;255	D7	10-075	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	D7	SYBR Green I	 	0.01	0.03	None			43
255;0;0;255	D8	10-075	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	D7	SYBR Green I	 	0.00	0.04	None			44
255;255;0;0	E1	S5	TOX	-	-	-	-	Checked	Standard	-	-	-	-	E1	SYBR Green I	 	-	-				49
255;255;0;0	E2	S5	TOX	-	-	-	-	Checked	Standard	-	-	-	-	E1	SYBR Green I	 	-	-				50
255;255;0;0	F1	S6	TOX	-	-	-	-	Checked	Standard	-	-	-	-	F1	SYBR Green I	 	-	-				61
255;255;0;0	F2	S6	TOX	-	-	-	-	Checked	Standard	-	-	-	-	F1	SYBR Green I	 	-	-				62
255;0;0;255	G3	10-027	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	G3	SYBR Green I	 	0.00	0.01	None			75
255;0;0;255	G4	10-027	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	G3	SYBR Green I	 	0.00	0.01	None			76
255;0;0;255	G5	10-054	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	G5	SYBR Green I	 	0.00	0.02	Replicate group contains positives and negatives.			77
255;0;0;255	G7	10-071	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	G7	SYBR Green I	 	0.00	0.00	None			79
255;0;0;255	G8	10-071	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	G7	SYBR Green I	 	0.00	0.01	None			80
255;0;0;255	G11	10-211	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	G11	SYBR Green I	 	0.11	0.24	None			83
255;0;0;255	G12	10-211	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	G11	SYBR Green I	 	0.13	0.29	None			84
255;0;0;0	H1	Negative	TOX	-	-	-	Negative	Unchecked	Negative control	-	-	-	-	H1	SYBR Green I	 	0.01	0.02	None			85
255;0;0;0	H2	Negative	TOX	-	-	-	Negative	Unchecked	Negative control	-	-	-	-	H1	SYBR Green I	 	0.00	0.00	None			86
255;0;0;255	H3	10-031	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	H3	SYBR Green I	 	0.00	0.00	None			87
255;0;0;255	H4	10-031	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	H3	SYBR Green I	 	0.00	-0.01	None			88
255;0;0;255	A9	10-079	TOX	33.14	0.00	-	Positive	Unchecked	Unknown	-	33.14	-	-	A9	SYBR Green I	 	0.33	0.60	Replicate group contains positives and negatives.			9
255;0;0;255	B4	10-023	TOX	33.85	0.00	-	Positive	Unchecked	Unknown	-	33.85	-	-	B3	SYBR Green I	 	0.18	0.36	Replicate group contains positives and negatives.			16
255;0;0;255	G6	10-054	TOX	31.90	0.00	-	Positive	Unchecked	Unknown	-	31.90	-	-	G5	SYBR Green I	 	0.81	1.23	Replicate group contains positives and negatives.			78
255;0;0;255	C9	10-093	TOX	28.40	0.01	-	Positive	Unchecked	Unknown	-	28.40	-	-	C9	SYBR Green I	 	0.68	2.26	None			33
255;0;0;255	C10	10-093	TOX	28.39	0.01	-	Positive	Unchecked	Unknown	-	28.40	-	-	C9	SYBR Green I	 	0.71	2.30	None			34
255;0;0;255	A3	10-011	TOX	25.05	0.01	-	Positive	Unchecked	Unknown	-	25.06	-	-	A3	SYBR Green I	 	0.56	2.76	None			3
255;0;0;255	A4	10-011	TOX	25.07	0.01	-	Positive	Unchecked	Unknown	-	25.06	-	-	A3	SYBR Green I	 	0.61	2.86	None			4
255;0;0;255	B9	10-091	TOX	29.06	0.01	-	Positive	Unchecked	Unknown	-	29.05	-	-	B9	SYBR Green I	 	0.74	2.39	None			21
255;0;0;255	B10	10-091	TOX	29.04	0.01	-	Positive	Unchecked	Unknown	-	29.05	-	-	B9	SYBR Green I	 	0.70	2.32	None			22
