Color	Position	Sample Name	Gene Name	Cq	Cq Error	Concentration	Call	Excluded	Sample Type	Standard	Cq Mean	Concentration Mean	Concentration Error	Replicate Group	Dye	Edited Call	Slope	EPF	Failure	Notes	Sample Prep Notes	Number
255;0;0;255	B4	08-005	TELO	11.16	0.30	-	Positive	Unchecked	Unknown	-	10.95	-	-	B3	SYBR Green I	 	1.49	4.60	None			16
255;0;0;255	B3	08-005	TELO	10.73	0.30	-	Positive	Unchecked	Unknown	-	10.95	-	-	B3	SYBR Green I	 	1.29	4.45	None			15
255;0;0;255	D12	08-083	TELO	12.82	0.24	-	Positive	Unchecked	Unknown	-	12.99	-	-	D11	SYBR Green I	 	1.59	4.42	None			48
255;0;0;255	D11	08-083	TELO	13.16	0.24	-	Positive	Unchecked	Unknown	-	12.99	-	-	D11	SYBR Green I	 	1.61	4.55	None			47
255;0;0;255	D8	08-043	TELO	12.39	0.18	-	Positive	Unchecked	Unknown	-	12.26	-	-	D7	SYBR Green I	 	1.48	4.38	None			44
255;0;0;255	D7	08-043	TELO	12.13	0.18	-	Positive	Unchecked	Unknown	-	12.26	-	-	D7	SYBR Green I	 	1.38	4.34	None			43
255;0;0;255	G8	08-046	TELO	12.90	0.16	-	Positive	Unchecked	Unknown	-	13.02	-	-	G7	SYBR Green I	 	1.44	4.44	None			80
255;0;0;255	G7	08-046	TELO	13.13	0.16	-	Positive	Unchecked	Unknown	-	13.02	-	-	G7	SYBR Green I	 	1.50	4.58	None			79
255;0;0;255	E12	08-084	TELO	11.19	0.16	-	Positive	Unchecked	Unknown	-	11.30	-	-	E11	SYBR Green I	 	1.53	4.47	None			60
255;0;0;255	E11	08-084	TELO	11.41	0.16	-	Positive	Unchecked	Unknown	-	11.30	-	-	E11	SYBR Green I	 	1.51	4.38	None			59
255;0;0;255	B10	08-049	TELO	12.31	0.14	-	Positive	Unchecked	Unknown	-	12.41	-	-	B9	SYBR Green I	 	1.34	4.52	None			22
255;0;0;255	B9	08-049	TELO	12.51	0.14	-	Positive	Unchecked	Unknown	-	12.41	-	-	B9	SYBR Green I	 	1.48	4.43	None			21
255;0;0;255	H6	08-034	TELO	12.49	0.13	-	Positive	Unchecked	Unknown	-	12.40	-	-	H5	SYBR Green I	 	1.48	4.69	None			90
255;0;0;255	H5	08-034	TELO	12.30	0.13	-	Positive	Unchecked	Unknown	-	12.40	-	-	H5	SYBR Green I	 	1.56	4.66	None			89
255;0;0;255	G4	08-014	TELO	11.84	0.13	-	Positive	Unchecked	Unknown	-	11.75	-	-	G3	SYBR Green I	 	1.44	4.49	None			76
255;0;0;255	G3	08-014	TELO	11.65	0.13	-	Positive	Unchecked	Unknown	-	11.75	-	-	G3	SYBR Green I	 	1.35	4.55	None			75
255;0;0;255	H4	08-015	TELO	12.53	0.11	-	Positive	Unchecked	Unknown	-	12.45	-	-	H3	SYBR Green I	 	1.52	4.45	None			88
255;0;0;255	H3	08-015	TELO	12.37	0.11	-	Positive	Unchecked	Unknown	-	12.45	-	-	H3	SYBR Green I	 	1.41	4.57	None			87
255;0;0;255	B8	08-037	TELO	9.02	0.10	-	Positive	Unchecked	Unknown	-	9.09	-	-	B7	SYBR Green I	 	1.45	4.44	None			20
255;0;0;255	B7	08-037	TELO	9.16	0.10	-	Positive	Unchecked	Unknown	-	9.09	-	-	B7	SYBR Green I	 	1.42	4.54	None			19
255;0;0;255	B12	08-077	TELO	12.05	0.10	-	Positive	Unchecked	Unknown	-	12.12	-	-	B11	SYBR Green I	 	1.44	4.48	None			24
255;0;0;255	B11	08-077	TELO	12.19	0.10	-	Positive	Unchecked	Unknown	-	12.12	-	-	B11	SYBR Green I	 	1.48	4.43	None			23
255;0;0;255	A4	08-004	TELO	11.30	0.10	-	Positive	Unchecked	Unknown	-	11.37	-	-	A3	SYBR Green I	 	1.45	4.34	None			4
255;0;0;255	A3	08-004	TELO	11.44	0.10	-	Positive	Unchecked	Unknown	-	11.37	-	-	A3	SYBR Green I	 	1.47	4.37	None			3
255;0;0;255	F6	08-029	TELO	10.19	0.10	-	Positive	Unchecked	Unknown	-	10.12	-	-	F5	SYBR Green I	 	1.49	4.59	None			66
255;0;0;255	F5	08-029	TELO	10.05	0.10	-	Positive	Unchecked	Unknown	-	10.12	-	-	F5	SYBR Green I	 	1.52	4.47	None			65
255;0;0;255	A6	08-017	TELO	12.35	0.10	-	Positive	Unchecked	Unknown	-	12.28	-	-	A5	SYBR Green I	 	1.41	4.39	None			6
255;0;0;255	A5	08-017	TELO	12.21	0.10	-	Positive	Unchecked	Unknown	-	12.28	-	-	A5	SYBR Green I	 	1.49	4.45	None			5
255;0;0;255	G12	08-087	TELO	10.76	0.09	-	Positive	Unchecked	Unknown	-	10.83	-	-	G11	SYBR Green I	 	1.53	4.55	None			84
255;0;0;255	G11	08-087	TELO	10.89	0.09	-	Positive	Unchecked	Unknown	-	10.83	-	-	G11	SYBR Green I	 	1.49	4.46	None			83
255;0;0;255	F10	08-062	TELO	12.37	0.09	-	Positive	Unchecked	Unknown	-	12.31	-	-	F9	SYBR Green I	 	1.55	4.43	None			70
255;0;0;255	F9	08-062	TELO	12.24	0.09	-	Positive	Unchecked	Unknown	-	12.31	-	-	F9	SYBR Green I	 	1.48	4.45	None			69
255;0;0;255	C12	08-082	TELO	12.07	0.08	-	Positive	Unchecked	Unknown	-	12.13	-	-	C11	SYBR Green I	 	1.45	4.34	None			36
255;0;0;255	C11	08-082	TELO	12.19	0.08	-	Positive	Unchecked	Unknown	-	12.13	-	-	C11	SYBR Green I	 	1.42	4.46	None			35
255;0;0;255	D10	08-055	TELO	11.30	0.08	-	Positive	Unchecked	Unknown	-	11.25	-	-	D9	SYBR Green I	 	1.48	4.52	None			46
255;0;0;255	D9	08-055	TELO	11.19	0.08	-	Positive	Unchecked	Unknown	-	11.25	-	-	D9	SYBR Green I	 	1.51	4.37	None			45
255;0;0;255	A8	08-036	TELO	10.45	0.07	-	Positive	Unchecked	Unknown	-	10.50	-	-	A7	SYBR Green I	 	1.37	4.65	None			8
255;0;0;255	A7	08-036	TELO	10.55	0.07	-	Positive	Unchecked	Unknown	-	10.50	-	-	A7	SYBR Green I	 	1.39	4.62	None			7
255;0;255;0	G2	GB	TELO	18.41	0.06	-	Positive	Unchecked	Positive control	-	18.47	-	-	F1	SYBR Green I	 	1.56	5.39	None			74
255;0;255;0	G1	GB	TELO	18.56	0.06	-	Positive	Unchecked	Positive control	-	18.47	-	-	F1	SYBR Green I	 	1.73	5.53	None			73
