Color	Position	Sample Name	Gene Name	Cq	Cq Error	Concentration	Call	Excluded	Sample Type	Standard	Cq Mean	Concentration Mean	Concentration Error	Replicate Group	Dye	Edited Call	Slope	EPF	Failure	Notes	Sample Prep Notes	Number
255;255;0;0	A1	S1	TOX	-	-	-	-	Checked	Standard	-	-	-	-	A1	SYBR Green I	 	-	-				1
255;255;0;0	A2	S1	TOX	-	-	-	-	Checked	Standard	-	-	-	-	A1	SYBR Green I	 	-	-				2
255;0;0;255	A5	06-015	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	A5	SYBR Green I	 	0.00	0.03	None			5
255;0;0;255	A6	06-015	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	A5	SYBR Green I	 	0.01	0.04	None			6
255;0;0;255	A7	06-030	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	A7	SYBR Green I	 	0.00	0.01	None			7
255;0;0;255	A8	06-030	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	A7	SYBR Green I	 	0.00	0.00	None			8
255;255;0;0	B1	S2	TOX	-	-	-	-	Checked	Standard	-	-	-	-	B1	SYBR Green I	 	-	-				13
255;255;0;0	B2	S2	TOX	-	-	-	-	Checked	Standard	-	-	-	-	B1	SYBR Green I	 	-	-				14
255;255;0;0	C1	S3	TOX	-	-	-	-	Checked	Standard	-	-	-	-	C1	SYBR Green I	 	-	-				25
255;255;0;0	C2	S3	TOX	-	-	-	-	Checked	Standard	-	-	-	-	C1	SYBR Green I	 	-	-				26
255;255;0;0	D1	S4	TOX	-	-	-	-	Checked	Standard	-	-	-	-	D1	SYBR Green I	 	-	-				37
255;255;0;0	D2	S4	TOX	-	-	-	-	Checked	Standard	-	-	-	-	D1	SYBR Green I	 	-	-				38
255;255;0;0	E1	S5	TOX	-	-	-	-	Checked	Standard	-	-	-	-	E1	SYBR Green I	 	-	-				49
255;255;0;0	E2	S5	TOX	-	-	-	-	Checked	Standard	-	-	-	-	E1	SYBR Green I	 	-	-				50
255;0;0;255	E7	06-021	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	E7	SYBR Green I	 	0.01	0.04	None			55
255;0;0;255	E8	06-021	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	E7	SYBR Green I	 	0.01	0.03	None			56
255;255;0;0	F1	S6	TOX	-	-	-	-	Checked	Standard	-	-	-	-	F1	SYBR Green I	 	-	-				61
255;255;0;0	F2	S6	TOX	-	-	-	-	Checked	Standard	-	-	-	-	F1	SYBR Green I	 	-	-				62
255;0;0;0	H1	Negative	TOX	-	-	-	Negative	Unchecked	Negative control	-	-	-	-	H1	SYBR Green I	 	0.00	0.00	None			85
255;0;0;0	H2	Negative	TOX	-	-	-	Negative	Unchecked	Negative control	-	-	-	-	H1	SYBR Green I	 	0.00	0.00	None			86
255;0;0;255	A3	06-003	TOX	25.08	0.02	-	Positive	Unchecked	Unknown	-	25.07	-	-	A3	SYBR Green I	 	0.44	2.57	None			3
255;0;0;255	A4	06-003	TOX	25.05	0.02	-	Positive	Unchecked	Unknown	-	25.07	-	-	A3	SYBR Green I	 	0.43	2.55	None			4
255;0;0;255	F3	06-007	TOX	27.67	0.02	-	Positive	Unchecked	Unknown	-	27.69	-	-	F3	SYBR Green I	 	0.69	2.28	None			63
255;0;0;255	F4	06-007	TOX	27.70	0.02	-	Positive	Unchecked	Unknown	-	27.69	-	-	F3	SYBR Green I	 	0.70	2.29	None			64
255;0;0;255	D9	06-046	TOX	25.99	0.02	-	Positive	Unchecked	Unknown	-	25.98	-	-	D9	SYBR Green I	 	0.63	2.47	None			45
255;0;0;255	D10	06-046	TOX	25.96	0.02	-	Positive	Unchecked	Unknown	-	25.98	-	-	D9	SYBR Green I	 	0.62	2.46	None			46
255;0;0;255	E9	06-039	TOX	28.05	0.02	-	Positive	Unchecked	Unknown	-	28.07	-	-	E9	SYBR Green I	 	0.67	2.21	None			57
255;0;0;255	E10	06-039	TOX	28.08	0.02	-	Positive	Unchecked	Unknown	-	28.07	-	-	E9	SYBR Green I	 	0.69	2.24	None			58
255;0;0;255	G7	06-035	TOX	25.24	0.02	-	Positive	Unchecked	Unknown	-	25.23	-	-	G7	SYBR Green I	 	0.45	2.56	None			79
255;0;0;255	G8	06-035	TOX	25.21	0.02	-	Positive	Unchecked	Unknown	-	25.23	-	-	G7	SYBR Green I	 	0.47	2.59	None			80
255;0;0;255	C3	06-001	TOX	25.52	0.02	-	Positive	Unchecked	Unknown	-	25.51	-	-	C3	SYBR Green I	 	0.65	2.56	None			27
255;0;0;255	C4	06-001	TOX	25.49	0.02	-	Positive	Unchecked	Unknown	-	25.51	-	-	C3	SYBR Green I	 	0.59	2.44	None			28
255;0;0;255	H9	06-059	TOX	25.48	0.02	-	Positive	Unchecked	Unknown	-	25.47	-	-	H9	SYBR Green I	 	0.65	2.59	None			93
255;0;0;255	H10	06-059	TOX	25.45	0.02	-	Positive	Unchecked	Unknown	-	25.47	-	-	H9	SYBR Green I	 	0.58	2.48	None			94
255;0;0;255	A9	06-041	TOX	27.90	0.04	-	Positive	Unchecked	Unknown	-	27.88	-	-	A9	SYBR Green I	 	0.68	2.26	None			9
255;0;0;255	A10	06-041	TOX	27.85	0.04	-	Positive	Unchecked	Unknown	-	27.88	-	-	A9	SYBR Green I	 	0.58	2.09	None			10
255;0;0;255	C9	06-044	TOX	25.94	0.04	-	Positive	Unchecked	Unknown	-	25.92	-	-	C9	SYBR Green I	 	0.60	2.43	None			33
255;0;0;255	C10	06-044	TOX	25.89	0.04	-	Positive	Unchecked	Unknown	-	25.92	-	-	C9	SYBR Green I	 	0.62	2.47	None			34
255;0;0;255	C5	06-018	TOX	26.46	0.04	-	Positive	Unchecked	Unknown	-	26.49	-	-	C5	SYBR Green I	 	0.66	2.44	None			29
255;0;0;255	C6	06-018	TOX	26.52	0.04	-	Positive	Unchecked	Unknown	-	26.49	-	-	C5	SYBR Green I	 	0.64	2.40	None			30
255;0;0;255	C11	06-072	TOX	25.84	0.04	-	Positive	Unchecked	Unknown	-	25.87	-	-	C11	SYBR Green I	 	0.65	2.54	None			35
255;0;0;255	C12	06-072	TOX	25.90	0.04	-	Positive	Unchecked	Unknown	-	25.87	-	-	C11	SYBR Green I	 	0.66	2.55	None			36
255;0;0;255	C7	06-036	TOX	26.54	0.05	-	Positive	Unchecked	Unknown	-	26.58	-	-	C7	SYBR Green I	 	0.65	2.41	None			31
255;0;0;255	C8	06-036	TOX	26.61	0.05	-	Positive	Unchecked	Unknown	-	26.58	-	-	C7	SYBR Green I	 	0.64	2.39	None			32
