Color	Position	Sample Name	Gene Name	Cq	Cq Error	Concentration	Call	Excluded	Sample Type	Standard	Cq Mean	Concentration Mean	Concentration Error	Replicate Group	Dye	Edited Call	Slope	EPF	Failure	Notes	Sample Prep Notes	Number
255;0;0;255	F6	12-144	TELO	15.13	0.28	-	Positive	Unchecked	Unknown	-	14.93	-	-	F5	SYBR Green I	 	1.62	4.93	None			66
255;0;0;255	F5	12-144	TELO	14.73	0.28	-	Positive	Unchecked	Unknown	-	14.93	-	-	F5	SYBR Green I	 	1.56	4.89	None			65
255;0;0;255	B4	12-016	TELO	15.64	0.18	-	Positive	Unchecked	Unknown	-	15.77	-	-	B3	SYBR Green I	 	1.61	5.16	None			16
255;0;0;255	B3	12-016	TELO	15.90	0.18	-	Positive	Unchecked	Unknown	-	15.77	-	-	B3	SYBR Green I	 	1.53	5.21	None			15
255;0;0;255	C4	12-035	TELO	15.28	0.17	-	Positive	Unchecked	Unknown	-	15.40	-	-	C3	SYBR Green I	 	1.64	4.97	None			28
255;0;0;255	C3	12-035	TELO	15.52	0.17	-	Positive	Unchecked	Unknown	-	15.40	-	-	C3	SYBR Green I	 	1.62	5.04	None			27
255;0;0;255	C6	12-176	TELO	15.14	0.16	-	Positive	Unchecked	Unknown	-	15.03	-	-	C5	SYBR Green I	 	1.62	4.85	None			30
255;0;0;255	C5	12-176	TELO	14.91	0.16	-	Positive	Unchecked	Unknown	-	15.03	-	-	C5	SYBR Green I	 	1.54	4.78	None			29
255;0;0;255	A4	12-195	TELO	15.24	0.16	-	Positive	Unchecked	Unknown	-	15.36	-	-	A3	SYBR Green I	 	1.67	4.86	None			4
255;0;0;255	A3	12-195	TELO	15.47	0.16	-	Positive	Unchecked	Unknown	-	15.36	-	-	A3	SYBR Green I	 	1.58	4.88	None			3
255;0;0;255	B10	11-259	TELO	15.65	0.16	-	Positive	Unchecked	Unknown	-	15.54	-	-	B9	SYBR Green I	 	1.64	5.00	None			22
255;0;0;255	B9	11-259	TELO	15.43	0.16	-	Positive	Unchecked	Unknown	-	15.54	-	-	B9	SYBR Green I	 	1.65	4.86	None			21
255;0;0;255	D6	12-089	TELO	15.20	0.16	-	Positive	Unchecked	Unknown	-	15.09	-	-	D5	SYBR Green I	 	1.69	4.83	None			42
255;0;0;255	D5	12-089	TELO	14.98	0.16	-	Positive	Unchecked	Unknown	-	15.09	-	-	D5	SYBR Green I	 	1.61	4.77	None			41
