Color	Position	Sample Name	Gene Name	Cq	Cq Error	Concentration	Call	Excluded	Sample Type	Standard	Cq Mean	Concentration Mean	Concentration Error	Replicate Group	Dye	Edited Call	Slope	EPF	Failure	Notes	Sample Prep Notes	Number
255;0;255;0	G2	GB	TOX	25.41	0.15	-	Positive	Unchecked	Positive control	-	25.63	-	-	F1	SYBR Green I	 	0.52	2.68	None			74
255;0;255;0	G1	GB	TOX	25.65	0.15	-	Positive	Unchecked	Positive control	-	25.63	-	-	F1	SYBR Green I	 	0.64	2.89	None			73
255;0;255;0	F2	GB	TOX	25.74	0.15	-	Positive	Unchecked	Positive control	-	25.63	-	-	F1	SYBR Green I	 	0.60	2.80	None			62
255;0;255;0	F1	GB	TOX	25.72	0.15	-	Positive	Unchecked	Positive control	-	25.63	-	-	F1	SYBR Green I	 	0.61	2.83	None			61
255;0;0;255	E12	18-041	TOX	23.36	0.12	-	Positive	Unchecked	Unknown	-	23.45	-	-	E11	SYBR Green I	 	0.63	3.02	None			60
255;0;0;255	E11	18-041	TOX	23.53	0.12	-	Positive	Unchecked	Unknown	-	23.45	-	-	E11	SYBR Green I	 	0.58	2.92	None			59
255;0;0;255	A4	18-003	TOX	23.23	0.12	-	Positive	Unchecked	Unknown	-	23.32	-	-	A3	SYBR Green I	 	0.54	2.84	None			4
255;0;0;255	A3	18-003	TOX	23.40	0.12	-	Positive	Unchecked	Unknown	-	23.32	-	-	A3	SYBR Green I	 	0.48	2.69	None			3
255;0;0;255	H6	18-052	TOX	23.06	0.11	-	Positive	Unchecked	Unknown	-	22.98	-	-	H5	SYBR Green I	 	0.54	2.96	None			90
255;0;0;255	H5	18-052	TOX	22.90	0.11	-	Positive	Unchecked	Unknown	-	22.98	-	-	H5	SYBR Green I	 	0.54	3.04	None			89
255;0;0;255	C12	18-069	TOX	24.23	0.11	-	Positive	Unchecked	Unknown	-	24.31	-	-	C11	SYBR Green I	 	0.66	3.01	None			36
255;0;0;255	C11	18-069	TOX	24.38	0.11	-	Positive	Unchecked	Unknown	-	24.31	-	-	C11	SYBR Green I	 	0.59	2.87	None			35
255;0;0;255	G4	18-018	TOX	24.33	0.10	-	Positive	Unchecked	Unknown	-	24.26	-	-	G3	SYBR Green I	 	0.60	2.91	None			76
255;0;0;255	G3	18-018	TOX	24.19	0.10	-	Positive	Unchecked	Unknown	-	24.26	-	-	G3	SYBR Green I	 	0.56	2.82	None			75
255;0;0;255	A10	18-027	TOX	24.56	0.08	-	Positive	Unchecked	Unknown	-	24.51	-	-	A9	SYBR Green I	 	0.56	2.79	None			10
255;0;0;255	A9	18-027	TOX	24.45	0.08	-	Positive	Unchecked	Unknown	-	24.51	-	-	A9	SYBR Green I	 	0.55	2.79	None			9
255;0;0;255	H4	18-022	TOX	23.69	0.07	-	Positive	Unchecked	Unknown	-	23.64	-	-	H3	SYBR Green I	 	0.62	2.99	None			88
255;0;0;255	H3	18-022	TOX	23.59	0.07	-	Positive	Unchecked	Unknown	-	23.64	-	-	H3	SYBR Green I	 	0.62	2.98	None			87
255;0;0;255	G12	18-045	TOX	24.55	0.07	-	Positive	Unchecked	Unknown	-	24.50	-	-	G11	SYBR Green I	 	0.63	2.94	None			84
255;0;0;255	G11	18-045	TOX	24.45	0.07	-	Positive	Unchecked	Unknown	-	24.50	-	-	G11	SYBR Green I	 	0.62	2.91	None			83
255;0;0;255	B8	18-023	TOX	24.20	0.07	-	Positive	Unchecked	Unknown	-	24.15	-	-	B7	SYBR Green I	 	0.60	2.91	None			20
255;0;0;255	B7	18-023	TOX	24.10	0.07	-	Positive	Unchecked	Unknown	-	24.15	-	-	B7	SYBR Green I	 	0.60	2.91	None			19
255;0;0;255	C2	17-162	TOX	23.97	0.06	-	Positive	Unchecked	Unknown	-	24.02	-	-	C1	SYBR Green I	 	0.60	2.93	None			26
255;0;0;255	C1	17-162	TOX	24.06	0.06	-	Positive	Unchecked	Unknown	-	24.02	-	-	C1	SYBR Green I	 	0.64	3.00	None			25
255;0;0;255	D12	18-070	TOX	24.12	0.06	-	Positive	Unchecked	Unknown	-	24.17	-	-	D11	SYBR Green I	 	0.69	3.06	None			48
255;0;0;255	D11	18-070	TOX	24.21	0.06	-	Positive	Unchecked	Unknown	-	24.17	-	-	D11	SYBR Green I	 	0.61	2.93	None			47
255;0;0;255	F6	18-042	TOX	24.40	0.06	-	Positive	Unchecked	Unknown	-	24.36	-	-	F5	SYBR Green I	 	0.61	2.92	None			66
255;0;0;255	F5	18-042	TOX	24.32	0.06	-	Positive	Unchecked	Unknown	-	24.36	-	-	F5	SYBR Green I	 	0.59	2.90	None			65
255;0;0;255	C10	18-032	TOX	24.61	0.06	-	Positive	Unchecked	Unknown	-	24.57	-	-	C9	SYBR Green I	 	0.58	2.86	None			34
