Color	Position	Sample Name	Gene Name	Cq	Cq Error	Concentration	Call	Excluded	Sample Type	Standard	Cq Mean	Concentration Mean	Concentration Error	Replicate Group	Dye	Edited Call	Slope	EPF	Failure	Notes	Sample Prep Notes	Number
255;0;0;255	C10	15-189	TELO	9.16	0.47	-	Positive	Unchecked	Unknown	-	9.50	-	-	C9	SYBR Green I	 	1.03	3.72	None			34
255;0;0;255	C9	15-189	TELO	9.83	0.47	-	Positive	Unchecked	Unknown	-	9.50	-	-	C9	SYBR Green I	 	1.09	3.65	None			33
255;0;0;255	A10	15-197	TELO	13.47	0.47	-	Positive	Unchecked	Unknown	-	13.81	-	-	A9	SYBR Green I	 	1.55	4.72	None			10
255;0;0;255	A9	15-197	TELO	14.14	0.47	-	Positive	Unchecked	Unknown	-	13.81	-	-	A9	SYBR Green I	 	1.85	4.64	None			9
255;0;0;255	G6	15-120	TELO	12.77	0.35	-	Positive	Unchecked	Unknown	-	13.02	-	-	G5	SYBR Green I	 	2.00	4.74	None			78
255;0;0;255	G5	15-120	TELO	13.27	0.35	-	Positive	Unchecked	Unknown	-	13.02	-	-	G5	SYBR Green I	 	2.09	4.77	None			77
255;0;0;255	G8	15-178	TELO	14.73	0.33	-	Positive	Unchecked	Unknown	-	14.50	-	-	G7	SYBR Green I	 	2.06	4.87	None			80
255;0;0;255	G7	15-178	TELO	14.26	0.33	-	Positive	Unchecked	Unknown	-	14.50	-	-	G7	SYBR Green I	 	2.04	4.80	None			79
255;0;0;255	F6	15-107	TELO	14.16	0.33	-	Positive	Unchecked	Unknown	-	14.39	-	-	F5	SYBR Green I	 	2.06	4.90	None			66
255;0;0;255	F5	15-107	TELO	14.62	0.33	-	Positive	Unchecked	Unknown	-	14.39	-	-	F5	SYBR Green I	 	2.14	4.84	None			65
255;0;0;255	G10	15-202	TELO	13.33	0.29	-	Positive	Unchecked	Unknown	-	13.54	-	-	G9	SYBR Green I	 	1.79	4.47	None			82
255;0;0;255	G9	15-202	TELO	13.74	0.29	-	Positive	Unchecked	Unknown	-	13.54	-	-	G9	SYBR Green I	 	1.84	4.60	None			81
255;0;0;255	F8	15-155	TELO	12.32	0.28	-	Positive	Unchecked	Unknown	-	12.13	-	-	F7	SYBR Green I	 	1.90	4.61	None			68
255;0;0;255	F7	15-155	TELO	11.93	0.28	-	Positive	Unchecked	Unknown	-	12.13	-	-	F7	SYBR Green I	 	1.92	4.66	None			67
255;0;0;255	E8	15-138	TELO	13.72	0.25	-	Positive	Unchecked	Unknown	-	13.54	-	-	E7	SYBR Green I	 	1.91	4.99	None			56
255;0;0;255	E7	15-138	TELO	13.36	0.25	-	Positive	Unchecked	Unknown	-	13.54	-	-	E7	SYBR Green I	 	1.97	4.65	None			55
255;0;0;255	C2	15-014	TELO	14.45	0.21	-	Positive	Unchecked	Unknown	-	14.31	-	-	C1	SYBR Green I	 	2.02	4.78	None			26
255;0;0;255	C1	15-014	TELO	14.16	0.21	-	Positive	Unchecked	Unknown	-	14.31	-	-	C1	SYBR Green I	 	1.96	4.67	None			25
255;0;0;255	F12	15-215	TELO	14.45	0.18	-	Positive	Unchecked	Unknown	-	14.58	-	-	F11	SYBR Green I	 	1.88	4.52	None			72
255;0;0;255	F11	15-215	TELO	14.71	0.18	-	Positive	Unchecked	Unknown	-	14.58	-	-	F11	SYBR Green I	 	1.96	4.66	None			71
255;0;0;255	B2	15-013	TELO	14.33	0.17	-	Positive	Unchecked	Unknown	-	14.21	-	-	B1	SYBR Green I	 	1.95	4.68	None			14
255;0;0;255	B1	15-013	TELO	14.09	0.17	-	Positive	Unchecked	Unknown	-	14.21	-	-	B1	SYBR Green I	 	2.07	4.72	None			13
255;0;0;255	E12	15-226	TELO	14.44	0.16	-	Positive	Unchecked	Unknown	-	14.55	-	-	E11	SYBR Green I	 	2.07	4.72	None			60
255;0;0;255	E11	15-226	TELO	14.66	0.16	-	Positive	Unchecked	Unknown	-	14.55	-	-	E11	SYBR Green I	 	1.99	4.68	None			59
255;0;0;255	E10	15-219	TELO	13.62	0.16	-	Positive	Unchecked	Unknown	-	13.73	-	-	E9	SYBR Green I	 	1.65	4.33	None			58
255;0;0;255	E9	15-219	TELO	13.84	0.16	-	Positive	Unchecked	Unknown	-	13.73	-	-	E9	SYBR Green I	 	1.75	4.51	None			57
