Color	Position	Sample Name	Gene Name	Cq	Cq Error	Concentration	Call	Excluded	Sample Type	Standard	Cq Mean	Concentration Mean	Concentration Error	Replicate Group	Dye	Edited Call	Slope	EPF	Failure	Notes	Sample Prep Notes	Number
255;0;0;255	G8	16-189	TELO	13.44	2.56	-	Positive	Unchecked	Unknown	-	11.63	-	-	G7	SYBR Green I	 	1.99	4.73	None			80
255;0;0;255	G7	16-189	TELO	9.82	2.56	-	Positive	Unchecked	Unknown	-	11.63	-	-	G7	SYBR Green I	 	1.02	3.51	None			79
255;0;0;255	A4	16-268	TELO	15.91	2.06	-	Positive	Unchecked	Unknown	-	14.45	-	-	A3	SYBR Green I	 	2.17	4.97	None			4
255;0;0;255	A3	16-268	TELO	12.99	2.06	-	Positive	Unchecked	Unknown	-	14.45	-	-	A3	SYBR Green I	 	1.88	4.59	None			3
255;0;0;255	F4	16-022	TELO	11.93	1.75	-	Positive	Unchecked	Unknown	-	13.17	-	-	F3	SYBR Green I	 	1.83	4.57	None			64
255;0;0;255	F3	16-022	TELO	14.41	1.75	-	Positive	Unchecked	Unknown	-	13.17	-	-	F3	SYBR Green I	 	1.99	4.85	None			63
255;0;0;255	B4	16-008	TELO	14.88	1.56	-	Positive	Unchecked	Unknown	-	13.78	-	-	B3	SYBR Green I	 	2.01	4.83	None			16
255;0;0;255	B3	16-008	TELO	12.68	1.56	-	Positive	Unchecked	Unknown	-	13.78	-	-	B3	SYBR Green I	 	1.78	4.54	None			15
255;0;0;255	G4	16-041	TELO	11.51	1.41	-	Positive	Unchecked	Unknown	-	12.51	-	-	G3	SYBR Green I	 	1.86	4.60	None			76
255;0;0;255	G3	16-041	TELO	13.50	1.41	-	Positive	Unchecked	Unknown	-	12.51	-	-	G3	SYBR Green I	 	1.92	4.75	None			75
255;0;0;255	B10	16-258	TELO	13.50	1.24	-	Positive	Unchecked	Unknown	-	12.62	-	-	B9	SYBR Green I	 	1.91	4.71	None			22
255;0;0;255	B9	16-258	TELO	11.74	1.24	-	Positive	Unchecked	Unknown	-	12.62	-	-	B9	SYBR Green I	 	1.70	4.49	None			21
255;0;0;255	D6	16-051	TELO	14.97	0.77	-	Positive	Unchecked	Unknown	-	14.43	-	-	D5	SYBR Green I	 	2.15	4.79	None			42
255;0;0;255	D5	16-051	TELO	13.88	0.77	-	Positive	Unchecked	Unknown	-	14.43	-	-	D5	SYBR Green I	 	2.11	4.72	None			41
255;0;0;255	D2	15-240	TELO	12.47	0.75	-	Positive	Unchecked	Unknown	-	11.94	-	-	D1	SYBR Green I	 	1.89	4.59	None			38
255;0;0;255	D1	15-240	TELO	11.41	0.75	-	Positive	Unchecked	Unknown	-	11.94	-	-	D1	SYBR Green I	 	1.72	4.37	None			37
255;0;0;255	A2	15-180	TELO	12.44	0.68	-	Positive	Unchecked	Unknown	-	12.92	-	-	A1	SYBR Green I	 	1.74	4.48	None			2
255;0;0;255	A1	15-180	TELO	13.40	0.68	-	Positive	Unchecked	Unknown	-	12.92	-	-	A1	SYBR Green I	 	1.84	4.60	None			1
255;0;0;255	B8	16-212	TELO	16.41	0.50	-	Positive	Unchecked	Unknown	-	16.06	-	-	B7	SYBR Green I	 	2.14	4.91	None			20
