Color	Position	Sample Name	Gene Name	Cq	Cq Error	Concentration	Call	Excluded	Sample Type	Standard	Cq Mean	Concentration Mean	Concentration Error	Replicate Group	Dye	Edited Call	Slope	EPF	Failure	Notes	Sample Prep Notes	Number
255;0;0;255	H4	13-030	TOX	23.29	0.17	-	Positive	Unchecked	Unknown	-	23.41	-	-	H3	SYBR Green I	 	0.44	2.66	None			88
255;0;0;255	H3	13-030	TOX	23.53	0.17	-	Positive	Unchecked	Unknown	-	23.41	-	-	H3	SYBR Green I	 	0.49	2.77	None			87
255;0;0;255	E12	13-163	TOX	23.91	0.16	-	Positive	Unchecked	Unknown	-	24.03	-	-	E11	SYBR Green I	 	0.46	2.69	None			60
255;0;0;255	E11	13-163	TOX	24.14	0.16	-	Positive	Unchecked	Unknown	-	24.03	-	-	E11	SYBR Green I	 	0.45	2.62	None			59
255;0;0;255	C10	13-122	TOX	24.29	0.15	-	Positive	Unchecked	Unknown	-	24.40	-	-	C9	SYBR Green I	 	0.42	2.57	None			34
255;0;0;255	C9	13-122	TOX	24.50	0.15	-	Positive	Unchecked	Unknown	-	24.40	-	-	C9	SYBR Green I	 	0.45	2.60	None			33
255;0;0;255	D8	13-115	TOX	23.38	0.13	-	Positive	Unchecked	Unknown	-	23.29	-	-	D7	SYBR Green I	 	0.39	2.52	None			44
255;0;0;255	D7	13-115	TOX	23.20	0.13	-	Positive	Unchecked	Unknown	-	23.29	-	-	D7	SYBR Green I	 	0.38	2.62	None			43
255;0;0;255	G4	13-021	TOX	25.56	0.11	-	Positive	Unchecked	Unknown	-	25.48	-	-	G3	SYBR Green I	 	0.68	2.60	None			76
255;0;0;255	G3	13-021	TOX	25.40	0.11	-	Positive	Unchecked	Unknown	-	25.48	-	-	G3	SYBR Green I	 	0.43	2.51	None			75
255;0;0;255	H8	13-109	TOX	24.10	0.11	-	Positive	Unchecked	Unknown	-	24.02	-	-	H7	SYBR Green I	 	0.49	2.75	None			92
255;0;0;255	H7	13-109	TOX	23.94	0.11	-	Positive	Unchecked	Unknown	-	24.02	-	-	H7	SYBR Green I	 	0.44	2.62	None			91
255;0;0;255	D12	13-160	TOX	23.76	0.10	-	Positive	Unchecked	Unknown	-	23.83	-	-	D11	SYBR Green I	 	0.45	2.66	None			48
255;0;0;255	D11	13-160	TOX	23.90	0.10	-	Positive	Unchecked	Unknown	-	23.83	-	-	D11	SYBR Green I	 	0.41	2.57	None			47
255;0;0;255	A6	13-040	TOX	24.13	0.09	-	Positive	Unchecked	Unknown	-	24.07	-	-	A5	SYBR Green I	 	0.40	2.50	None			6
255;0;0;255	A5	13-040	TOX	24.00	0.09	-	Positive	Unchecked	Unknown	-	24.07	-	-	A5	SYBR Green I	 	0.41	2.56	None			5
255;0;0;255	B12	13-146	TOX	23.71	0.09	-	Positive	Unchecked	Unknown	-	23.78	-	-	B11	SYBR Green I	 	0.41	2.57	None			24
255;0;0;255	B11	13-146	TOX	23.84	0.09	-	Positive	Unchecked	Unknown	-	23.78	-	-	B11	SYBR Green I	 	0.40	2.54	None			23
255;0;0;255	A10	13-147	TOX	24.07	0.09	-	Positive	Unchecked	Unknown	-	24.14	-	-	A9	SYBR Green I	 	0.40	2.51	None			10
