Color	Position	Sample Name	Gene Name	Cq	Cq Error	Concentration	Call	Excluded	Sample Type	Standard	Cq Mean	Concentration Mean	Concentration Error	Replicate Group	Dye	Edited Call	Slope	EPF	Failure	Notes	Sample Prep Notes	Number
255;255;0;0	A1	S1	TELO	-	-	-	-	Checked	Standard	-	-	-	-	A1	SYBR Green I	 	-	-				1
255;255;0;0	A2	S1	TELO	-	-	-	-	Checked	Standard	-	-	-	-	A1	SYBR Green I	 	-	-				2
255;255;0;0	B1	S2	TELO	-	-	-	-	Checked	Standard	-	-	-	-	B1	SYBR Green I	 	-	-				13
255;255;0;0	B2	S2	TELO	-	-	-	-	Checked	Standard	-	-	-	-	B1	SYBR Green I	 	-	-				14
255;255;0;0	C1	S3	TELO	-	-	-	-	Checked	Standard	-	-	-	-	C1	SYBR Green I	 	-	-				25
255;255;0;0	C2	S3	TELO	-	-	-	-	Checked	Standard	-	-	-	-	C1	SYBR Green I	 	-	-				26
255;255;0;0	D1	S4	TELO	-	-	-	-	Checked	Standard	-	-	-	-	D1	SYBR Green I	 	-	-				37
255;255;0;0	D2	S4	TELO	-	-	-	-	Checked	Standard	-	-	-	-	D1	SYBR Green I	 	-	-				38
255;255;0;0	E1	S5	TELO	-	-	-	-	Checked	Standard	-	-	-	-	E1	SYBR Green I	 	-	-				49
255;255;0;0	E2	S5	TELO	-	-	-	-	Checked	Standard	-	-	-	-	E1	SYBR Green I	 	-	-				50
255;255;0;0	F1	S6	TELO	-	-	-	-	Checked	Standard	-	-	-	-	F1	SYBR Green I	 	-	-				61
255;255;0;0	F2	S6	TELO	-	-	-	-	Checked	Standard	-	-	-	-	F1	SYBR Green I	 	-	-				62
255;0;0;0	H1	Negative	TELO	-	-	-	Negative	Unchecked	Negative control	-	-	-	-	H1	SYBR Green I	 	0.05	0.28	None			85
255;0;0;0	H2	Negative	TELO	-	-	-	Negative	Unchecked	Negative control	-	-	-	-	H1	SYBR Green I	 	0.05	0.34	None			86
255;0;0;255	G3	09-005	TELO	18.27	0.36	-	Positive	Unchecked	Unknown	-	18.53	-	-	G3	SYBR Green I	 	2.54	6.27	None			75
255;0;0;255	G4	09-005	TELO	18.78	0.36	-	Positive	Unchecked	Unknown	-	18.53	-	-	G3	SYBR Green I	 	2.62	6.31	None			76
255;0;0;255	G7	09-049	TELO	18.27	0.46	-	Positive	Unchecked	Unknown	-	18.60	-	-	G7	SYBR Green I	 	2.65	6.37	None			79
255;0;0;255	G8	09-049	TELO	18.92	0.46	-	Positive	Unchecked	Unknown	-	18.60	-	-	G7	SYBR Green I	 	2.61	6.32	None			80
255;0;0;255	E11	09-102	TELO	19.06	0.11	-	Positive	Unchecked	Unknown	-	19.14	-	-	E11	SYBR Green I	 	2.56	6.23	None			59
255;0;0;255	E12	09-102	TELO	19.22	0.11	-	Positive	Unchecked	Unknown	-	19.14	-	-	E11	SYBR Green I	 	2.63	6.30	None			60
255;0;255;0	G1	GB	TELO	19.23	0.04	-	Positive	Unchecked	Positive control	-	19.26	-	-	G1	SYBR Green I	 	2.79	6.41	None			73
