Color	Position	Sample Name	Gene Name	Cq	Cq Error	Concentration	Call	Excluded	Sample Type	Standard	Cq Mean	Concentration Mean	Concentration Error	Replicate Group	Dye	Edited Call	Slope	EPF	Failure	Notes	Sample Prep Notes	Number
255;0;0;255	E7	10-013	TELO	24.72	0.00	-	Positive	Unchecked	Unknown	-	24.72	-	-	E7	SYBR Green I	 	2.51	5.88	None			55
255;0;0;255	E8	10-013	TELO	24.72	0.00	-	Positive	Unchecked	Unknown	-	24.72	-	-	E7	SYBR Green I	 	2.47	5.84	None			56
255;0;0;255	F7	10-032	TELO	24.91	0.06	-	Positive	Unchecked	Unknown	-	24.87	-	-	F7	SYBR Green I	 	2.48	5.81	None			67
255;0;0;255	F8	10-032	TELO	24.82	0.06	-	Positive	Unchecked	Unknown	-	24.87	-	-	F7	SYBR Green I	 	2.44	5.80	None			68
255;0;0;255	G7	10-040	TELO	18.15	0.14	-	Positive	Unchecked	Unknown	-	18.25	-	-	G7	SYBR Green I	 	2.30	6.05	None			79
255;0;0;255	G8	10-040	TELO	18.35	0.14	-	Positive	Unchecked	Unknown	-	18.25	-	-	G7	SYBR Green I	 	2.36	6.07	None			80
255;0;0;255	A7	10-045	TELO	24.18	0.06	-	Positive	Unchecked	Unknown	-	24.22	-	-	A7	SYBR Green I	 	2.35	5.87	None			7
255;0;0;255	A8	10-045	TELO	24.26	0.06	-	Positive	Unchecked	Unknown	-	24.22	-	-	A7	SYBR Green I	 	2.61	6.03	None			8
255;0;0;255	B7	10-051	TELO	25.40	0.03	-	Positive	Unchecked	Unknown	-	25.42	-	-	B7	SYBR Green I	 	2.41	5.56	None			19
255;0;0;255	B8	10-051	TELO	25.44	0.03	-	Positive	Unchecked	Unknown	-	25.42	-	-	B7	SYBR Green I	 	2.43	5.56	None			20
255;0;0;255	H7	10-061	TELO	27.39	0.10	-	Positive	Unchecked	Unknown	-	27.46	-	-	H7	SYBR Green I	 	2.38	3.93	None			91
255;0;0;255	H8	10-061	TELO	27.53	0.10	-	Positive	Unchecked	Unknown	-	27.46	-	-	H7	SYBR Green I	 	2.48	3.89	None			92
