Color	Position	Sample Name	Gene Name	Cq	Cq Error	Concentration	Call	Excluded	Sample Type	Standard	Cq Mean	Concentration Mean	Concentration Error	Replicate Group	Dye	Edited Call	Slope	EPF	Failure	Notes	Sample Prep Notes	Number
255;255;0;0	E1		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	E1	SYBR Green I	 	0.02	0.00	None			49
255;255;0;0	E2		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	E1	SYBR Green I	 	0.02	0.17	None			50
255;0;0;255	G11		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	E1	SYBR Green I	 	0.02	0.12	None			83
255;0;0;255	G12		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	E1	SYBR Green I	 	0.00	0.00	None			84
255;0;0;255	H11		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	E1	SYBR Green I	 	0.01	0.21	None			95
255;0;0;255	H12		TOX	-	-	-	Negative	Unchecked	Non reverse transcription control	-	-	-	-	E1	SYBR Green I	 	0.01	-0.11	None			96
255;0;0;255	A1	11-132	TOX	27.71	0.10	-	Positive	Unchecked	Unknown	-	27.78	-	-	A1	SYBR Green I	 	0.69	2.32	None			1
255;0;0;255	A2	11-132	TOX	27.85	0.10	-	Positive	Unchecked	Unknown	-	27.78	-	-	A1	SYBR Green I	 	0.70	2.31	None			2
255;0;0;255	B1	11-190	TOX	22.10	0.01	-	Positive	Unchecked	Unknown	-	22.09	-	-	B1	SYBR Green I	 	0.31	2.56	None			13
255;0;0;255	B2	11-190	TOX	22.08	0.01	-	Positive	Unchecked	Unknown	-	22.09	-	-	B1	SYBR Green I	 	0.27	2.39	None			14
255;0;0;255	C1	11-191	TOX	20.97	0.04	-	Positive	Unchecked	Unknown	-	20.94	-	-	C1	SYBR Green I	 	0.17	1.90	None			25
255;0;0;255	C2	11-191	TOX	20.91	0.04	-	Positive	Unchecked	Unknown	-	20.94	-	-	C1	SYBR Green I	 	0.17	1.89	None			26
255;0;0;255	D1	11-202	TOX	24.98	0.05	-	Positive	Unchecked	Unknown	-	25.02	-	-	D1	SYBR Green I	 	0.35	2.21	None			37
255;0;0;255	D2	11-202	TOX	25.05	0.05	-	Positive	Unchecked	Unknown	-	25.02	-	-	D1	SYBR Green I	 	0.33	2.14	None			38
255;0;0;255	B5	12-014	TOX	23.15	0.05	-	Positive	Unchecked	Unknown	-	23.19	-	-	B5	SYBR Green I	 	0.38	2.54	None			17
255;0;0;255	B6	12-014	TOX	23.22	0.05	-	Positive	Unchecked	Unknown	-	23.19	-	-	B5	SYBR Green I	 	0.38	2.46	None			18
255;0;0;255	C5	12-019	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	C5	SYBR Green I	 	0.00	-0.02	None			29
255;0;0;255	C6	12-019	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	C5	SYBR Green I	 	0.00	0.04	None			30
255;0;0;255	G3	12-028	TOX	28.09	0.11	-	Positive	Unchecked	Unknown	-	28.02	-	-	G3	SYBR Green I	 	0.62	2.11	None			75
255;0;0;255	G4	12-028	TOX	27.94	0.11	-	Positive	Unchecked	Unknown	-	28.02	-	-	G3	SYBR Green I	 	0.69	2.25	None			76
255;0;0;255	H3	12-035	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	H3	SYBR Green I	 	0.00	0.04	None			87
255;0;0;255	H4	12-035	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	H3	SYBR Green I	 	0.01	-0.01	None			88
255;0;0;255	A5	12-036	TOX	26.05	0.05	-	Positive	Unchecked	Unknown	-	26.02	-	-	A5	SYBR Green I	 	0.40	1.89	None			5
255;0;0;255	A6	12-036	TOX	25.98	0.05	-	Positive	Unchecked	Unknown	-	26.02	-	-	A5	SYBR Green I	 	0.39	1.87	None			6
255;0;0;255	F5	12-040	TOX	22.46	0.04	-	Positive	Unchecked	Unknown	-	22.49	-	-	F5	SYBR Green I	 	0.39	2.79	None			65
255;0;0;255	F6	12-040	TOX	22.52	0.04	-	Positive	Unchecked	Unknown	-	22.49	-	-	F5	SYBR Green I	 	0.40	2.75	None			66
255;0;0;255	G5	12-058	TOX	24.38	0.01	-	Positive	Unchecked	Unknown	-	24.38	-	-	G5	SYBR Green I	 	0.17	1.58	None			77
255;0;0;255	G6	12-058	TOX	24.37	0.01	-	Positive	Unchecked	Unknown	-	24.38	-	-	G5	SYBR Green I	 	0.17	1.58	None			78
255;0;0;255	H5	12-060	TOX	23.59	0.01	-	Positive	Unchecked	Unknown	-	23.58	-	-	H5	SYBR Green I	 	0.26	2.04	None			89
255;0;0;255	H6	12-060	TOX	23.57	0.01	-	Positive	Unchecked	Unknown	-	23.58	-	-	H5	SYBR Green I	 	0.26	2.01	None			90
255;0;0;255	A7	12-067	TOX	24.35	0.06	-	Positive	Unchecked	Unknown	-	24.39	-	-	A7	SYBR Green I	 	0.20	1.68	None			7
255;0;0;255	A8	12-067	TOX	24.43	0.06	-	Positive	Unchecked	Unknown	-	24.39	-	-	A7	SYBR Green I	 	0.19	1.63	None			8
255;0;0;255	F7	12-068	TOX	24.49	0.25	-	Positive	Unchecked	Unknown	-	24.67	-	-	F7	SYBR Green I	 	0.19	1.63	None			67
255;0;0;255	F8	12-068	TOX	24.84	0.25	-	Positive	Unchecked	Unknown	-	24.67	-	-	F7	SYBR Green I	 	0.16	1.50	None			68
255;0;0;255	D5	12-069	TOX	25.41	0.01	-	Positive	Unchecked	Unknown	-	25.41	-	-	D5	SYBR Green I	 	0.34	2.17	None			41
255;0;0;255	D6	12-069	TOX	25.40	0.01	-	Positive	Unchecked	Unknown	-	25.41	-	-	D5	SYBR Green I	 	0.34	2.17	None			42
255;0;0;255	G7	12-071	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	G7	SYBR Green I	 	0.00	0.00	None			79
255;0;0;255	G8	12-071	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	G7	SYBR Green I	 	0.00	0.00	None			80
255;0;0;255	H7	12-072	TOX	25.51	0.07	-	Positive	Unchecked	Unknown	-	25.56	-	-	H7	SYBR Green I	 	0.36	1.83	None			91
255;0;0;255	H8	12-072	TOX	25.61	0.07	-	Positive	Unchecked	Unknown	-	25.56	-	-	H7	SYBR Green I	 	0.36	1.83	None			92
255;0;0;255	A9	12-075	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	A9	SYBR Green I	 	0.00	0.00	None			9
255;0;0;255	A10	12-075	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	A9	SYBR Green I	 	0.00	0.02	None			10
255;0;0;255	F9	12-090	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	F9	SYBR Green I	 	0.00	-0.02	None			69
255;0;0;255	F10	12-090	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	F9	SYBR Green I	 	0.00	0.06	None			70
255;0;0;255	E5	12-092	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	E5	SYBR Green I	 	0.05	0.11	None			53
255;0;0;255	E6	12-092	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	E5	SYBR Green I	 	0.00	0.01	None			54
255;0;0;255	B7	12-109	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	B7	SYBR Green I	 	0.01	0.00	None			19
255;0;0;255	B8	12-109	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	B7	SYBR Green I	 	0.00	0.00	None			20
255;0;0;255	B9	12-172	TOX	25.56	0.23	-	Positive	Unchecked	Unknown	-	25.40	-	-	B9	SYBR Green I	 	0.39	1.93	None			21
255;0;0;255	B10	12-172	TOX	25.23	0.23	-	Positive	Unchecked	Unknown	-	25.40	-	-	B9	SYBR Green I	 	0.41	1.99	None			22
255;0;0;255	C9	12-173	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	C9	SYBR Green I	 	0.00	0.04	None			33
255;0;0;255	C10	12-173	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	C9	SYBR Green I	 	0.01	-0.03	None			34
255;0;0;255	D9	12-176	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	D9	SYBR Green I	 	0.00	-0.01	None			45
255;0;0;255	D10	12-176	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	D9	SYBR Green I	 	0.00	0.00	None			46
255;0;0;255	G9	12-192	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	G9	SYBR Green I	 	0.00	0.04	None			81
255;0;0;255	G10	12-192	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	G9	SYBR Green I	 	0.00	0.01	None			82
255;0;0;255	A3	12-195	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	A3	SYBR Green I	 	0.00	0.00	None			3
255;0;0;255	A4	12-195	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	A3	SYBR Green I	 	0.00	0.09	None			4
255;0;0;255	C7	12-196	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	C7	SYBR Green I	 	0.00	-0.02	None			31
255;0;0;255	C8	12-196	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	C7	SYBR Green I	 	0.00	0.00	None			32
255;0;0;255	D7	12-197	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	D7	SYBR Green I	 	0.00	0.02	None			43
255;0;0;255	D8	12-197	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	D7	SYBR Green I	 	0.00	-0.01	None			44
255;0;0;255	B3	12-198	TOX	25.25	0.06	-	Positive	Unchecked	Unknown	-	25.21	-	-	B3	SYBR Green I	 	0.27	2.04	None			15
255;0;0;255	B4	12-198	TOX	25.17	0.06	-	Positive	Unchecked	Unknown	-	25.21	-	-	B3	SYBR Green I	 	0.30	2.17	None			16
