Color	Position	Sample Name	Gene Name	Cq	Cq Error	Concentration	Call	Excluded	Sample Type	Standard	Cq Mean	Concentration Mean	Concentration Error	Replicate Group	Dye	Edited Call	Slope	EPF	Failure	Notes	Sample Prep Notes	Number
255;0;0;255	C10	12-053	TOX	26.56	0.70	-	Positive	Unchecked	Unknown	-	26.07	-	-	C9	SYBR Green I	 	0.22	1.26	None			34
255;0;0;255	C9	12-053	TOX	25.57	0.70	-	Positive	Unchecked	Unknown	-	26.07	-	-	C9	SYBR Green I	 	0.24	1.45	None			33
255;0;0;255	F8	12-054	TOX	27.84	0.54	-	Positive	Unchecked	Unknown	-	27.46	-	-	F7	SYBR Green I	 	0.19	1.10	None			68
255;0;0;255	F7	12-054	TOX	27.08	0.54	-	Positive	Unchecked	Unknown	-	27.46	-	-	F7	SYBR Green I	 	0.20	1.16	None			67
255;0;0;255	G10	12-062	TOX	24.45	0.42	-	Positive	Unchecked	Unknown	-	24.15	-	-	G9	SYBR Green I	 	0.18	1.65	None			82
255;0;0;255	G9	12-062	TOX	23.85	0.42	-	Positive	Unchecked	Unknown	-	24.15	-	-	G9	SYBR Green I	 	0.20	1.77	None			81
255;0;0;255	D10	12-055	TOX	25.20	0.40	-	Positive	Unchecked	Unknown	-	24.92	-	-	D9	SYBR Green I	 	0.17	1.55	None			46
255;0;0;255	D9	12-055	TOX	24.64	0.40	-	Positive	Unchecked	Unknown	-	24.92	-	-	D9	SYBR Green I	 	0.18	1.61	None			45
255;0;0;255	H12	12-134	TOX	28.34	0.28	-	Positive	Unchecked	Unknown	-	28.14	-	-	H11	SYBR Green I	 	0.32	1.56	None			96
255;0;0;255	H11	12-134	TOX	27.94	0.28	-	Positive	Unchecked	Unknown	-	28.14	-	-	H11	SYBR Green I	 	0.33	1.52	None			95
255;0;0;255	H8	12-057	TOX	25.29	0.24	-	Positive	Unchecked	Unknown	-	25.12	-	-	H7	SYBR Green I	 	0.14	1.35	None			92
255;0;0;255	H7	12-057	TOX	24.95	0.24	-	Positive	Unchecked	Unknown	-	25.12	-	-	H7	SYBR Green I	 	0.14	1.36	None			91
