Color	Position	Sample Name	Gene Name	Cq	Cq Error	Concentration	Call	Excluded	Sample Type	Standard	Cq Mean	Concentration Mean	Concentration Error	Replicate Group	Dye	Edited Call	Slope	EPF	Failure	Notes	Sample Prep Notes	Number
255;0;0;255	E12	18-041	TELO	14.00	0.60	-	Positive	Unchecked	Unknown	-	13.58	-	-	E11	SYBR Green I	 	2.00	4.77	None			60
255;0;0;255	E11	18-041	TELO	13.15	0.60	-	Positive	Unchecked	Unknown	-	13.58	-	-	E11	SYBR Green I	 	1.84	4.60	None			59
255;0;0;255	H4	18-022	TELO	13.57	0.35	-	Positive	Unchecked	Unknown	-	13.82	-	-	H3	SYBR Green I	 	1.99	4.78	None			88
255;0;0;255	H3	18-022	TELO	14.06	0.35	-	Positive	Unchecked	Unknown	-	13.82	-	-	H3	SYBR Green I	 	2.03	4.99	None			87
255;0;0;255	A6	18-008	TELO	14.33	0.25	-	Positive	Unchecked	Unknown	-	14.16	-	-	A5	SYBR Green I	 	1.90	4.75	None			6
255;0;0;255	A5	18-008	TELO	13.98	0.25	-	Positive	Unchecked	Unknown	-	14.16	-	-	A5	SYBR Green I	 	1.95	4.70	None			5
255;0;0;255	C8	18-024	TELO	14.96	0.22	-	Positive	Unchecked	Unknown	-	14.81	-	-	C7	SYBR Green I	 	1.98	4.89	None			32
255;0;0;255	C7	18-024	TELO	14.65	0.22	-	Positive	Unchecked	Unknown	-	14.81	-	-	C7	SYBR Green I	 	1.94	4.86	None			31
255;0;0;255	E4	18-002	TELO	13.08	0.21	-	Positive	Unchecked	Unknown	-	13.23	-	-	E3	SYBR Green I	 	1.85	4.63	None			52
255;0;0;255	E3	18-002	TELO	13.38	0.21	-	Positive	Unchecked	Unknown	-	13.23	-	-	E3	SYBR Green I	 	1.92	4.78	None			51
255;0;0;255	C6	18-012	TELO	16.15	0.21	-	Positive	Unchecked	Unknown	-	16.00	-	-	C5	SYBR Green I	 	2.08	5.06	None			30
255;0;0;255	C5	18-012	TELO	15.85	0.21	-	Positive	Unchecked	Unknown	-	16.00	-	-	C5	SYBR Green I	 	2.06	4.95	None			29
255;0;0;255	D12	18-070	TELO	14.92	0.16	-	Positive	Unchecked	Unknown	-	15.04	-	-	D11	SYBR Green I	 	2.14	5.01	None			48
255;0;0;255	D11	18-070	TELO	15.15	0.16	-	Positive	Unchecked	Unknown	-	15.04	-	-	D11	SYBR Green I	 	2.01	4.84	None			47
255;0;0;255	A12	18-038	TELO	15.37	0.15	-	Positive	Unchecked	Unknown	-	15.27	-	-	A11	SYBR Green I	 	1.98	4.77	None			12
255;0;0;255	A11	18-038	TELO	15.16	0.15	-	Positive	Unchecked	Unknown	-	15.27	-	-	A11	SYBR Green I	 	1.93	4.81	None			11
