Color	Position	Sample Name	Gene Name	Cq	Cq Error	Concentration	Call	Excluded	Sample Type	Standard	Cq Mean	Concentration Mean	Concentration Error	Replicate Group	Dye	Edited Call	Slope	EPF	Failure	Notes	Sample Prep Notes	Number
255;0;0;255	D4	08-015	TOX	33.05	0.54	-	Positive	Unchecked	Unknown	-	33.44	-	-	D3	SYBR Green I	 	0.35	0.63	None			40
255;0;0;255	D3	08-015	TOX	33.82	0.54	-	Positive	Unchecked	Unknown	-	33.44	-	-	D3	SYBR Green I	 	0.20	0.38	None			39
255;0;0;255	H10	08-068	TOX	32.45	0.50	-	Positive	Unchecked	Unknown	-	32.81	-	-	H9	SYBR Green I	 	0.62	0.97	None			94
255;0;0;255	H9	08-068	TOX	33.16	0.50	-	Positive	Unchecked	Unknown	-	32.81	-	-	H9	SYBR Green I	 	0.38	0.64	None			93
255;0;0;255	G10	08-066	TOX	30.21	0.47	-	Positive	Unchecked	Unknown	-	29.88	-	-	G9	SYBR Green I	 	0.84	2.12	None			82
255;0;0;255	G9	08-066	TOX	29.54	0.47	-	Positive	Unchecked	Unknown	-	29.88	-	-	G9	SYBR Green I	 	0.87	2.49	None			81
255;0;0;255	D10	08-052	TOX	30.80	0.44	-	Positive	Unchecked	Unknown	-	31.11	-	-	D9	SYBR Green I	 	0.91	1.83	None			46
255;0;0;255	D9	08-052	TOX	31.42	0.44	-	Positive	Unchecked	Unknown	-	31.11	-	-	D9	SYBR Green I	 	0.96	1.46	None			45
255;0;0;255	A10	08-048	TOX	30.36	0.43	-	Positive	Unchecked	Unknown	-	30.67	-	-	A9	SYBR Green I	 	0.75	1.97	None			10
255;0;0;255	A9	08-048	TOX	30.97	0.43	-	Positive	Unchecked	Unknown	-	30.67	-	-	A9	SYBR Green I	 	0.90	1.72	None			9
255;0;0;255	E10	08-057	TOX	29.93	0.29	-	Positive	Unchecked	Unknown	-	29.73	-	-	E9	SYBR Green I	 	0.90	2.31	None			58
255;0;0;255	E9	08-057	TOX	29.52	0.29	-	Positive	Unchecked	Unknown	-	29.73	-	-	E9	SYBR Green I	 	0.90	2.53	None			57
255;0;0;255	F12	08-081	TOX	26.68	0.23	-	Positive	Unchecked	Unknown	-	26.85	-	-	F11	SYBR Green I	 	0.81	2.72	None			72
255;0;0;255	F11	08-081	TOX	27.01	0.23	-	Positive	Unchecked	Unknown	-	26.85	-	-	F11	SYBR Green I	 	0.86	2.73	None			71
255;0;0;255	A6	08-017	TOX	29.43	0.22	-	Positive	Unchecked	Unknown	-	29.59	-	-	A5	SYBR Green I	 	0.87	2.54	None			6
255;0;0;255	A5	08-017	TOX	29.74	0.22	-	Positive	Unchecked	Unknown	-	29.59	-	-	A5	SYBR Green I	 	0.93	2.47	None			5
255;0;0;255	D6	08-031	TOX	27.54	0.21	-	Positive	Unchecked	Unknown	-	27.40	-	-	D5	SYBR Green I	 	0.87	2.63	None			42
255;0;0;255	D5	08-031	TOX	27.25	0.21	-	Positive	Unchecked	Unknown	-	27.40	-	-	D5	SYBR Green I	 	0.86	2.66	None			41
255;0;0;255	C8	08-045	TOX	28.66	0.20	-	Positive	Unchecked	Unknown	-	28.80	-	-	C7	SYBR Green I	 	0.86	2.71	None			32
255;0;0;255	C7	08-045	TOX	28.94	0.20	-	Positive	Unchecked	Unknown	-	28.80	-	-	C7	SYBR Green I	 	0.85	2.63	None			31
