Color	Position	Sample Name	Gene Name	Cq	Cq Error	Concentration	Call	Excluded	Sample Type	Standard	Cq Mean	Concentration Mean	Concentration Error	Replicate Group	Dye	Edited Call	Slope	EPF	Failure	Notes	Sample Prep Notes	Number
255;0;0;255	C8	08-020	TOX	30.43	0.90	-	Positive	Unchecked	Unknown	-	31.07	-	-	C7	SYBR Green I	 	0.89	2.00	None			32
255;0;0;255	C7	08-020	TOX	31.70	0.90	-	Positive	Unchecked	Unknown	-	31.07	-	-	C7	SYBR Green I	 	0.82	1.26	None			31
255;0;0;255	D8	08-023	TOX	28.90	0.64	-	Positive	Unchecked	Unknown	-	29.36	-	-	D7	SYBR Green I	 	0.89	2.69	None			44
255;0;0;255	D7	08-023	TOX	29.81	0.64	-	Positive	Unchecked	Unknown	-	29.36	-	-	D7	SYBR Green I	 	0.76	2.16	None			43
255;0;0;255	F12	08-064	TOX	31.92	0.42	-	Positive	Unchecked	Unknown	-	31.62	-	-	F11	SYBR Green I	 	0.88	1.27	None			72
255;0;0;255	F11	08-064	TOX	31.32	0.42	-	Positive	Unchecked	Unknown	-	31.62	-	-	F11	SYBR Green I	 	0.96	1.54	None			71
255;0;0;255	G12	08-065	TOX	28.88	0.37	-	Positive	Unchecked	Unknown	-	29.15	-	-	G11	SYBR Green I	 	0.95	2.79	None			84
255;0;0;255	G11	08-065	TOX	29.41	0.37	-	Positive	Unchecked	Unknown	-	29.15	-	-	G11	SYBR Green I	 	0.91	2.59	None			83
255;0;0;255	B8	08-019	TOX	26.90	0.35	-	Positive	Unchecked	Unknown	-	27.15	-	-	B7	SYBR Green I	 	0.83	2.67	None			20
255;0;0;255	B7	08-019	TOX	27.40	0.35	-	Positive	Unchecked	Unknown	-	27.15	-	-	B7	SYBR Green I	 	0.76	2.46	None			19
255;0;0;255	E12	08-062	TOX	29.97	0.30	-	Positive	Unchecked	Unknown	-	30.18	-	-	E11	SYBR Green I	 	0.94	2.35	None			60
255;0;0;255	E11	08-062	TOX	30.39	0.30	-	Positive	Unchecked	Unknown	-	30.18	-	-	E11	SYBR Green I	 	0.89	2.05	None			59
255;0;0;255	B12	08-038	TOX	28.60	0.30	-	Positive	Unchecked	Unknown	-	28.81	-	-	B11	SYBR Green I	 	0.85	2.73	None			24
255;0;0;255	B11	08-038	TOX	29.02	0.30	-	Positive	Unchecked	Unknown	-	28.81	-	-	B11	SYBR Green I	 	0.88	2.67	None			23
255;0;0;255	H10	08-049	TOX	28.78	0.28	-	Positive	Unchecked	Unknown	-	28.98	-	-	H9	SYBR Green I	 	0.85	2.69	None			94
255;0;0;255	H9	08-049	TOX	29.17	0.28	-	Positive	Unchecked	Unknown	-	28.98	-	-	H9	SYBR Green I	 	0.93	2.70	None			93
255;0;0;255	D6	08-132	TOX	31.19	0.28	-	Positive	Unchecked	Unknown	-	31.39	-	-	D5	SYBR Green I	 	0.99	1.61	None			42
255;0;0;255	D5	08-132	TOX	31.58	0.28	-	Positive	Unchecked	Unknown	-	31.39	-	-	D5	SYBR Green I	 	0.99	1.42	None			41
255;0;0;255	F8	08-026	TOX	27.55	0.23	-	Positive	Unchecked	Unknown	-	27.71	-	-	F7	SYBR Green I	 	0.83	2.54	None			68
255;0;0;255	F7	08-026	TOX	27.87	0.23	-	Positive	Unchecked	Unknown	-	27.71	-	-	F7	SYBR Green I	 	0.83	2.50	None			67
255;0;0;255	E8	08-014	TOX	30.03	0.22	-	Positive	Unchecked	Unknown	-	29.88	-	-	E7	SYBR Green I	 	0.91	2.31	None			56
255;0;0;255	E7	08-014	TOX	29.72	0.22	-	Positive	Unchecked	Unknown	-	29.88	-	-	E7	SYBR Green I	 	0.92	2.46	None			55
255;0;0;255	G8	08-029	TOX	28.08	0.21	-	Positive	Unchecked	Unknown	-	27.93	-	-	G7	SYBR Green I	 	0.86	2.51	None			80
255;0;0;255	G7	08-029	TOX	27.78	0.21	-	Positive	Unchecked	Unknown	-	27.93	-	-	G7	SYBR Green I	 	0.85	2.55	None			79
255;0;0;255	H8	08-035	TOX	28.16	0.21	-	Positive	Unchecked	Unknown	-	28.02	-	-	H7	SYBR Green I	 	0.90	2.56	None			92
255;0;0;255	H7	08-035	TOX	27.87	0.21	-	Positive	Unchecked	Unknown	-	28.02	-	-	H7	SYBR Green I	 	0.87	2.55	None			91
