Color	Position	Sample Name	Gene Name	Cq	Cq Error	Concentration	Call	Excluded	Sample Type	Standard	Cq Mean	Concentration Mean	Concentration Error	Replicate Group	Dye	Edited Call	Slope	EPF	Failure	Notes	Sample Prep Notes	Number
255;0;0;255	D4	06-085	TOX	27.32	0.30	-	Positive	Unchecked	Unknown	-	27.11	-	-	D3	SYBR Green I	 	0.78	2.55	None			40
255;0;0;255	D3	06-085	TOX	26.90	0.30	-	Positive	Unchecked	Unknown	-	27.11	-	-	D3	SYBR Green I	 	0.77	2.62	None			39
255;0;0;255	H4	06-087	TOX	25.19	0.25	-	Positive	Unchecked	Unknown	-	25.02	-	-	H3	SYBR Green I	 	0.67	2.93	None			88
255;0;0;255	H3	06-087	TOX	24.84	0.25	-	Positive	Unchecked	Unknown	-	25.02	-	-	H3	SYBR Green I	 	0.52	2.70	None			87
255;0;0;255	A12	06-098	TOX	26.25	0.16	-	Positive	Unchecked	Unknown	-	26.14	-	-	A11	SYBR Green I	 	0.63	2.63	None			12
255;0;0;255	A11	06-098	TOX	26.03	0.16	-	Positive	Unchecked	Unknown	-	26.14	-	-	A11	SYBR Green I	 	0.56	2.65	None			11
255;0;0;255	F12	06-067	TOX	26.07	0.15	-	Positive	Unchecked	Unknown	-	25.97	-	-	F11	SYBR Green I	 	0.70	2.67	None			72
255;0;0;255	F11	06-067	TOX	25.86	0.15	-	Positive	Unchecked	Unknown	-	25.97	-	-	F11	SYBR Green I	 	0.61	2.75	None			71
255;0;0;255	D12	06-111	TOX	27.26	0.15	-	Positive	Unchecked	Unknown	-	27.37	-	-	D11	SYBR Green I	 	0.81	2.63	None			48
255;0;0;255	D11	06-111	TOX	27.47	0.15	-	Positive	Unchecked	Unknown	-	27.37	-	-	D11	SYBR Green I	 	0.79	2.55	None			47
255;0;0;255	H12	06-080	TOX	26.74	0.13	-	Positive	Unchecked	Unknown	-	26.65	-	-	H11	SYBR Green I	 	0.69	2.55	None			96
255;0;0;255	H11	06-080	TOX	26.55	0.13	-	Positive	Unchecked	Unknown	-	26.65	-	-	H11	SYBR Green I	 	0.72	2.63	None			95
255;0;0;255	G12	06-070	TOX	26.53	0.13	-	Positive	Unchecked	Unknown	-	26.62	-	-	G11	SYBR Green I	 	0.79	2.74	None			84
255;0;0;255	G11	06-070	TOX	26.71	0.13	-	Positive	Unchecked	Unknown	-	26.62	-	-	G11	SYBR Green I	 	0.75	2.65	None			83
255;0;0;255	G8	06-199	TOX	25.66	0.13	-	Positive	Unchecked	Unknown	-	25.57	-	-	G7	SYBR Green I	 	0.62	2.81	None			80
255;0;0;255	G7	06-199	TOX	25.48	0.13	-	Positive	Unchecked	Unknown	-	25.57	-	-	G7	SYBR Green I	 	0.59	2.75	None			79
255;0;0;255	F8	06-195	TOX	26.56	0.11	-	Positive	Unchecked	Unknown	-	26.48	-	-	F7	SYBR Green I	 	0.76	2.68	None			68
255;0;0;255	F7	06-195	TOX	26.40	0.11	-	Positive	Unchecked	Unknown	-	26.48	-	-	F7	SYBR Green I	 	0.73	2.64	None			67
255;0;0;255	D8	06-233	TOX	25.50	0.11	-	Positive	Unchecked	Unknown	-	25.43	-	-	D7	SYBR Green I	 	0.60	2.76	None			44
255;0;0;255	D7	06-233	TOX	25.35	0.11	-	Positive	Unchecked	Unknown	-	25.43	-	-	D7	SYBR Green I	 	0.60	2.78	None			43
255;0;0;255	A4	06-079	TOX	26.52	0.11	-	Positive	Unchecked	Unknown	-	26.45	-	-	A3	SYBR Green I	 	0.73	2.61	None			4
255;0;0;255	A3	06-079	TOX	26.37	0.11	-	Positive	Unchecked	Unknown	-	26.45	-	-	A3	SYBR Green I	 	0.68	2.57	None			3
255;0;0;255	H10	06-032	TOX	27.12	0.10	-	Positive	Unchecked	Unknown	-	27.05	-	-	H9	SYBR Green I	 	0.77	2.60	None			94
255;0;0;255	H9	06-032	TOX	26.98	0.10	-	Positive	Unchecked	Unknown	-	27.05	-	-	H9	SYBR Green I	 	0.80	2.67	None			93
255;0;0;255	B10	06-031	TOX	26.79	0.10	-	Positive	Unchecked	Unknown	-	26.72	-	-	B9	SYBR Green I	 	0.77	2.64	None			22
255;0;0;255	B9	06-031	TOX	26.65	0.10	-	Positive	Unchecked	Unknown	-	26.72	-	-	B9	SYBR Green I	 	0.71	2.59	None			21
255;0;0;255	F10	06-214	TOX	26.90	0.08	-	Positive	Unchecked	Unknown	-	26.85	-	-	F9	SYBR Green I	 	0.74	2.57	None			70
255;0;0;255	F9	06-214	TOX	26.79	0.08	-	Positive	Unchecked	Unknown	-	26.85	-	-	F9	SYBR Green I	 	0.70	2.53	None			69
255;0;0;255	E4	06-081	TOX	27.16	0.08	-	Positive	Unchecked	Unknown	-	27.11	-	-	E3	SYBR Green I	 	0.79	2.60	None			52
255;0;0;255	E3	06-081	TOX	27.05	0.08	-	Positive	Unchecked	Unknown	-	27.11	-	-	E3	SYBR Green I	 	0.79	2.62	None			51
255;0;0;255	B8	06-008	TOX	26.96	0.08	-	Positive	Unchecked	Unknown	-	27.02	-	-	B7	SYBR Green I	 	0.75	2.58	None			20
255;0;0;255	B7	06-008	TOX	27.07	0.08	-	Positive	Unchecked	Unknown	-	27.02	-	-	B7	SYBR Green I	 	0.76	2.58	None			19
255;0;0;255	A8	06-005	TOX	25.55	0.07	-	Positive	Unchecked	Unknown	-	25.50	-	-	A7	SYBR Green I	 	0.59	2.75	None			8
