Color	Position	Sample Name	Gene Name	Cq	Cq Error	Concentration	Call	Excluded	Sample Type	Standard	Cq Mean	Concentration Mean	Concentration Error	Replicate Group	Dye	Edited Call	Slope	EPF	Failure	Notes	Sample Prep Notes	Number
255;0;0;255	A7	11-003	TELO	22.34	0.00	-	Positive	Unchecked	Unknown	-	22.34	-	-	A7	SYBR Green I	 	2.30	5.99	None			7
255;0;0;255	A8	11-003	TELO	22.34	0.00	-	Positive	Unchecked	Unknown	-	22.34	-	-	A7	SYBR Green I	 	2.44	6.11	None			8
255;0;0;255	B7	11-009	TELO	20.43	0.01	-	Positive	Unchecked	Unknown	-	20.44	-	-	B7	SYBR Green I	 	2.40	6.13	None			19
255;0;0;255	B8	11-009	TELO	20.44	0.01	-	Positive	Unchecked	Unknown	-	20.44	-	-	B7	SYBR Green I	 	2.41	6.15	None			20
255;0;0;255	E7	11-011	TELO	23.95	0.06	-	Positive	Unchecked	Unknown	-	23.91	-	-	E7	SYBR Green I	 	2.45	5.96	None			55
255;0;0;255	E8	11-011	TELO	23.87	0.06	-	Positive	Unchecked	Unknown	-	23.91	-	-	E7	SYBR Green I	 	2.41	5.94	None			56
255;0;0;255	C7	11-016	TELO	24.01	0.17	-	Positive	Unchecked	Unknown	-	23.89	-	-	C7	SYBR Green I	 	2.45	5.98	None			31
255;0;0;255	C8	11-016	TELO	23.77	0.17	-	Positive	Unchecked	Unknown	-	23.89	-	-	C7	SYBR Green I	 	2.44	5.98	None			32
255;0;0;255	D7	11-026	TELO	23.28	0.18	-	Positive	Unchecked	Unknown	-	23.15	-	-	D7	SYBR Green I	 	2.48	6.05	None			43
255;0;0;255	D8	11-026	TELO	23.02	0.18	-	Positive	Unchecked	Unknown	-	23.15	-	-	D7	SYBR Green I	 	2.43	6.05	None			44
255;0;0;255	A9	11-027	TELO	14.28	0.03	-	Positive	Unchecked	Unknown	-	14.30	-	-	A9	SYBR Green I	 	2.00	5.02	None			9
255;0;0;255	A10	11-027	TELO	14.32	0.03	-	Positive	Unchecked	Unknown	-	14.30	-	-	A9	SYBR Green I	 	1.93	4.98	None			10
255;0;0;255	F7	11-031	TELO	14.12	0.00	-	Positive	Unchecked	Unknown	-	14.12	-	-	F7	SYBR Green I	 	1.96	4.98	None			67
255;0;0;255	F8	11-031	TELO	14.12	0.00	-	Positive	Unchecked	Unknown	-	14.12	-	-	F7	SYBR Green I	 	1.92	5.00	None			68
255;0;0;255	B9	11-033	TELO	20.75	0.05	-	Positive	Unchecked	Unknown	-	20.79	-	-	B9	SYBR Green I	 	2.27	6.02	None			21
255;0;0;255	B10	11-033	TELO	20.82	0.05	-	Positive	Unchecked	Unknown	-	20.79	-	-	B9	SYBR Green I	 	2.25	6.01	None			22
255;0;0;255	C9	11-034	TELO	16.34	0.03	-	Positive	Unchecked	Unknown	-	16.32	-	-	C9	SYBR Green I	 	2.05	5.24	None			33
255;0;0;255	C10	11-034	TELO	16.30	0.03	-	Positive	Unchecked	Unknown	-	16.32	-	-	C9	SYBR Green I	 	2.07	5.23	None			34
255;0;0;255	D9	11-048	TELO	22.37	0.10	-	Positive	Unchecked	Unknown	-	22.30	-	-	D9	SYBR Green I	 	2.35	6.15	None			45
255;0;0;255	D10	11-048	TELO	22.23	0.10	-	Positive	Unchecked	Unknown	-	22.30	-	-	D9	SYBR Green I	 	2.36	6.21	None			46
255;0;0;255	G7	11-088	TELO	20.72	0.11	-	Positive	Unchecked	Unknown	-	20.80	-	-	G7	SYBR Green I	 	2.32	6.03	None			79
255;0;0;255	G8	11-088	TELO	20.87	0.11	-	Positive	Unchecked	Unknown	-	20.80	-	-	G7	SYBR Green I	 	2.37	6.06	None			80
255;0;0;255	F11	11-101	TELO	20.86	0.29	-	Positive	Unchecked	Unknown	-	20.66	-	-	F11	SYBR Green I	 	2.22	5.91	None			71
255;0;0;255	F12	11-101	TELO	20.45	0.29	-	Positive	Unchecked	Unknown	-	20.66	-	-	F11	SYBR Green I	 	2.32	5.96	None			72
255;0;0;255	A3	11-115	TELO	14.21	0.18	-	Positive	Unchecked	Unknown	-	14.34	-	-	A3	SYBR Green I	 	1.90	4.94	None			3
255;0;0;255	A4	11-115	TELO	14.46	0.18	-	Positive	Unchecked	Unknown	-	14.34	-	-	A3	SYBR Green I	 	2.04	4.98	None			4
255;0;0;255	B3	11-116	TELO	21.54	0.06	-	Positive	Unchecked	Unknown	-	21.50	-	-	B3	SYBR Green I	 	2.42	6.14	None			15
255;0;0;255	B4	11-116	TELO	21.46	0.06	-	Positive	Unchecked	Unknown	-	21.50	-	-	B3	SYBR Green I	 	2.46	6.18	None			16
255;0;0;255	E3	11-119	TELO	14.61	0.01	-	Positive	Unchecked	Unknown	-	14.60	-	-	E3	SYBR Green I	 	2.16	5.06	None			51
255;0;0;255	E4	11-119	TELO	14.59	0.01	-	Positive	Unchecked	Unknown	-	14.60	-	-	E3	SYBR Green I	 	2.16	5.08	None			52
255;0;0;255	G11	11-120	TELO	12.87	0.11	-	Positive	Unchecked	Unknown	-	12.79	-	-	G11	SYBR Green I	 	1.60	4.78	None			83
255;0;0;255	G12	11-120	TELO	12.71	0.11	-	Positive	Unchecked	Unknown	-	12.79	-	-	G11	SYBR Green I	 	1.64	4.79	None			84
255;0;0;255	C3	11-124	TELO	22.62	0.03	-	Positive	Unchecked	Unknown	-	22.60	-	-	C3	SYBR Green I	 	2.39	6.01	None			27
255;0;0;255	C4	11-124	TELO	22.58	0.03	-	Positive	Unchecked	Unknown	-	22.60	-	-	C3	SYBR Green I	 	2.42	6.03	None			28
255;0;0;255	H11	11-126	TELO	19.02	0.14	-	Positive	Unchecked	Unknown	-	19.12	-	-	H11	SYBR Green I	 	2.12	5.90	None			95
255;0;0;255	H12	11-126	TELO	19.22	0.14	-	Positive	Unchecked	Unknown	-	19.12	-	-	H11	SYBR Green I	 	2.31	5.97	None			96
255;0;0;255	D3	11-127	TELO	23.36	0.04	-	Positive	Unchecked	Unknown	-	23.39	-	-	D3	SYBR Green I	 	2.50	6.05	None			39
255;0;0;255	D4	11-127	TELO	23.41	0.04	-	Positive	Unchecked	Unknown	-	23.39	-	-	D3	SYBR Green I	 	2.40	5.98	None			40
255;0;0;255	F3	11-128	TELO	22.52	0.09	-	Positive	Unchecked	Unknown	-	22.46	-	-	F3	SYBR Green I	 	2.44	6.07	None			63
