Color	Position	Sample Name	Gene Name	Cq	Cq Error	Concentration	Call	Excluded	Sample Type	Standard	Cq Mean	Concentration Mean	Concentration Error	Replicate Group	Dye	Edited Call	Slope	EPF	Failure	Notes	Sample Prep Notes	Number
255;255;0;0	A1	S1	TOX	-	-	-	-	Checked	Standard	-	-	-	-	A1	SYBR Green I	 	-	-				1
255;255;0;0	A2	S1	TOX	-	-	-	-	Checked	Standard	-	-	-	-	A1	SYBR Green I	 	-	-				2
255;255;0;0	B1	S2	TOX	-	-	-	-	Checked	Standard	-	-	-	-	B1	SYBR Green I	 	-	-				13
255;255;0;0	B2	S2	TOX	-	-	-	-	Checked	Standard	-	-	-	-	B1	SYBR Green I	 	-	-				14
255;255;0;0	C1	S3	TOX	-	-	-	-	Checked	Standard	-	-	-	-	C1	SYBR Green I	 	-	-				25
255;255;0;0	C2	S3	TOX	-	-	-	-	Checked	Standard	-	-	-	-	C1	SYBR Green I	 	-	-				26
255;255;0;0	D1	S4	TOX	-	-	-	-	Checked	Standard	-	-	-	-	D1	SYBR Green I	 	-	-				37
255;255;0;0	D2	S4	TOX	-	-	-	-	Checked	Standard	-	-	-	-	D1	SYBR Green I	 	-	-				38
255;255;0;0	E1	S5	TOX	-	-	-	-	Checked	Standard	-	-	-	-	E1	SYBR Green I	 	-	-				49
255;255;0;0	E2	S5	TOX	-	-	-	-	Checked	Standard	-	-	-	-	E1	SYBR Green I	 	-	-				50
255;255;0;0	F1	S6	TOX	-	-	-	-	Checked	Standard	-	-	-	-	F1	SYBR Green I	 	-	-				61
255;255;0;0	F2	S6	TOX	-	-	-	-	Checked	Standard	-	-	-	-	F1	SYBR Green I	 	-	-				62
255;0;0;0	H1	Negative	TOX	-	-	-	Negative	Unchecked	Negative control	-	-	-	-	H1	SYBR Green I	 	0.01	0.04	None			85
255;0;0;0	H2	Negative	TOX	-	-	-	Negative	Unchecked	Negative control	-	-	-	-	H1	SYBR Green I	 	0.00	0.01	None			86
255;0;0;255	G3	09-005	TOX	25.84	0.21	-	Positive	Unchecked	Unknown	-	25.99	-	-	G3	SYBR Green I	 	0.73	2.72	None			75
255;0;0;255	G4	09-005	TOX	26.14	0.21	-	Positive	Unchecked	Unknown	-	25.99	-	-	G3	SYBR Green I	 	0.78	2.76	None			76
255;0;255;0	G1	GB	TOX	26.05	0.05	-	Positive	Unchecked	Positive control	-	26.02	-	-	G1	SYBR Green I	 	0.83	2.86	None			73
255;0;255;0	G2	GB	TOX	25.98	0.05	-	Positive	Unchecked	Positive control	-	26.02	-	-	G1	SYBR Green I	 	0.60	2.73	None			74
255;0;0;255	H5	09-043	TOX	26.14	0.11	-	Positive	Unchecked	Unknown	-	26.06	-	-	H5	SYBR Green I	 	0.82	2.85	None			89
255;0;0;255	H6	09-043	TOX	25.98	0.11	-	Positive	Unchecked	Unknown	-	26.06	-	-	H5	SYBR Green I	 	0.78	2.81	None			90
255;0;0;255	C9	09-050	TOX	26.10	0.06	-	Positive	Unchecked	Unknown	-	26.15	-	-	C9	SYBR Green I	 	0.73	2.70	None			33
255;0;0;255	C10	09-050	TOX	26.19	0.06	-	Positive	Unchecked	Unknown	-	26.15	-	-	C9	SYBR Green I	 	0.74	2.71	None			34
255;0;0;255	C7	09-018	TOX	26.06	0.19	-	Positive	Unchecked	Unknown	-	26.20	-	-	C7	SYBR Green I	 	0.76	2.75	None			31
255;0;0;255	C8	09-018	TOX	26.33	0.19	-	Positive	Unchecked	Unknown	-	26.20	-	-	C7	SYBR Green I	 	0.77	2.73	None			32
255;0;0;255	B3	09-006	TOX	26.33	0.06	-	Positive	Unchecked	Unknown	-	26.37	-	-	B3	SYBR Green I	 	0.75	2.67	None			15
255;0;0;255	B4	09-006	TOX	26.41	0.06	-	Positive	Unchecked	Unknown	-	26.37	-	-	B3	SYBR Green I	 	0.74	2.64	None			16
255;0;0;255	A3	09-002	TOX	26.36	0.07	-	Positive	Unchecked	Unknown	-	26.41	-	-	A3	SYBR Green I	 	0.76	2.67	None			3
255;0;0;255	A4	09-002	TOX	26.46	0.07	-	Positive	Unchecked	Unknown	-	26.41	-	-	A3	SYBR Green I	 	0.81	2.76	None			4
255;0;0;255	B5	09-010	TOX	26.36	0.11	-	Positive	Unchecked	Unknown	-	26.44	-	-	B5	SYBR Green I	 	0.79	2.76	None			17
255;0;0;255	B6	09-010	TOX	26.51	0.11	-	Positive	Unchecked	Unknown	-	26.44	-	-	B5	SYBR Green I	 	0.79	2.73	None			18
255;0;0;255	D5	09-012	TOX	26.37	0.12	-	Positive	Unchecked	Unknown	-	26.46	-	-	D5	SYBR Green I	 	0.79	2.75	None			41
255;0;0;255	D6	09-012	TOX	26.54	0.12	-	Positive	Unchecked	Unknown	-	26.46	-	-	D5	SYBR Green I	 	0.79	2.72	None			42
255;0;0;255	F7	09-047	TOX	26.40	0.13	-	Positive	Unchecked	Unknown	-	26.49	-	-	F7	SYBR Green I	 	0.77	2.72	None			67
255;0;0;255	F8	09-047	TOX	26.58	0.13	-	Positive	Unchecked	Unknown	-	26.49	-	-	F7	SYBR Green I	 	0.78	2.71	None			68
255;0;0;255	F3	09-004	TOX	26.60	0.03	-	Positive	Unchecked	Unknown	-	26.58	-	-	F3	SYBR Green I	 	0.75	2.63	None			63
255;0;0;255	F4	09-004	TOX	26.56	0.03	-	Positive	Unchecked	Unknown	-	26.58	-	-	F3	SYBR Green I	 	0.76	2.67	None			64
255;0;0;255	G7	09-049	TOX	26.72	0.09	-	Positive	Unchecked	Unknown	-	26.66	-	-	G7	SYBR Green I	 	0.72	2.59	None			79
255;0;0;255	G8	09-049	TOX	26.59	0.09	-	Positive	Unchecked	Unknown	-	26.66	-	-	G7	SYBR Green I	 	0.75	2.68	None			80
255;0;0;255	E11	09-102	TOX	26.71	0.07	-	Positive	Unchecked	Unknown	-	26.66	-	-	E11	SYBR Green I	 	0.81	2.73	None			59
255;0;0;255	E12	09-102	TOX	26.61	0.07	-	Positive	Unchecked	Unknown	-	26.66	-	-	E11	SYBR Green I	 	0.85	2.82	None			60
255;0;0;255	D7	09-042	TOX	26.73	0.09	-	Positive	Unchecked	Unknown	-	26.80	-	-	D7	SYBR Green I	 	0.77	2.68	None			43
255;0;0;255	D8	09-042	TOX	26.86	0.09	-	Positive	Unchecked	Unknown	-	26.80	-	-	D7	SYBR Green I	 	0.77	2.64	None			44
255;0;0;255	B11	09-072	TOX	26.76	0.11	-	Positive	Unchecked	Unknown	-	26.84	-	-	B11	SYBR Green I	 	0.76	2.63	None			23
255;0;0;255	B12	09-072	TOX	26.91	0.11	-	Positive	Unchecked	Unknown	-	26.84	-	-	B11	SYBR Green I	 	0.81	2.68	None			24
