Color	Position	Sample Name	Gene Name	Cq	Cq Error	Concentration	Call	Excluded	Sample Type	Standard	Cq Mean	Concentration Mean	Concentration Error	Replicate Group	Dye	Edited Call	Slope	EPF	Failure	Notes	Sample Prep Notes	Number
255;0;0;255	F10	12-192	TOX	26.03	0.26	-	Positive	Unchecked	Unknown	-	25.85	-	-	F9	SYBR Green I	 	0.38	1.88	None			70
255;0;0;255	F9	12-192	TOX	25.66	0.26	-	Positive	Unchecked	Unknown	-	25.85	-	-	F9	SYBR Green I	 	0.38	1.93	None			69
255;0;0;255	H10	12-394	TOX	25.01	0.24	-	Positive	Unchecked	Unknown	-	24.84	-	-	H9	SYBR Green I	 	0.39	2.03	None			94
255;0;0;255	H9	12-394	TOX	24.67	0.24	-	Positive	Unchecked	Unknown	-	24.84	-	-	H9	SYBR Green I	 	0.31	2.18	None			93
255;0;0;255	C6	12-005	TOX	27.40	0.18	-	Positive	Unchecked	Unknown	-	27.27	-	-	C5	SYBR Green I	 	0.32	1.58	None			30
255;0;0;255	C5	12-005	TOX	27.14	0.18	-	Positive	Unchecked	Unknown	-	27.27	-	-	C5	SYBR Green I	 	0.34	1.65	None			29
255;0;0;255	E10	12-141	TOX	25.33	0.18	-	Positive	Unchecked	Unknown	-	25.21	-	-	E9	SYBR Green I	 	0.45	2.16	None			58
255;0;0;255	E9	12-141	TOX	25.08	0.18	-	Positive	Unchecked	Unknown	-	25.21	-	-	E9	SYBR Green I	 	0.45	2.18	None			57
255;0;0;255	G4	10-068	TOX	24.17	0.16	-	Positive	Unchecked	Unknown	-	24.06	-	-	G3	SYBR Green I	 	0.55	2.76	None			76
255;0;0;255	G3	10-068	TOX	23.94	0.16	-	Positive	Unchecked	Unknown	-	24.06	-	-	G3	SYBR Green I	 	0.49	2.63	None			75
255;0;255;0	G2	GB	TOX	25.30	0.13	-	Positive	Unchecked	Positive control	-	25.47	-	-	F1	SYBR Green I	 	0.50	2.63	None			74
