Color	Position	Sample Name	Gene Name	Cq	Cq Error	Concentration	Call	Excluded	Sample Type	Standard	Cq Mean	Concentration Mean	Concentration Error	Replicate Group	Dye	Edited Call	Slope	EPF	Failure	Notes	Sample Prep Notes	Number
255;0;0;255	G8	16-189	TOX	22.18	1.51	-	Positive	Unchecked	Unknown	-	23.25	-	-	G7	SYBR Green I	 	0.10	1.21	None			80
255;0;0;255	G7	16-189	TOX	24.31	1.51	-	Positive	Unchecked	Unknown	-	23.25	-	-	G7	SYBR Green I	 	0.58	2.86	None			79
255;0;0;255	E8	16-159	TOX	22.42	0.63	-	Positive	Unchecked	Unknown	-	21.98	-	-	E7	SYBR Green I	 	0.40	2.62	None			56
255;0;0;255	E7	16-159	TOX	21.53	0.63	-	Positive	Unchecked	Unknown	-	21.98	-	-	E7	SYBR Green I	 	0.24	2.20	None			55
255;0;0;255	B8	16-212	TOX	23.29	0.49	-	Positive	Unchecked	Unknown	-	23.64	-	-	B7	SYBR Green I	 	0.53	2.83	None			20
255;0;0;255	B7	16-212	TOX	23.99	0.49	-	Positive	Unchecked	Unknown	-	23.64	-	-	B7	SYBR Green I	 	0.60	2.92	None			19
255;0;0;255	A4	16-268	TOX	24.52	0.30	-	Positive	Unchecked	Unknown	-	24.31	-	-	A3	SYBR Green I	 	0.60	2.90	None			4
255;0;0;255	A3	16-268	TOX	24.10	0.30	-	Positive	Unchecked	Unknown	-	24.31	-	-	A3	SYBR Green I	 	0.57	2.86	None			3
255;0;0;255	G4	16-041	TOX	23.56	0.29	-	Positive	Unchecked	Unknown	-	23.36	-	-	G3	SYBR Green I	 	0.56	2.87	None			76
255;0;0;255	G3	16-041	TOX	23.15	0.29	-	Positive	Unchecked	Unknown	-	23.36	-	-	G3	SYBR Green I	 	0.49	2.75	None			75
255;0;0;255	B10	16-258	TOX	23.83	0.29	-	Positive	Unchecked	Unknown	-	23.63	-	-	B9	SYBR Green I	 	0.53	2.79	None			22
255;0;0;255	B9	16-258	TOX	23.42	0.29	-	Positive	Unchecked	Unknown	-	23.63	-	-	B9	SYBR Green I	 	0.50	2.75	None			21
255;0;0;255	D8	16-158	TOX	23.50	0.26	-	Positive	Unchecked	Unknown	-	23.32	-	-	D7	SYBR Green I	 	0.56	2.87	None			44
255;0;0;255	D7	16-158	TOX	23.13	0.26	-	Positive	Unchecked	Unknown	-	23.32	-	-	D7	SYBR Green I	 	0.56	2.90	None			43
255;0;0;255	C8	16-213	TOX	23.61	0.23	-	Positive	Unchecked	Unknown	-	23.45	-	-	C7	SYBR Green I	 	0.55	2.85	None			32
255;0;0;255	C7	16-213	TOX	23.28	0.23	-	Positive	Unchecked	Unknown	-	23.45	-	-	C7	SYBR Green I	 	0.52	2.82	None			31
255;0;0;255	D6	16-051	TOX	23.56	0.21	-	Positive	Unchecked	Unknown	-	23.71	-	-	D5	SYBR Green I	 	0.60	2.94	None			42
255;0;0;255	D5	16-051	TOX	23.86	0.21	-	Positive	Unchecked	Unknown	-	23.71	-	-	D5	SYBR Green I	 	0.63	2.98	None			41
255;0;0;255	C2	15-249	TOX	22.54	0.21	-	Positive	Unchecked	Unknown	-	22.40	-	-	C1	SYBR Green I	 	0.42	2.66	None			26
255;0;0;255	C1	15-249	TOX	22.25	0.21	-	Positive	Unchecked	Unknown	-	22.40	-	-	C1	SYBR Green I	 	0.37	2.70	None			25
255;0;0;255	F10	16-262	TOX	24.37	0.20	-	Positive	Unchecked	Unknown	-	24.23	-	-	F9	SYBR Green I	 	0.59	2.86	None			70
255;0;0;255	F9	16-262	TOX	24.09	0.20	-	Positive	Unchecked	Unknown	-	24.23	-	-	F9	SYBR Green I	 	0.55	2.81	None			69
255;0;0;255	D12	16-278	TOX	23.43	0.19	-	Positive	Unchecked	Unknown	-	23.57	-	-	D11	SYBR Green I	 	0.58	2.93	None			48
255;0;0;255	D11	16-278	TOX	23.70	0.19	-	Positive	Unchecked	Unknown	-	23.57	-	-	D11	SYBR Green I	 	0.54	2.81	None			47
255;0;0;255	H8	16-218	TOX	23.78	0.18	-	Positive	Unchecked	Unknown	-	23.65	-	-	H7	SYBR Green I	 	0.62	2.96	None			92
255;0;0;255	H7	16-218	TOX	23.52	0.18	-	Positive	Unchecked	Unknown	-	23.65	-	-	H7	SYBR Green I	 	0.55	2.85	None			91
255;0;0;255	A10	16-257	TOX	23.56	0.18	-	Positive	Unchecked	Unknown	-	23.69	-	-	A9	SYBR Green I	 	0.55	2.83	None			10
255;0;0;255	A9	16-257	TOX	23.82	0.18	-	Positive	Unchecked	Unknown	-	23.69	-	-	A9	SYBR Green I	 	0.61	2.94	None			9
255;0;0;255	H6	16-186	TOX	23.68	0.18	-	Positive	Unchecked	Unknown	-	23.55	-	-	H5	SYBR Green I	 	0.61	2.96	None			90
