Color	Position	Sample Name	Gene Name	Cq	Cq Error	Concentration	Call	Excluded	Sample Type	Standard	Cq Mean	Concentration Mean	Concentration Error	Replicate Group	Dye	Edited Call	Slope	EPF	Failure	Notes	Sample Prep Notes	Number
255;0;0;255	C12	16-250	TELO	10.97	2.53	-	Positive	Unchecked	Unknown	-	12.76	-	-	C11	SYBR Green I	 	1.42	3.96	None			36
255;0;0;255	C11	16-250	TELO	14.55	2.53	-	Positive	Unchecked	Unknown	-	12.76	-	-	C11	SYBR Green I	 	1.98	4.73	None			35
255;0;0;255	G4	16-328	TELO	15.45	1.75	-	Positive	Unchecked	Unknown	-	14.22	-	-	G3	SYBR Green I	 	2.20	5.03	None			76
255;0;0;255	G3	16-328	TELO	12.98	1.75	-	Positive	Unchecked	Unknown	-	14.22	-	-	G3	SYBR Green I	 	1.85	4.74	None			75
255;0;0;255	D2	16-307	TELO	13.47	1.36	-	Positive	Unchecked	Unknown	-	14.44	-	-	D1	SYBR Green I	 	1.95	4.71	None			38
255;0;0;255	D1	16-307	TELO	15.40	1.36	-	Positive	Unchecked	Unknown	-	14.44	-	-	D1	SYBR Green I	 	2.24	5.04	None			37
255;0;0;255	B10	16-165	TELO	14.68	1.10	-	Positive	Unchecked	Unknown	-	13.90	-	-	B9	SYBR Green I	 	2.00	4.76	None			22
255;0;0;255	B9	16-165	TELO	13.12	1.10	-	Positive	Unchecked	Unknown	-	13.90	-	-	B9	SYBR Green I	 	1.82	4.55	None			21
255;0;0;255	D12	16-304	TELO	12.95	1.07	-	Positive	Unchecked	Unknown	-	13.71	-	-	D11	SYBR Green I	 	1.93	4.67	None			48
255;0;0;255	D11	16-304	TELO	14.46	1.07	-	Positive	Unchecked	Unknown	-	13.71	-	-	D11	SYBR Green I	 	2.12	4.85	None			47
255;0;0;255	E12	16-347	TELO	15.87	1.03	-	Positive	Unchecked	Unknown	-	16.60	-	-	E11	SYBR Green I	 	2.11	4.79	None			60
255;0;0;255	E11	16-347	TELO	17.33	1.03	-	Positive	Unchecked	Unknown	-	16.60	-	-	E11	SYBR Green I	 	2.17	4.94	None			59
255;0;0;255	B8	16-133	TELO	12.34	0.95	-	Positive	Unchecked	Unknown	-	13.01	-	-	B7	SYBR Green I	 	1.71	4.32	None			20
255;0;0;255	B7	16-133	TELO	13.68	0.95	-	Positive	Unchecked	Unknown	-	13.01	-	-	B7	SYBR Green I	 	1.89	4.58	None			19
255;0;0;255	B4	16-339	TELO	12.79	0.91	-	Positive	Unchecked	Unknown	-	12.15	-	-	B3	SYBR Green I	 	1.79	4.49	None			16
255;0;0;255	B3	16-339	TELO	11.50	0.91	-	Positive	Unchecked	Unknown	-	12.15	-	-	B3	SYBR Green I	 	1.59	4.29	None			15
255;0;0;255	B2	16-311	TELO	15.63	0.89	-	Positive	Unchecked	Unknown	-	15.00	-	-	B1	SYBR Green I	 	2.06	4.83	None			14
255;0;0;255	B1	16-311	TELO	14.37	0.89	-	Positive	Unchecked	Unknown	-	15.00	-	-	B1	SYBR Green I	 	2.01	4.71	None			13
255;0;0;255	C2	16-317	TELO	15.79	0.81	-	Positive	Unchecked	Unknown	-	16.36	-	-	C1	SYBR Green I	 	2.10	4.97	None			26
255;0;0;255	C1	16-317	TELO	16.93	0.81	-	Positive	Unchecked	Unknown	-	16.36	-	-	C1	SYBR Green I	 	2.26	5.10	None			25
255;0;0;255	E4	16-323	TELO	13.92	0.77	-	Positive	Unchecked	Unknown	-	13.38	-	-	E3	SYBR Green I	 	1.97	4.80	None			52
255;0;0;255	E3	16-323	TELO	12.83	0.77	-	Positive	Unchecked	Unknown	-	13.38	-	-	E3	SYBR Green I	 	1.75	4.59	None			51
255;0;0;255	B12	16-235	TELO	13.80	0.63	-	Positive	Unchecked	Unknown	-	14.25	-	-	B11	SYBR Green I	 	1.95	4.62	None			24
255;0;0;255	B11	16-235	TELO	14.69	0.63	-	Positive	Unchecked	Unknown	-	14.25	-	-	B11	SYBR Green I	 	1.99	4.71	None			23
255;0;0;255	D4	16-322	TELO	15.75	0.62	-	Positive	Unchecked	Unknown	-	15.31	-	-	D3	SYBR Green I	 	2.04	4.77	None			40
255;0;0;255	D3	16-322	TELO	14.87	0.62	-	Positive	Unchecked	Unknown	-	15.31	-	-	D3	SYBR Green I	 	1.84	4.61	None			39
255;0;0;255	A4	16-338	TELO	15.37	0.62	-	Positive	Unchecked	Unknown	-	14.93	-	-	A3	SYBR Green I	 	2.09	4.85	None			4
255;0;0;255	A3	16-338	TELO	14.49	0.62	-	Positive	Unchecked	Unknown	-	14.93	-	-	A3	SYBR Green I	 	1.91	4.58	None			3
255;0;0;255	G10	16-299	TELO	14.79	0.51	-	Positive	Unchecked	Unknown	-	14.43	-	-	G9	SYBR Green I	 	2.00	4.71	None			82
255;0;0;255	G9	16-299	TELO	14.07	0.51	-	Positive	Unchecked	Unknown	-	14.43	-	-	G9	SYBR Green I	 	1.97	4.73	None			81
255;0;0;255	D8	16-109	TELO	13.10	0.48	-	Positive	Unchecked	Unknown	-	13.44	-	-	D7	SYBR Green I	 	1.81	4.45	None			44
255;0;0;255	D7	16-109	TELO	13.78	0.48	-	Positive	Unchecked	Unknown	-	13.44	-	-	D7	SYBR Green I	 	1.91	4.65	None			43
255;0;0;255	C6	16-031	TELO	14.65	0.45	-	Positive	Unchecked	Unknown	-	14.97	-	-	C5	SYBR Green I	 	1.99	4.74	None			30
255;0;0;255	C5	16-031	TELO	15.29	0.45	-	Positive	Unchecked	Unknown	-	14.97	-	-	C5	SYBR Green I	 	2.04	4.83	None			29
