Color	Position	Sample Name	Gene Name	Cq	Cq Error	Concentration	Call	Excluded	Sample Type	Standard	Cq Mean	Concentration Mean	Concentration Error	Replicate Group	Dye	Edited Call	Slope	EPF	Failure	Notes	Sample Prep Notes	Number
255;255;0;0	A1	S1	TOX	-	-	-	-	Checked	Standard	-	-	-	-	A1	SYBR Green I	 	-	-				1
255;255;0;0	A2	S1	TOX	-	-	-	-	Checked	Standard	-	-	-	-	A1	SYBR Green I	 	-	-				2
255;255;0;0	B1	S2	TOX	-	-	-	-	Checked	Standard	-	-	-	-	B1	SYBR Green I	 	-	-				13
255;255;0;0	B2	S2	TOX	-	-	-	-	Checked	Standard	-	-	-	-	B1	SYBR Green I	 	-	-				14
255;255;0;0	C1	S3	TOX	-	-	-	-	Checked	Standard	-	-	-	-	C1	SYBR Green I	 	-	-				25
255;255;0;0	C2	S3	TOX	-	-	-	-	Checked	Standard	-	-	-	-	C1	SYBR Green I	 	-	-				26
255;255;0;0	D1	S4	TOX	-	-	-	-	Checked	Standard	-	-	-	-	D1	SYBR Green I	 	-	-				37
255;255;0;0	D2	S4	TOX	-	-	-	-	Checked	Standard	-	-	-	-	D1	SYBR Green I	 	-	-				38
255;255;0;0	E1	S5	TOX	-	-	-	-	Checked	Standard	-	-	-	-	E1	SYBR Green I	 	-	-				49
255;255;0;0	E2	S5	TOX	-	-	-	-	Checked	Standard	-	-	-	-	E1	SYBR Green I	 	-	-				50
255;255;0;0	F1	S6	TOX	-	-	-	-	Checked	Standard	-	-	-	-	F1	SYBR Green I	 	-	-				61
255;255;0;0	F2	S6	TOX	-	-	-	-	Checked	Standard	-	-	-	-	F1	SYBR Green I	 	-	-				62
255;0;0;255	G5	07-001	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	G5	SYBR Green I	 	0.01	0.07	None			77
255;0;0;255	G6	07-001	TOX	-	-	-	Negative	Unchecked	Unknown	-	-	-	-	G5	SYBR Green I	 	0.00	0.03	None			78
255;0;0;0	H1	Negative	TOX	-	-	-	Negative	Unchecked	Negative control	-	-	-	-	H1	SYBR Green I	 	0.01	0.06	None			85
255;0;0;0	H2	Negative	TOX	-	-	-	Negative	Unchecked	Negative control	-	-	-	-	H1	SYBR Green I	 	0.00	0.05	None			86
255;0;0;255	B7	07-037	TOX	24.74	0.00	-	Positive	Unchecked	Unknown	-	24.74	-	-	B7	SYBR Green I	 	0.54	2.73	None			19
255;0;0;255	B8	07-037	TOX	24.74	0.00	-	Positive	Unchecked	Unknown	-	24.74	-	-	B7	SYBR Green I	 	0.51	2.68	None			20
255;0;0;255	F5	07-142	TOX	24.69	0.00	-	Positive	Unchecked	Unknown	-	24.69	-	-	F5	SYBR Green I	 	0.57	2.80	None			65
255;0;0;255	F6	07-142	TOX	24.69	0.00	-	Positive	Unchecked	Unknown	-	24.69	-	-	F5	SYBR Green I	 	0.59	2.85	None			66
255;0;0;255	G11	07-043	TOX	26.55	0.01	-	Positive	Unchecked	Unknown	-	26.56	-	-	G11	SYBR Green I	 	0.70	2.57	None			83
255;0;0;255	G12	07-043	TOX	26.56	0.01	-	Positive	Unchecked	Unknown	-	26.56	-	-	G11	SYBR Green I	 	0.74	2.65	None			84
255;0;0;255	C3	07-018	TOX	27.45	0.01	-	Positive	Unchecked	Unknown	-	27.46	-	-	C3	SYBR Green I	 	0.70	2.40	None			27
255;0;0;255	C4	07-018	TOX	27.46	0.01	-	Positive	Unchecked	Unknown	-	27.46	-	-	C3	SYBR Green I	 	0.70	2.38	None			28
255;0;0;255	C11	07-069	TOX	24.26	0.01	-	Positive	Unchecked	Unknown	-	24.26	-	-	C11	SYBR Green I	 	0.54	2.77	None			35
255;0;0;255	C12	07-069	TOX	24.25	0.01	-	Positive	Unchecked	Unknown	-	24.26	-	-	C11	SYBR Green I	 	0.58	2.84	None			36
255;0;0;255	E11	07-034	TOX	25.80	0.01	-	Positive	Unchecked	Unknown	-	25.80	-	-	E11	SYBR Green I	 	0.61	2.71	None			59
255;0;0;255	E12	07-034	TOX	25.79	0.01	-	Positive	Unchecked	Unknown	-	25.80	-	-	E11	SYBR Green I	 	0.63	2.78	None			60
255;0;0;255	E5	07-121	TOX	26.41	0.01	-	Positive	Unchecked	Unknown	-	26.40	-	-	E5	SYBR Green I	 	0.72	2.62	None			53
255;0;0;255	E6	07-121	TOX	26.39	0.01	-	Positive	Unchecked	Unknown	-	26.40	-	-	E5	SYBR Green I	 	0.73	2.64	None			54
255;0;0;255	H3	07-006	TOX	28.78	0.01	-	Positive	Unchecked	Unknown	-	28.77	-	-	H3	SYBR Green I	 	0.73	2.45	None			87
255;0;0;255	H4	07-006	TOX	28.76	0.01	-	Positive	Unchecked	Unknown	-	28.77	-	-	H3	SYBR Green I	 	0.79	2.57	None			88
255;0;0;255	B11	07-064	TOX	26.67	0.01	-	Positive	Unchecked	Unknown	-	26.66	-	-	B11	SYBR Green I	 	0.68	2.50	None			23
255;0;0;255	B12	07-064	TOX	26.65	0.01	-	Positive	Unchecked	Unknown	-	26.66	-	-	B11	SYBR Green I	 	0.72	2.58	None			24
255;0;0;255	D3	07-019	TOX	26.10	0.01	-	Positive	Unchecked	Unknown	-	26.09	-	-	D3	SYBR Green I	 	0.72	2.68	None			39
255;0;0;255	D4	07-019	TOX	26.08	0.01	-	Positive	Unchecked	Unknown	-	26.09	-	-	D3	SYBR Green I	 	0.70	2.64	None			40
255;0;0;255	C9	07-053	TOX	26.79	0.02	-	Positive	Unchecked	Unknown	-	26.78	-	-	C9	SYBR Green I	 	0.65	2.44	None			33
255;0;0;255	C10	07-053	TOX	26.76	0.02	-	Positive	Unchecked	Unknown	-	26.78	-	-	C9	SYBR Green I	 	0.69	2.50	None			34
255;0;0;255	B9	07-052	TOX	25.88	0.02	-	Positive	Unchecked	Unknown	-	25.87	-	-	B9	SYBR Green I	 	0.66	2.60	None			21
255;0;0;255	B10	07-052	TOX	25.85	0.02	-	Positive	Unchecked	Unknown	-	25.87	-	-	B9	SYBR Green I	 	0.53	2.61	None			22
255;0;0;255	E7	07-008	TOX	25.85	0.02	-	Positive	Unchecked	Unknown	-	25.84	-	-	E7	SYBR Green I	 	0.58	2.70	None			55
255;0;0;255	E8	07-008	TOX	25.82	0.02	-	Positive	Unchecked	Unknown	-	25.84	-	-	E7	SYBR Green I	 	0.56	2.68	None			56
255;0;0;255	E9	07-023	TOX	27.12	0.02	-	Positive	Unchecked	Unknown	-	27.11	-	-	E9	SYBR Green I	 	0.73	2.50	None			57
255;0;0;255	E10	07-023	TOX	27.09	0.02	-	Positive	Unchecked	Unknown	-	27.11	-	-	E9	SYBR Green I	 	0.72	2.50	None			58
