Color	Position	Sample Name	Gene Name	Cq	Cq Error	Concentration	Call	Excluded	Sample Type	Standard	Cq Mean	Concentration Mean	Concentration Error	Replicate Group	Dye	Edited Call	Slope	EPF	Failure	Notes	Sample Prep Notes	Number
255;0;0;255	F10	06-047	TELO	18.87	3.00	-	Positive	Unchecked	Unknown	-	16.75	-	-	F9	SYBR Green I	 	1.91	6.04	None			70
255;0;0;255	F9	06-047	TELO	14.63	3.00	-	Positive	Unchecked	Unknown	-	16.75	-	-	F9	SYBR Green I	 	1.28	5.20	None			69
255;0;0;255	H10	06-059	TELO	18.45	2.17	-	Positive	Unchecked	Unknown	-	16.92	-	-	H9	SYBR Green I	 	1.90	6.09	None			94
255;0;0;255	H9	06-059	TELO	15.38	2.17	-	Positive	Unchecked	Unknown	-	16.92	-	-	H9	SYBR Green I	 	1.60	5.41	None			93
255;0;0;255	A12	06-049	TELO	19.11	2.05	-	Positive	Unchecked	Unknown	-	17.66	-	-	A11	SYBR Green I	 	1.95	6.08	None			12
255;0;0;255	A11	06-049	TELO	16.21	2.05	-	Positive	Unchecked	Unknown	-	17.66	-	-	A11	SYBR Green I	 	1.45	5.80	None			11
255;0;0;255	D12	06-077	TELO	17.79	1.81	-	Positive	Unchecked	Unknown	-	16.51	-	-	D11	SYBR Green I	 	1.74	5.84	None			48
255;0;0;255	D11	06-077	TELO	15.23	1.81	-	Positive	Unchecked	Unknown	-	16.51	-	-	D11	SYBR Green I	 	1.61	5.26	None			47
255;0;0;255	C4	06-001	TELO	20.44	1.53	-	Positive	Unchecked	Unknown	-	21.52	-	-	C3	SYBR Green I	 	2.06	6.06	None			28
255;0;0;255	C3	06-001	TELO	22.60	1.53	-	Positive	Unchecked	Unknown	-	21.52	-	-	C3	SYBR Green I	 	2.60	6.37	None			27
255;0;0;255	B4	06-009	TELO	19.95	1.39	-	Positive	Unchecked	Unknown	-	20.94	-	-	B3	SYBR Green I	 	2.09	6.13	None			16
255;0;0;255	B3	06-009	TELO	21.92	1.39	-	Positive	Unchecked	Unknown	-	20.94	-	-	B3	SYBR Green I	 	2.61	6.41	None			15
