id	well	sample	sample type	sample nucleotide	target	target chemistry	excluded	note	baseline	lower limit	upper limit	common threshold	group threshold	n in log phase	last log cycle	n included	log lin cycle	log lin fluorescence	indiv PCR eff	R2	N0 (indiv eff - for debug use)	Cq (indiv eff - for debug use)	Cq with group threshold (indiv eff - for debug use)	mean PCR eff	standard error of the mean PCR eff	N0 (mean eff)	Cq (mean eff)	mean PCR eff - no plateau	standard error of the mean PCR eff - no plateau	N0 (mean eff) - no plateau	Cq (mean eff) - no plateau	mean PCR eff - mean efficiency	standard error of the mean PCR eff - mean efficiency	N0 (mean eff) - mean efficiency	Cq (mean eff) - mean efficiency	mean PCR eff - no plateau - mean efficiency	standard error of the mean PCR eff - no plateau - mean efficiency	N0 (mean eff) - no plateau - mean efficiency	Cq (mean eff) - no plateau - mean efficiency	mean PCR eff - stat efficiency	standard error of the mean PCR eff - stat efficiency	N0 (mean eff) - stat efficiency	Cq (mean eff) - stat efficiency	mean PCR eff - no plateau - stat efficiency	standard error of the stat PCR eff - no plateau - stat efficiency	N0 (mean eff) - no plateau - stat efficiency	Cq (mean eff) - no plateau - stat efficiency	amplification	baseline error	instable baseline	plateau	noisy sample	PCR efficiency outside mean rage	PCR efficiency outside mean rage - no plateau	PCR efficiency outlier	PCR efficiency outlier - no plateau	short log lin phase	Cq is shifting	too low Cq eff	too low Cq N0	used for W-o-L setting
1	A1	2df855ea-b25f-413b-a47a-a5ef4f236dbe	std	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.563 < 1.7	0.186782	0.035318	0.239332	0.1195	0.1195	11	17	4	15.5	0.094175	1.562923	0.999671	9.287614e-05	16.0333	16.0333	1.615188	0.046856	5.577981e-05	15.9967	1.613542	0.046282	5.666813e-05	15.9978	1.628859	0.024144	4.894856e-05	15.9882	1.628283	0.023785	4.921779e-05	15.9885	1.615188	0.046856	5.577981e-05	15.9967	1.613542	0.046282	5.666813e-05	15.9978	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
2	A2	2df855ea-b25f-413b-a47a-a5ef4f236dbe	std	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.554 < 1.7	0.193012	0.035318	0.239332	0.1195	0.1195	11	18	4	15.5	0.101620	1.553800	0.999899	1.097365e-04	15.8678	15.8678	1.615188	0.046856	6.018936e-05	15.8381	1.613542	0.046282	6.114791e-05	15.8388	1.628859	0.024144	5.281808e-05	15.8322	1.628283	0.023785	5.310860e-05	15.8325	1.615188	0.046856	6.018936e-05	15.8381	1.613542	0.046282	6.114791e-05	15.8388	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
3	A3	ae4275d9-14d1-40e6-b57d-45e718744d75	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.566 < 1.7	0.060758	0.035318	0.239332	0.1195	0.1195	11	26	4	24.5	0.103240	1.566083	0.999802	1.741352e-06	24.8261	24.8261	1.615188	0.046856	8.172996e-07	24.8051	1.613542	0.046282	8.379680e-07	24.8057	1.628859	0.024144	6.648138e-07	24.7998	1.628283	0.023785	6.706029e-07	24.8000	1.615188	0.046856	8.172996e-07	24.8051	1.613542	0.046282	8.379680e-07	24.8057	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
4	A4	ae4275d9-14d1-40e6-b57d-45e718744d75	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.575 < 1.7	0.060529	0.035318	0.239332	0.1195	0.1195	11	26	4	24.5	0.098747	1.575379	0.999886	1.440748e-06	24.9197	24.9197	1.615188	0.046856	7.817337e-07	24.8979	1.613542	0.046282	8.015027e-07	24.8987	1.628859	0.024144	6.358836e-07	24.8910	1.628283	0.023785	6.414207e-07	24.8913	1.615188	0.046856	7.817337e-07	24.8979	1.613542	0.046282	8.015027e-07	24.8987	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
5	A5	f86f405c-6cf4-40e9-add6-ab83a6be266c	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.598 < 1.7	0.058594	0.035318	0.239332	0.1195	0.1195	11	27	4	24.5	0.098985	1.597805	0.999538	1.021503e-06	24.9019	24.9019	1.615188	0.046856	7.836188e-07	24.8928	1.613542	0.046282	8.034354e-07	24.8937	1.628859	0.024144	6.374169e-07	24.8860	1.628283	0.023785	6.429674e-07	24.8863	1.615188	0.046856	7.836188e-07	24.8928	1.613542	0.046282	8.034354e-07	24.8937	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
6	A6	f86f405c-6cf4-40e9-add6-ab83a6be266c	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.633 < 1.7	0.063923	0.035318	0.239332	0.1195	0.1195	12	27	4	25.5	0.099135	1.633263	0.999729	3.658428e-07	25.8808	25.8808	1.615188	0.046856	4.858898e-07	25.8897	1.613542	0.046282	4.986853e-07	25.8905	1.628859	0.024144	3.919188e-07	25.8830	1.628283	0.023785	3.954714e-07	25.8832	1.615188	0.046856	4.858898e-07	25.8897	1.613542	0.046282	4.986853e-07	25.8905	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
7	A7	eeecf2fc-1f3f-4a76-8504-4aaf21dea504	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.633 < 1.7	0.057066	0.035318	0.239332	0.1195	0.1195	12	25	4	23.5	0.110046	1.632921	0.998948	1.088652e-06	23.6681	23.6681	1.615188	0.046856	1.407119e-06	23.6719	1.613542	0.046282	1.441234e-06	23.6723	1.628859	0.024144	1.154277e-06	23.6689	1.628283	0.023785	1.163917e-06	23.6691	1.615188	0.046856	1.407119e-06	23.6719	1.613542	0.046282	1.441234e-06	23.6723	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
8	A8	eeecf2fc-1f3f-4a76-8504-4aaf21dea504	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.664 < 1.7	0.058837	0.035318	0.239332	0.1195	0.1195	11	25	3	23.0	0.091877	1.663554	0.999797	7.574598e-07	23.5165	23.5165	1.615188	0.046856	1.493053e-06	23.5483	1.613542	0.046282	1.528472e-06	23.5494	1.628859	0.024144	1.229942e-06	23.5388	1.628283	0.023785	1.239994e-06	23.5392	1.615188	0.046856	1.493053e-06	23.5483	1.613542	0.046282	1.528472e-06	23.5494	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
9	A9	7e56c8c8-51c7-4561-8f5b-03ed7d2728d2	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.597 < 1.7	0.059267	0.035318	0.239332	0.1195	0.1195	12	24	5	22.0	0.094758	1.597276	0.999445	3.178749e-06	22.4954	22.4954	1.615188	0.046856	2.487192e-06	22.4839	1.613542	0.046282	2.543600e-06	22.4849	1.628859	0.024144	2.066233e-06	22.4755	1.628283	0.023785	2.082382e-06	22.4758	1.615188	0.046856	2.487192e-06	22.4839	1.613542	0.046282	2.543600e-06	22.4849	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
10	A10	7e56c8c8-51c7-4561-8f5b-03ed7d2728d2	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.602 < 1.7	0.061523	0.035318	0.239332	0.1195	0.1195	12	24	4	22.5	0.101579	1.601894	0.999784	2.526627e-06	22.8448	22.8448	1.615188	0.046856	2.097893e-06	22.8389	1.613542	0.046282	2.146565e-06	22.8396	1.628859	0.024144	1.735494e-06	22.8330	1.628283	0.023785	1.749367e-06	22.8333	1.615188	0.046856	2.097893e-06	22.8389	1.613542	0.046282	2.146565e-06	22.8396	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
11	A11	cdab714a-39e5-430c-9c93-d8a9844ac2ea	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.550 < 1.7	0.065819	0.035318	0.239332	0.1195	0.1195	11	24	4	21.5	0.103259	1.549541	0.999928	8.405445e-06	21.8335	21.8335	1.615188	0.046856	3.444527e-06	21.8047	1.613542	0.046282	3.520851e-06	21.8053	1.628859	0.024144	2.873622e-06	21.7994	1.628283	0.023785	2.895569e-06	21.7996	1.615188	0.046856	3.444527e-06	21.8047	1.613542	0.046282	3.520851e-06	21.8053	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
12	A12	cdab714a-39e5-430c-9c93-d8a9844ac2ea	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.545 < 1.7	0.063825	0.035318	0.239332	0.1195	0.1195	11	24	4	21.5	0.095603	1.545214	0.999984	8.264465e-06	22.0127	22.0127	1.615188	0.046856	3.189152e-06	21.9653	1.613542	0.046282	3.259818e-06	21.9663	1.628859	0.024144	2.660574e-06	21.9573	1.628283	0.023785	2.680894e-06	21.9576	1.615188	0.046856	3.189152e-06	21.9653	1.613542	0.046282	3.259818e-06	21.9663	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
13	B1	4dc33ed3-2a54-4f56-ba32-99babb55e84a	std	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.620 < 1.7	0.102761	0.035318	0.239332	0.1195	0.1195	12	19	4	17.5	0.090766	1.619965	0.999783	1.956916e-05	18.0701	18.0701	1.615188	0.046856	2.060710e-05	18.0736	1.613542	0.046282	2.097800e-05	18.0749	1.628859	0.024144	1.778111e-05	18.0637	1.628283	0.023785	1.789157e-05	18.0641	1.615188	0.046856	2.060710e-05	18.0736	1.613542	0.046282	2.097800e-05	18.0749	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
