id	well	sample	sample type	sample nucleotide	target	target chemistry	excluded	note	baseline	lower limit	upper limit	common threshold	group threshold	n in log phase	last log cycle	n included	log lin cycle	log lin fluorescence	indiv PCR eff	R2	N0 (indiv eff - for debug use)	Cq (indiv eff - for debug use)	Cq with group threshold (indiv eff - for debug use)	mean PCR eff	standard error of the mean PCR eff	N0 (mean eff)	Cq (mean eff)	mean PCR eff - no plateau	standard error of the mean PCR eff - no plateau	N0 (mean eff) - no plateau	Cq (mean eff) - no plateau	mean PCR eff - mean efficiency	standard error of the mean PCR eff - mean efficiency	N0 (mean eff) - mean efficiency	Cq (mean eff) - mean efficiency	mean PCR eff - no plateau - mean efficiency	standard error of the mean PCR eff - no plateau - mean efficiency	N0 (mean eff) - no plateau - mean efficiency	Cq (mean eff) - no plateau - mean efficiency	mean PCR eff - stat efficiency	standard error of the mean PCR eff - stat efficiency	N0 (mean eff) - stat efficiency	Cq (mean eff) - stat efficiency	mean PCR eff - no plateau - stat efficiency	standard error of the stat PCR eff - no plateau - stat efficiency	N0 (mean eff) - no plateau - stat efficiency	Cq (mean eff) - no plateau - stat efficiency	amplification	baseline error	instable baseline	plateau	noisy sample	PCR efficiency outside mean rage	PCR efficiency outside mean rage - no plateau	PCR efficiency outlier	PCR efficiency outlier - no plateau	short log lin phase	Cq is shifting	too low Cq eff	too low Cq N0	used for W-o-L setting
1	A1	462564f3-ef05-4ae8-b11c-731fd448197a	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau	0.032156	0.002000	0.019187	0.009499999999999996	0.0095	8	29	4	27.5	0.007458	1.754259	0.999806	1.445655e-09	27.9305	27.9305	1.759985	0.042791	1.321754e-09	27.9280	1.760159	0.043246	1.318156e-09	27.9279	1.764582	0.026370	1.230258e-09	27.9260	1.766570	0.025409	1.192744e-09	27.9252	1.759985	0.042791	1.321754e-09	27.9280	1.760159	0.043246	1.318156e-09	27.9279	Yes	No	No	No	No	No	No	No	No	No	No	No	No	No
2	A2	462564f3-ef05-4ae8-b11c-731fd448197a	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau	0.034416	0.002000	0.019187	0.009499999999999996	0.0095	10	29	4	26.5	0.004683	1.750007	0.999990	1.698077e-09	27.7640	27.7640	1.759985	0.042791	1.460596e-09	27.7513	1.760159	0.043246	1.456764e-09	27.7511	1.764582	0.026370	1.363040e-09	27.7456	1.766570	0.025409	1.322966e-09	27.7431	1.759985	0.042791	1.460596e-09	27.7513	1.760159	0.043246	1.456764e-09	27.7511	Yes	No	No	No	No	No	No	No	No	No	No	No	No	No
3	A3	8bc114f2-4f90-4c8d-9834-07786207e638	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.036886	0.002000	0.019187	0.009499999999999996	0.0095	10	25	4	22.5	0.005620	1.778106	0.999888	1.335600e-08	23.4122	23.4122	1.759985	0.042791	1.681802e-08	23.4287	1.760159	0.043246	1.678055e-08	23.4285	1.764582	0.026370	1.585933e-08	23.4244	1.766570	0.025409	1.546255e-08	23.4226	1.759985	0.042791	1.681802e-08	23.4287	1.760159	0.043246	1.678055e-08	23.4285	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
4	A4	8bc114f2-4f90-4c8d-9834-07786207e638	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.038852	0.002000	0.019187	0.009499999999999996	0.0095	9	24	4	22.5	0.006351	1.758160	0.999550	1.945551e-08	23.2136	23.2136	1.759985	0.042791	1.900672e-08	23.2123	1.760159	0.043246	1.896437e-08	23.2121	1.764582	0.026370	1.792327e-08	23.2090	1.766570	0.025409	1.747485e-08	23.2076	1.759985	0.042791	1.900672e-08	23.2123	1.760159	0.043246	1.896437e-08	23.2121	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
5	A5	9e16adc8-a3bd-4638-b6de-db06aec070c3	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.037669	0.002000	0.019187	0.009499999999999996	0.0095	8	24	4	22.5	0.006890	1.745287	0.998428	2.490150e-08	23.0767	23.0767	1.759985	0.042791	2.061951e-08	23.0682	1.760159	0.043246	2.057357e-08	23.0681	1.764582	0.026370	1.944413e-08	23.0656	1.766570	0.025409	1.895765e-08	23.0645	1.759985	0.042791	2.061951e-08	23.0682	1.760159	0.043246	2.057357e-08	23.0681	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
6	A6	9e16adc8-a3bd-4638-b6de-db06aec070c3	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.039522	0.002000	0.019187	0.009499999999999996	0.0095	8	24	4	22.5	0.006542	1.777088	0.999907	1.575000e-08	23.1487	23.1487	1.759985	0.042791	1.957865e-08	23.1598	1.760159	0.043246	1.953503e-08	23.1597	1.764582	0.026370	1.846260e-08	23.1568	1.766570	0.025409	1.800068e-08	23.1555	1.759985	0.042791	1.957865e-08	23.1598	1.760159	0.043246	1.953503e-08	23.1597	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
7	A7	1beae05d-9222-4abf-8b06-38a49ce6c2c8	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.039193	0.002000	0.019187	0.009499999999999996	0.0095	9	24	4	21.5	0.004917	1.762054	0.999500	2.525045e-08	22.6627	22.6627	1.759985	0.042791	2.589653e-08	22.6651	1.760159	0.043246	2.584140e-08	22.6649	1.764582	0.026370	2.448412e-08	22.6597	1.766570	0.025409	2.389845e-08	22.6574	1.759985	0.042791	2.589653e-08	22.6651	1.760159	0.043246	2.584140e-08	22.6649	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
8	A8	1beae05d-9222-4abf-8b06-38a49ce6c2c8	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.036103	0.002000	0.019187	0.009499999999999996	0.0095	10	24	5	22.0	0.006148	1.721941	0.998599	3.947812e-08	22.8006	22.8006	1.759985	0.042791	2.440962e-08	22.7697	1.760159	0.043246	2.435644e-08	22.7696	1.764582	0.026370	2.304822e-08	22.7662	1.766570	0.025409	2.248424e-08	22.7646	1.759985	0.042791	2.440962e-08	22.7697	1.760159	0.043246	2.435644e-08	22.7696	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
9	A9	01f78273-7029-40cb-a110-70dec9fbfa64	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.032587	0.002000	0.019187	0.009499999999999996	0.0095	10	25	4	22.5	0.005271	1.769503	0.998620	1.397059e-08	23.5323	23.5323	1.759985	0.042791	1.577311e-08	23.5421	1.760159	0.043246	1.573797e-08	23.5420	1.764582	0.026370	1.487399e-08	23.5374	1.766570	0.025409	1.450185e-08	23.5353	1.759985	0.042791	1.577311e-08	23.5421	1.760159	0.043246	1.573797e-08	23.5420	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
10	A10	01f78273-7029-40cb-a110-70dec9fbfa64	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.033394	0.002000	0.019187	0.009499999999999996	0.0095	9	24	4	22.5	0.005644	1.759400	0.998384	1.701846e-08	23.4215	23.4215	1.759985	0.042791	1.689179e-08	23.4209	1.760159	0.043246	1.685416e-08	23.4208	1.764582	0.026370	1.592890e-08	23.4167	1.766570	0.025409	1.553038e-08	23.4149	1.759985	0.042791	1.689179e-08	23.4209	1.760159	0.043246	1.685416e-08	23.4208	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
