id	well	sample	sample type	sample nucleotide	target	target chemistry	excluded	note	baseline	lower limit	upper limit	common threshold	group threshold	n in log phase	last log cycle	n included	log lin cycle	log lin fluorescence	indiv PCR eff	R2	N0 (indiv eff - for debug use)	Cq (indiv eff - for debug use)	Cq with group threshold (indiv eff - for debug use)	mean PCR eff	standard error of the mean PCR eff	N0 (mean eff)	Cq (mean eff)	mean PCR eff - no plateau	standard error of the mean PCR eff - no plateau	N0 (mean eff) - no plateau	Cq (mean eff) - no plateau	mean PCR eff - mean efficiency	standard error of the mean PCR eff - mean efficiency	N0 (mean eff) - mean efficiency	Cq (mean eff) - mean efficiency	mean PCR eff - no plateau - mean efficiency	standard error of the mean PCR eff - no plateau - mean efficiency	N0 (mean eff) - no plateau - mean efficiency	Cq (mean eff) - no plateau - mean efficiency	mean PCR eff - stat efficiency	standard error of the mean PCR eff - stat efficiency	N0 (mean eff) - stat efficiency	Cq (mean eff) - stat efficiency	mean PCR eff - no plateau - stat efficiency	standard error of the stat PCR eff - no plateau - stat efficiency	N0 (mean eff) - no plateau - stat efficiency	Cq (mean eff) - no plateau - stat efficiency	amplification	baseline error	instable baseline	plateau	noisy sample	PCR efficiency outside mean rage	PCR efficiency outside mean rage - no plateau	PCR efficiency outlier	PCR efficiency outlier - no plateau	short log lin phase	Cq is shifting	too low Cq eff	too low Cq N0	used for W-o-L setting
1	A1	2fba3261-ccca-47c1-ae1c-07458279ee66	std	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.502 < 1.7	0.251632	0.039719	0.223357	0.11150000000000002	0.1115	11	18	4	16.5	0.100718	1.502141	0.999978	1.222868e-04	16.7500	16.7500	1.535328	0.064775	8.526775e-05	16.7372	1.533751	0.064630	8.672591e-05	16.7378	1.530881	0.023292	8.944819e-05	16.7388	1.530881	0.023292	8.944819e-05	16.7388	1.540827	0.054429	8.038350e-05	16.7353	1.536575	0.059503	8.413368e-05	16.7368	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
2	A2	2fba3261-ccca-47c1-ae1c-07458279ee66	std	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.529 < 1.7	0.218232	0.039719	0.223357	0.11150000000000002	0.1115	11	19	4	16.5	0.082754	1.529399	0.999923	7.467872e-05	17.2017	17.2017	1.535328	0.064775	7.005999e-05	17.1954	1.533751	0.064630	7.125808e-05	17.1971	1.530881	0.023292	7.349483e-05	17.2001	1.530881	0.023292	7.349483e-05	17.2001	1.540827	0.054429	6.604686e-05	17.1897	1.536575	0.059503	6.912818e-05	17.1941	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
3	A3	bf91e85b-76e4-4233-b33b-f4d510666ef3	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.587 < 1.7	0.087765	0.039719	0.223357	0.11150000000000002	0.1115	11	24	4	21.5	0.098998	1.586520	0.999950	4.853372e-06	21.7577	21.7577	1.535328	0.064775	9.824243e-06	21.7774	1.533751	0.064630	1.004372e-05	21.7781	1.530881	0.023292	1.045646e-05	21.7793	1.530881	0.023292	1.045646e-05	21.7793	1.540827	0.054429	9.097420e-06	21.7751	1.536575	0.059503	9.654329e-06	21.7769	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
4	A4	bf91e85b-76e4-4233-b33b-f4d510666ef3	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.532 < 1.7	0.065699	0.039719	0.223357	0.11150000000000002	0.1115	11	23	4	21.5	0.116311	1.531808	0.999454	1.212628e-05	21.4009	21.4009	1.535328	0.064775	1.154238e-05	21.4015	1.533751	0.064630	1.180024e-05	21.4012	1.530881	0.023292	1.228516e-05	21.4008	1.530881	0.023292	1.228516e-05	21.4008	1.540827	0.054429	1.068844e-05	21.4023	1.536575	0.059503	1.134275e-05	21.4017	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
5	A5	96d014f6-2505-4287-ae5e-3f318b0fca19	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		baseline error;instable baseline;no plateau;only 4 values in log phase	0.075712	0.039719	0.223357	0.11150000000000002	0.1115	4	35	0	nan	nan	nan	nan	nan	nan	nan	1.535328	0.064775	nan	nan	1.533751	0.064630	nan	nan	1.530881	0.023292	nan	nan	1.530881	0.023292	nan	nan	1.540827	0.054429	nan	nan	1.536575	0.059503	nan	nan	Yes	Yes	Yes	No	No	Yes	Yes	No	No	Yes	Yes	No	No	No
6	A6	96d014f6-2505-4287-ae5e-3f318b0fca19	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		baseline error;no plateau;only 0 values in log phase	0.065276	0.039719	0.223357	0.11150000000000002	0.1115	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.535328	0.064775	nan	nan	1.533751	0.064630	nan	nan	1.530881	0.023292	nan	nan	1.530881	0.023292	nan	nan	1.540827	0.054429	nan	nan	1.536575	0.059503	nan	nan	Yes	Yes	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No
7	A7	f1676bff-6aee-4dfc-b9d0-fe389321f921	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		baseline error;instable baseline;no plateau	0.062605	0.039719	0.223357	0.11150000000000002	0.1115	6	35	0	nan	nan	nan	nan	nan	nan	nan	1.535328	0.064775	nan	nan	1.533751	0.064630	nan	nan	1.530881	0.023292	nan	nan	1.530881	0.023292	nan	nan	1.540827	0.054429	nan	nan	1.536575	0.059503	nan	nan	Yes	Yes	Yes	No	No	Yes	Yes	No	No	Yes	Yes	No	No	No
8	A8	f1676bff-6aee-4dfc-b9d0-fe389321f921	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		baseline error;no plateau;only 0 values in log phase	0.057983	0.039719	0.223357	0.11150000000000002	0.1115	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.535328	0.064775	nan	nan	1.533751	0.064630	nan	nan	1.530881	0.023292	nan	nan	1.530881	0.023292	nan	nan	1.540827	0.054429	nan	nan	1.536575	0.059503	nan	nan	Yes	Yes	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No
9	A9	6861ff95-db00-4864-be8b-fee3f09734f6	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.581 < 1.7	0.064089	0.039719	0.223357	0.11150000000000002	0.1115	12	26	4	24.5	0.108895	1.580823	0.999363	1.460057e-06	24.5516	24.5516	1.535328	0.064775	2.985922e-06	24.5551	1.533751	0.064630	3.062055e-06	24.5553	1.530881	0.023292	3.205853e-06	24.5555	1.530881	0.023292	3.205853e-06	24.5555	1.540827	0.054429	2.735520e-06	24.5547	1.536575	0.059503	2.927145e-06	24.5550	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
10	A10	6861ff95-db00-4864-be8b-fee3f09734f6	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.583 < 1.7	0.065932	0.039719	0.223357	0.11150000000000002	0.1115	12	26	4	24.5	0.109078	1.582585	0.998935	1.423120e-06	24.5478	24.5478	1.535328	0.064775	2.990931e-06	24.5512	1.533751	0.064630	3.067192e-06	24.5513	1.530881	0.023292	3.211231e-06	24.5516	1.530881	0.023292	3.211231e-06	24.5516	1.540827	0.054429	2.740109e-06	24.5508	1.536575	0.059503	2.932055e-06	24.5511	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
