id	well	sample	sample type	sample nucleotide	target	target chemistry	excluded	note	baseline	lower limit	upper limit	common threshold	group threshold	n in log phase	last log cycle	n included	log lin cycle	log lin fluorescence	indiv PCR eff	R2	N0 (indiv eff - for debug use)	Cq (indiv eff - for debug use)	Cq with group threshold (indiv eff - for debug use)	mean PCR eff	standard error of the mean PCR eff	N0 (mean eff)	Cq (mean eff)	mean PCR eff - no plateau	standard error of the mean PCR eff - no plateau	N0 (mean eff) - no plateau	Cq (mean eff) - no plateau	mean PCR eff - mean efficiency	standard error of the mean PCR eff - mean efficiency	N0 (mean eff) - mean efficiency	Cq (mean eff) - mean efficiency	mean PCR eff - no plateau - mean efficiency	standard error of the mean PCR eff - no plateau - mean efficiency	N0 (mean eff) - no plateau - mean efficiency	Cq (mean eff) - no plateau - mean efficiency	mean PCR eff - stat efficiency	standard error of the mean PCR eff - stat efficiency	N0 (mean eff) - stat efficiency	Cq (mean eff) - stat efficiency	mean PCR eff - no plateau - stat efficiency	standard error of the stat PCR eff - no plateau - stat efficiency	N0 (mean eff) - no plateau - stat efficiency	Cq (mean eff) - no plateau - stat efficiency	amplification	baseline error	instable baseline	plateau	noisy sample	PCR efficiency outside mean rage	PCR efficiency outside mean rage - no plateau	PCR efficiency outlier	PCR efficiency outlier - no plateau	short log lin phase	Cq is shifting	too low Cq eff	too low Cq N0	used for W-o-L setting
1	A1	7da52fef-0c06-48a9-a51a-38c1c5d64eaa	std	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau in positive control;indiv PCR eff is 1.324 < 1.7	0.166241	0.002748	0.027861	0.013999999999999999	0.014	12	22	7	19.0	0.007294	1.323564	0.971059	3.546582e-05	21.3259	21.3259	1.785001	0.107265	1.207351e-07	20.1253	1.786397	0.105735	1.189552e-07	20.1238	1.820164	0.025507	nan	20.0886	1.826198	0.026170	nan	20.0826	1.801016	0.075973	nan	20.1082	1.796973	0.087141	1.063347e-07	20.1124	Yes	No	No	No	No	Yes	Yes	Yes	No	No	No	No	No	No
2	A2	7da52fef-0c06-48a9-a51a-38c1c5d64eaa	std	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		indiv PCR eff is 1.429 < 1.7;PCR efficiency outlier;indiv PCR eff is lower than mean PCR eff by 0.368	0.182507	0.002748	0.027861	0.013999999999999999	0.014	11	22	6	19.5	0.007366	1.428899	0.984771	6.993719e-06	21.2993	21.2993	1.785001	0.107265	9.126204e-08	20.6083	1.786397	0.105735	8.988156e-08	20.6068	1.820164	0.025507	6.238536e-08	20.5722	1.826198	0.026170	5.848663e-08	20.5663	1.801016	0.075973	7.667370e-08	20.5915	1.796973	0.087141	8.010884e-08	20.5956	Yes	No	No	Yes	No	Yes	Yes	Yes	Yes	No	No	No	No	Yes
3	A3	17fbd9fe-3ce4-4bdd-8e7c-5a6c9051fad0	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.052606	0.002748	0.027861	0.013999999999999999	0.014	9	23	4	20.5	0.007564	1.708959	0.999565	1.281614e-07	21.6488	21.6488	1.785001	0.107265	5.250088e-08	21.5625	1.786397	0.105735	5.166631e-08	21.5611	1.820164	0.025507	3.519548e-08	21.5279	1.826198	0.026170	3.288695e-08	21.5223	1.801016	0.075973	4.371632e-08	21.5464	1.796973	0.087141	4.577767e-08	21.5504	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
4	A4	17fbd9fe-3ce4-4bdd-8e7c-5a6c9051fad0	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		indiv PCR eff is 1.678 < 1.7	0.055257	0.002748	0.027861	0.013999999999999999	0.014	9	23	4	20.5	0.007948	1.677907	0.997761	1.961262e-07	21.5938	21.5938	1.785001	0.107265	5.516798e-08	21.4770	1.786397	0.105735	5.429102e-08	21.4757	1.820164	0.025507	3.698345e-08	21.4452	1.826198	0.026170	3.455764e-08	21.4400	1.801016	0.075973	4.593716e-08	21.4622	1.796973	0.087141	4.810323e-08	21.4659	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
5	A5	c99a2d50-b1d7-401a-9739-b8c1181fd935	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.055647	0.002748	0.027861	0.013999999999999999	0.014	5	23	3	21.0	0.007718	1.986337	0.999864	4.249805e-09	21.8678	21.8678	1.785001	0.107265	4.009354e-08	22.0278	1.786397	0.105735	3.944079e-08	22.0265	1.820164	0.025507	2.661697e-08	21.9944	1.826198	0.026170	2.483000e-08	21.9889	1.801016	0.075973	3.323624e-08	22.0122	1.796973	0.087141	3.484256e-08	22.0161	Yes	No	No	Yes	No	Yes	Yes	No	No	Yes	No	No	No	No
6	A6	c99a2d50-b1d7-401a-9739-b8c1181fd935	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.052400	0.002748	0.027861	0.013999999999999999	0.014	8	23	4	20.5	0.006959	1.712747	0.998632	1.126780e-07	21.7990	21.7990	1.785001	0.107265	4.830163e-08	21.7064	1.786397	0.105735	4.753382e-08	21.7048	1.820164	0.025507	3.238039e-08	21.6671	1.826198	0.026170	3.025651e-08	21.6607	1.801016	0.075973	4.021970e-08	21.6881	1.796973	0.087141	4.211618e-08	21.6926	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
7	A7	6c63601c-1b64-4770-b0c2-f154941d9ac8	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.042574	0.002748	0.027861	0.013999999999999999	0.014	9	29	4	26.5	0.007745	1.885241	0.997301	3.906364e-10	27.4338	27.4338	1.785001	0.107265	1.661800e-09	27.5218	1.786397	0.105735	1.627732e-09	27.5204	1.820164	0.025507	9.909826e-10	27.4885	1.826198	0.026170	9.077772e-10	27.4831	1.801016	0.075973	1.311538e-09	27.5063	1.796973	0.087141	1.392027e-09	27.5102	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
8	A8	6c63601c-1b64-4770-b0c2-f154941d9ac8	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.037926	0.002748	0.027861	0.013999999999999999	0.014	8	29	4	26.5	0.006878	1.784278	0.998692	1.491737e-09	27.7275	27.7275	1.785001	0.107265	1.475810e-09	27.7267	1.786397	0.105735	1.445555e-09	27.7250	1.820164	0.025507	8.800709e-10	27.6867	1.826198	0.026170	8.061779e-10	27.6802	1.801016	0.075973	1.164749e-09	27.7081	1.796973	0.087141	1.236230e-09	27.7127	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
9	A9	5a512802-55f0-483b-bc1d-af4613c0ea0e	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		indiv PCR eff is 1.694 < 1.7	0.048479	0.002748	0.027861	0.013999999999999999	0.014	9	23	5	21.0	0.009369	1.694396	0.998517	1.453341e-07	21.7617	21.7617	1.785001	0.107265	4.867133e-08	21.6932	1.786397	0.105735	4.787893e-08	21.6923	1.820164	0.025507	3.231153e-08	21.6707	1.826198	0.026170	3.014224e-08	21.6670	1.801016	0.075973	4.034695e-08	21.6827	1.796973	0.087141	4.229693e-08	21.6853	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
10	A10	5a512802-55f0-483b-bc1d-af4613c0ea0e	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.050121	0.002748	0.027861	0.013999999999999999	0.014	9	23	4	20.5	0.006946	1.735085	0.999326	8.623189e-08	21.7719	21.7719	1.785001	0.107265	4.821228e-08	21.7096	1.786397	0.105735	4.744589e-08	21.7080	1.820164	0.025507	3.232049e-08	21.6702	1.826198	0.026170	3.020053e-08	21.6638	1.801016	0.075973	4.014530e-08	21.6912	1.796973	0.087141	4.203827e-08	21.6958	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
