id	well	sample	sample type	sample nucleotide	target	target chemistry	excluded	note	baseline	lower limit	upper limit	common threshold	group threshold	n in log phase	last log cycle	n included	log lin cycle	log lin fluorescence	indiv PCR eff	R2	N0 (indiv eff - for debug use)	Cq (indiv eff - for debug use)	Cq with group threshold (indiv eff - for debug use)	mean PCR eff	standard error of the mean PCR eff	N0 (mean eff)	Cq (mean eff)	mean PCR eff - no plateau	standard error of the mean PCR eff - no plateau	N0 (mean eff) - no plateau	Cq (mean eff) - no plateau	mean PCR eff - mean efficiency	standard error of the mean PCR eff - mean efficiency	N0 (mean eff) - mean efficiency	Cq (mean eff) - mean efficiency	mean PCR eff - no plateau - mean efficiency	standard error of the mean PCR eff - no plateau - mean efficiency	N0 (mean eff) - no plateau - mean efficiency	Cq (mean eff) - no plateau - mean efficiency	mean PCR eff - stat efficiency	standard error of the mean PCR eff - stat efficiency	N0 (mean eff) - stat efficiency	Cq (mean eff) - stat efficiency	mean PCR eff - no plateau - stat efficiency	standard error of the stat PCR eff - no plateau - stat efficiency	N0 (mean eff) - no plateau - stat efficiency	Cq (mean eff) - no plateau - stat efficiency	amplification	baseline error	instable baseline	plateau	noisy sample	PCR efficiency outside mean rage	PCR efficiency outside mean rage - no plateau	PCR efficiency outlier	PCR efficiency outlier - no plateau	short log lin phase	Cq is shifting	too low Cq eff	too low Cq N0	used for W-o-L setting
1	A1	5c4295a7-b13e-4e00-a2a0-d7c145dfbe26	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.416 < 1.7	0.049466	0.041495	0.191426	0.09550000000000002	0.0955	11	19	5	17.0	0.092614	1.415723	0.999886	2.512162e-04	17.0883	17.0883	1.461208	0.070296	1.467483e-04	17.0809	1.461208	0.070296	1.467483e-04	17.0809	1.433685	0.026501	2.027511e-04	17.0852	1.433685	0.026501	2.027511e-04	17.0852	1.461208	0.070296	1.467483e-04	17.0809	1.461208	0.070296	1.467483e-04	17.0809	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
2	A2	5c4295a7-b13e-4e00-a2a0-d7c145dfbe26	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.414 < 1.7	0.052648	0.041495	0.191426	0.09550000000000002	0.0955	11	19	4	16.5	0.087006	1.414061	0.999975	2.863052e-04	16.7688	16.7688	1.461208	0.070296	1.666495e-04	16.7456	1.461208	0.070296	1.666495e-04	16.7456	1.433685	0.026501	2.280684e-04	16.7586	1.433685	0.026501	2.280684e-04	16.7586	1.461208	0.070296	1.666495e-04	16.7456	1.461208	0.070296	1.666495e-04	16.7456	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
3	A3	7cc914b0-2985-47d0-b017-fbe078f0282b	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.390 < 1.7	0.052278	0.041495	0.191426	0.09550000000000002	0.0955	12	18	4	15.5	0.089408	1.389689	0.999992	5.446935e-04	15.7003	15.7003	1.461208	0.070296	2.502312e-04	15.6738	1.461208	0.070296	2.502312e-04	15.6738	1.433685	0.026501	3.360037e-04	15.6830	1.433685	0.026501	3.360037e-04	15.6830	1.461208	0.070296	2.502312e-04	15.6738	1.461208	0.070296	2.502312e-04	15.6738	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
4	A4	7cc914b0-2985-47d0-b017-fbe078f0282b	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.392 < 1.7	0.054473	0.041495	0.191426	0.09550000000000002	0.0955	11	18	5	15.0	0.080681	1.392476	0.999986	5.622812e-04	15.5093	15.5093	1.461208	0.070296	2.729544e-04	15.4446	1.461208	0.070296	2.729544e-04	15.4446	1.433685	0.026501	3.630477e-04	15.4681	1.433685	0.026501	3.630477e-04	15.4681	1.461208	0.070296	2.729544e-04	15.4446	1.461208	0.070296	2.729544e-04	15.4446	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
5	A5	de91a67f-a862-4d66-8d1a-f1a9ab09b75a	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.504 < 1.7	0.056025	0.041495	0.191426	0.09550000000000002	0.0955	11	19	3	17.0	0.090608	1.504407	0.999941	8.748886e-05	17.1288	17.1288	1.461208	0.070296	1.435697e-04	17.1387	1.461208	0.070296	1.435697e-04	17.1387	1.433685	0.026501	1.983595e-04	17.1460	1.433685	0.026501	1.983595e-04	17.1460	1.461208	0.070296	1.435697e-04	17.1387	1.461208	0.070296	1.435697e-04	17.1387	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
6	A6	de91a67f-a862-4d66-8d1a-f1a9ab09b75a	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.493 < 1.7	0.055686	0.041495	0.191426	0.09550000000000002	0.0955	11	19	3	17.0	0.091140	1.492546	0.999916	1.006783e-04	17.1167	17.1167	1.461208	0.070296	1.444121e-04	17.1232	1.461208	0.070296	1.444121e-04	17.1232	1.433685	0.026501	1.995234e-04	17.1297	1.433685	0.026501	1.995234e-04	17.1297	1.461208	0.070296	1.444121e-04	17.1232	1.461208	0.070296	1.444121e-04	17.1232	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
7	A7	7760e5ad-526d-4c4d-ba40-2ea0bd26484a	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.483 < 1.7	0.055039	0.041495	0.191426	0.09550000000000002	0.0955	12	19	4	17.5	0.099278	1.482634	0.999936	1.008694e-04	17.4015	17.4015	1.461208	0.070296	1.301352e-04	17.3977	1.461208	0.070296	1.301352e-04	17.3977	1.433685	0.026501	1.815157e-04	17.3923	1.433685	0.026501	1.815157e-04	17.3923	1.461208	0.070296	1.301352e-04	17.3977	1.461208	0.070296	1.301352e-04	17.3977	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
8	A8	7760e5ad-526d-4c4d-ba40-2ea0bd26484a	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.490 < 1.7	0.049597	0.041495	0.191426	0.09550000000000002	0.0955	12	19	4	17.5	0.085277	1.489584	0.999896	7.983528e-05	17.7841	17.7841	1.461208	0.070296	1.117817e-04	17.7985	1.461208	0.070296	1.117817e-04	17.7985	1.433685	0.026501	1.559158e-04	17.8143	1.433685	0.026501	1.559158e-04	17.8143	1.461208	0.070296	1.117817e-04	17.7985	1.461208	0.070296	1.117817e-04	17.7985	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
9	A9	d090edf8-7487-4462-a541-baeeb7808c40	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.435 < 1.7	0.052474	0.041495	0.191426	0.09550000000000002	0.0955	11	19	4	16.5	0.084210	1.435215	0.999992	2.168861e-04	16.8482	16.8482	1.461208	0.070296	1.612930e-04	16.8317	1.461208	0.070296	1.612930e-04	16.8317	1.433685	0.026501	2.207377e-04	16.8492	1.433685	0.026501	2.207377e-04	16.8492	1.461208	0.070296	1.612930e-04	16.8317	1.461208	0.070296	1.612930e-04	16.8317	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
10	A10	d090edf8-7487-4462-a541-baeeb7808c40	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.410 < 1.7	0.049615	0.041495	0.191426	0.09550000000000002	0.0955	11	18	4	16.5	0.088182	1.410247	0.999957	3.033948e-04	16.7319	16.7319	1.461208	0.070296	1.689014e-04	16.7102	1.461208	0.070296	1.689014e-04	16.7102	1.433685	0.026501	2.311501e-04	16.7213	1.433685	0.026501	2.311501e-04	16.7213	1.461208	0.070296	1.689014e-04	16.7102	1.461208	0.070296	1.689014e-04	16.7102	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
