id	well	sample	sample type	sample nucleotide	target	target chemistry	excluded	note	baseline	lower limit	upper limit	common threshold	group threshold	n in log phase	last log cycle	n included	log lin cycle	log lin fluorescence	indiv PCR eff	R2	N0 (indiv eff - for debug use)	Cq (indiv eff - for debug use)	Cq with group threshold (indiv eff - for debug use)	mean PCR eff	standard error of the mean PCR eff	N0 (mean eff)	Cq (mean eff)	mean PCR eff - no plateau	standard error of the mean PCR eff - no plateau	N0 (mean eff) - no plateau	Cq (mean eff) - no plateau	mean PCR eff - mean efficiency	standard error of the mean PCR eff - mean efficiency	N0 (mean eff) - mean efficiency	Cq (mean eff) - mean efficiency	mean PCR eff - no plateau - mean efficiency	standard error of the mean PCR eff - no plateau - mean efficiency	N0 (mean eff) - no plateau - mean efficiency	Cq (mean eff) - no plateau - mean efficiency	mean PCR eff - stat efficiency	standard error of the mean PCR eff - stat efficiency	N0 (mean eff) - stat efficiency	Cq (mean eff) - stat efficiency	mean PCR eff - no plateau - stat efficiency	standard error of the stat PCR eff - no plateau - stat efficiency	N0 (mean eff) - no plateau - stat efficiency	Cq (mean eff) - no plateau - stat efficiency	amplification	baseline error	instable baseline	plateau	noisy sample	PCR efficiency outside mean rage	PCR efficiency outside mean rage - no plateau	PCR efficiency outlier	PCR efficiency outlier - no plateau	short log lin phase	Cq is shifting	too low Cq eff	too low Cq N0	used for W-o-L setting
1	A1	aade3a7d-ff2b-4757-bc29-145eb7b01c07	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.567 < 1.7	0.043183	0.038371	0.181970	0.09100000000000001	0.091	10	23	4	21.5	0.084926	1.566586	0.999739	5.464202e-06	21.6539	21.6539	1.476016	0.072134	1.966002e-05	21.6774	1.477145	0.072106	1.933947e-05	21.6771	1.456811	0.026768	2.605373e-05	21.6836	1.456811	0.026768	2.605373e-05	21.6836	1.476016	0.072134	1.966002e-05	21.6774	1.477145	0.072106	1.933947e-05	21.6771	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
2	A2	aade3a7d-ff2b-4757-bc29-145eb7b01c07	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.579 < 1.7	0.046040	0.038371	0.181970	0.09100000000000001	0.091	10	23	4	21.5	0.086673	1.579434	0.999443	4.678438e-06	21.6066	21.6066	1.476016	0.072134	2.006435e-05	21.6251	1.477145	0.072106	1.973720e-05	21.6249	1.456811	0.026768	2.658955e-05	21.6295	1.456811	0.026768	2.658955e-05	21.6295	1.476016	0.072134	2.006435e-05	21.6251	1.477145	0.072106	1.973720e-05	21.6249	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
3	A3	08cab9ca-333d-4404-8cf6-3818adf9acce	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.558 < 1.7	0.053122	0.038371	0.181970	0.09100000000000001	0.091	10	19	3	18.0	0.098200	1.557859	0.999957	3.362072e-05	17.8282	17.8282	1.476016	0.072134	8.881246e-05	17.8044	1.477145	0.072106	8.759850e-05	17.8048	1.456811	0.026768	1.124224e-04	17.7976	1.456811	0.026768	1.124224e-04	17.7976	1.476016	0.072134	8.881246e-05	17.8044	1.477145	0.072106	8.759850e-05	17.8048	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
4	A4	08cab9ca-333d-4404-8cf6-3818adf9acce	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		no plateau;indiv PCR eff is 1.403 < 1.7	0.057023	0.038371	0.181970	0.09100000000000001	0.091	10	27	5	28.0	0.088225	1.402630	0.994143	6.779330e-06	28.0915	28.0915	1.476016	0.072134	1.625717e-06	28.0795	1.477145	0.072106	1.591281e-06	28.0794	1.456811	0.026768	nan	28.0823	1.456811	0.026768	nan	28.0823	1.476016	0.072134	1.625717e-06	28.0795	1.477145	0.072106	1.591281e-06	28.0794	Yes	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
5	A5	36021486-5912-4dd8-873b-2198db13e1da	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.473 < 1.7	0.057200	0.038371	0.181970	0.09100000000000001	0.091	11	19	4	15.5	0.094533	1.472896	0.999311	2.338369e-04	15.4016	15.4016	1.476016	0.072134	2.262932e-04	15.4022	1.477145	0.072106	2.236271e-04	15.4024	1.456811	0.026768	2.772242e-04	15.3988	1.456811	0.026768	2.772242e-04	15.3988	1.476016	0.072134	2.262932e-04	15.4022	1.477145	0.072106	2.236271e-04	15.4024	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
6	A6	36021486-5912-4dd8-873b-2198db13e1da	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.490 < 1.7	0.060148	0.038371	0.181970	0.09100000000000001	0.091	11	17	4	15.5	0.098640	1.490071	0.998810	2.038661e-04	15.2979	15.2979	1.476016	0.072134	2.361260e-04	15.2929	1.477145	0.072106	2.333440e-04	15.2933	1.456811	0.026768	2.892700e-04	15.2857	1.456811	0.026768	2.892700e-04	15.2857	1.476016	0.072134	2.361260e-04	15.2929	1.477145	0.072106	2.333440e-04	15.2933	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
7	A7	9579ee82-4dbd-49b2-82f8-4e3ccff85e02	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.411 < 1.7	0.075214	0.038371	0.181970	0.09100000000000001	0.091	12	15	4	13.5	0.091906	1.411295	0.996465	8.780205e-04	13.4712	13.4712	1.476016	0.072134	4.793094e-04	13.4746	1.477145	0.072106	4.743872e-04	13.4746	1.456811	0.026768	5.720053e-04	13.4737	1.456811	0.026768	5.720053e-04	13.4737	1.476016	0.072134	4.793094e-04	13.4746	1.477145	0.072106	4.743872e-04	13.4746	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
8	A8	9579ee82-4dbd-49b2-82f8-4e3ccff85e02	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.411 < 1.7	0.071742	0.038371	0.181970	0.09100000000000001	0.091	12	15	4	13.5	0.086387	1.411414	0.996813	8.243577e-04	13.6510	13.6510	1.476016	0.072134	4.505270e-04	13.6336	1.477145	0.072106	4.459004e-04	13.6333	1.456811	0.026768	5.376566e-04	13.6383	1.456811	0.026768	5.376566e-04	13.6383	1.476016	0.072134	4.505270e-04	13.6336	1.477145	0.072106	4.459004e-04	13.6333	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
9	A9	54665ab9-30f4-4053-b5a6-6e7ac82ecbca	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		no amplification;no plateau;only 0 values in log phase	0.044045	0.038371	0.181970	0.09100000000000001	0.091	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.476016	0.072134	nan	nan	1.477145	0.072106	nan	nan	1.456811	0.026768	nan	nan	1.456811	0.026768	nan	nan	1.476016	0.072134	nan	nan	1.477145	0.072106	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
10	A10	54665ab9-30f4-4053-b5a6-6e7ac82ecbca	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		no amplification;no plateau;only 0 values in log phase	0.045263	0.038371	0.181970	0.09100000000000001	0.091	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.476016	0.072134	nan	nan	1.477145	0.072106	nan	nan	1.456811	0.026768	nan	nan	1.456811	0.026768	nan	nan	1.476016	0.072134	nan	nan	1.477145	0.072106	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
