id	well	sample	sample type	sample nucleotide	target	target chemistry	excluded	note	baseline	lower limit	upper limit	common threshold	group threshold	n in log phase	last log cycle	n included	log lin cycle	log lin fluorescence	indiv PCR eff	R2	N0 (indiv eff - for debug use)	Cq (indiv eff - for debug use)	Cq with group threshold (indiv eff - for debug use)	mean PCR eff	standard error of the mean PCR eff	N0 (mean eff)	Cq (mean eff)	mean PCR eff - no plateau	standard error of the mean PCR eff - no plateau	N0 (mean eff) - no plateau	Cq (mean eff) - no plateau	mean PCR eff - mean efficiency	standard error of the mean PCR eff - mean efficiency	N0 (mean eff) - mean efficiency	Cq (mean eff) - mean efficiency	mean PCR eff - no plateau - mean efficiency	standard error of the mean PCR eff - no plateau - mean efficiency	N0 (mean eff) - no plateau - mean efficiency	Cq (mean eff) - no plateau - mean efficiency	mean PCR eff - stat efficiency	standard error of the mean PCR eff - stat efficiency	N0 (mean eff) - stat efficiency	Cq (mean eff) - stat efficiency	mean PCR eff - no plateau - stat efficiency	standard error of the stat PCR eff - no plateau - stat efficiency	N0 (mean eff) - no plateau - stat efficiency	Cq (mean eff) - no plateau - stat efficiency	amplification	baseline error	instable baseline	plateau	noisy sample	PCR efficiency outside mean rage	PCR efficiency outside mean rage - no plateau	PCR efficiency outlier	PCR efficiency outlier - no plateau	short log lin phase	Cq is shifting	too low Cq eff	too low Cq N0	used for W-o-L setting
1	A1	f4a85e4b-e5f7-4563-bc8b-3f217c9b71dd	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.044885	0.003126	0.031405	0.015499999999999996	0.0155	8	24	4	22.5	0.012269	1.820913	0.999743	1.707316e-08	22.8900	22.8900	1.779935	0.045021	2.849240e-08	22.9054	1.779935	0.045021	2.849240e-08	22.9054	1.785888	0.025659	2.643022e-08	22.9031	1.785888	0.025659	2.643022e-08	22.9031	1.779935	0.045021	2.849240e-08	22.9054	1.779935	0.045021	2.849240e-08	22.9054	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
2	A2	f4a85e4b-e5f7-4563-bc8b-3f217c9b71dd	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.046033	0.003126	0.031405	0.015499999999999996	0.0155	9	24	4	21.5	0.007262	1.780871	0.997085	2.968081e-08	22.8137	22.8137	1.779935	0.045021	3.001841e-08	22.8149	1.779935	0.045021	3.001841e-08	22.8149	1.785888	0.025659	2.793892e-08	22.8073	1.785888	0.025659	2.793892e-08	22.8073	1.779935	0.045021	3.001841e-08	22.8149	1.779935	0.045021	3.001841e-08	22.8149	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
3	A3	c38f0f59-389b-441f-9e27-939c056467f6	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.048090	0.003126	0.031405	0.015499999999999996	0.0155	9	24	4	22.5	0.012327	1.771030	0.999737	3.204626e-08	22.9007	22.9007	1.779935	0.045021	2.862643e-08	22.8973	1.779935	0.045021	2.862643e-08	22.8973	1.785888	0.025659	2.655455e-08	22.8950	1.785888	0.025659	2.655455e-08	22.8950	1.779935	0.045021	2.862643e-08	22.8973	1.779935	0.045021	2.862643e-08	22.8973	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
4	A4	c38f0f59-389b-441f-9e27-939c056467f6	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.050158	0.003126	0.031405	0.015499999999999996	0.0155	8	24	4	22.5	0.013123	1.789504	0.999641	2.701142e-08	22.7861	22.7861	1.779935	0.045021	3.047481e-08	22.7887	1.779935	0.045021	3.047481e-08	22.7887	1.785888	0.025659	2.826915e-08	22.7871	1.785888	0.025659	2.826915e-08	22.7871	1.779935	0.045021	3.047481e-08	22.7887	1.779935	0.045021	3.047481e-08	22.7887	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
5	A5	066314ea-6efe-49cf-a78a-cfdecf849345	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.048341	0.003126	0.031405	0.015499999999999996	0.0155	11	24	4	21.5	0.008560	1.755151	0.999741	4.782836e-08	22.5555	22.5555	1.779935	0.045021	3.538036e-08	22.5299	1.779935	0.045021	3.538036e-08	22.5299	1.785888	0.025659	3.292943e-08	22.5239	1.785888	0.025659	3.292943e-08	22.5239	1.779935	0.045021	3.538036e-08	22.5299	1.779935	0.045021	3.538036e-08	22.5299	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
6	A6	066314ea-6efe-49cf-a78a-cfdecf849345	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.050008	0.003126	0.031405	0.015499999999999996	0.0155	8	24	4	21.5	0.007803	1.828477	0.999996	1.808675e-08	22.6372	22.6372	1.779935	0.045021	3.225500e-08	22.6903	1.779935	0.045021	3.225500e-08	22.6903	1.785888	0.025659	3.002058e-08	22.6834	1.785888	0.025659	3.002058e-08	22.6834	1.779935	0.045021	3.225500e-08	22.6903	1.779935	0.045021	3.225500e-08	22.6903	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
7	A7	58d7fd08-f694-4c78-8289-567e82edce70	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.052191	0.003126	0.031405	0.015499999999999996	0.0155	7	23	4	21.5	0.009913	1.792278	0.999613	3.531819e-08	22.2660	22.2660	1.779935	0.045021	4.097571e-08	22.2752	1.779935	0.045021	4.097571e-08	22.2752	1.785888	0.025659	3.813717e-08	22.2708	1.785888	0.025659	3.813717e-08	22.2708	1.779935	0.045021	4.097571e-08	22.2752	1.779935	0.045021	4.097571e-08	22.2752	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
8	A8	58d7fd08-f694-4c78-8289-567e82edce70	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.049061	0.003126	0.031405	0.015499999999999996	0.0155	6	23	4	21.5	0.009254	1.822719	0.999964	2.295337e-08	22.3592	22.3592	1.779935	0.045021	3.825014e-08	22.3946	1.779935	0.045021	3.825014e-08	22.3946	1.785888	0.025659	3.560041e-08	22.3894	1.785888	0.025659	3.560041e-08	22.3894	1.779935	0.045021	3.825014e-08	22.3946	1.779935	0.045021	3.825014e-08	22.3946	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
9	A9	7ba4fcef-1b9a-4962-8f1e-9dac9665fd15	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.046650	0.003126	0.031405	0.015499999999999996	0.0155	8	23	4	21.5	0.008689	1.801988	0.999843	2.756201e-08	22.4828	22.4828	1.779935	0.045021	3.591615e-08	22.5038	1.779935	0.045021	3.591615e-08	22.5038	1.785888	0.025659	3.342811e-08	22.4980	1.785888	0.025659	3.342811e-08	22.4980	1.779935	0.045021	3.591615e-08	22.5038	1.779935	0.045021	3.591615e-08	22.5038	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
10	A10	7ba4fcef-1b9a-4962-8f1e-9dac9665fd15	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.047199	0.003126	0.031405	0.015499999999999996	0.0155	9	23	4	21.5	0.009099	1.785532	0.999594	3.515456e-08	22.4189	22.4189	1.779935	0.045021	3.760939e-08	22.4239	1.779935	0.045021	3.760939e-08	22.4239	1.785888	0.025659	3.500405e-08	22.4186	1.785888	0.025659	3.500405e-08	22.4186	1.779935	0.045021	3.760939e-08	22.4239	1.779935	0.045021	3.760939e-08	22.4239	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
