id	well	sample	sample type	sample nucleotide	target	target chemistry	excluded	note	baseline	lower limit	upper limit	common threshold	group threshold	n in log phase	last log cycle	n included	log lin cycle	log lin fluorescence	indiv PCR eff	R2	N0 (indiv eff - for debug use)	Cq (indiv eff - for debug use)	Cq with group threshold (indiv eff - for debug use)	mean PCR eff	standard error of the mean PCR eff	N0 (mean eff)	Cq (mean eff)	mean PCR eff - no plateau	standard error of the mean PCR eff - no plateau	N0 (mean eff) - no plateau	Cq (mean eff) - no plateau	mean PCR eff - mean efficiency	standard error of the mean PCR eff - mean efficiency	N0 (mean eff) - mean efficiency	Cq (mean eff) - mean efficiency	mean PCR eff - no plateau - mean efficiency	standard error of the mean PCR eff - no plateau - mean efficiency	N0 (mean eff) - no plateau - mean efficiency	Cq (mean eff) - no plateau - mean efficiency	mean PCR eff - stat efficiency	standard error of the mean PCR eff - stat efficiency	N0 (mean eff) - stat efficiency	Cq (mean eff) - stat efficiency	mean PCR eff - no plateau - stat efficiency	standard error of the stat PCR eff - no plateau - stat efficiency	N0 (mean eff) - no plateau - stat efficiency	Cq (mean eff) - no plateau - stat efficiency	amplification	baseline error	instable baseline	plateau	noisy sample	PCR efficiency outside mean rage	PCR efficiency outside mean rage - no plateau	PCR efficiency outlier	PCR efficiency outlier - no plateau	short log lin phase	Cq is shifting	too low Cq eff	too low Cq N0	used for W-o-L setting
1	A1	7a6cdd49-7873-4503-a9b2-6dc5a691618e	std	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.546 < 1.7	0.202582	0.026915	0.204174	0.102	0.102	11	17	4	14.5	0.078030	1.546068	0.999962	1.407489e-04	15.1148	15.1148	1.672557	0.050928	4.500252e-05	15.0208	1.660339	0.056655	5.005038e-05	15.0283	1.693132	0.021305	3.769152e-05	15.0087	1.687641	0.022871	3.950933e-05	15.0119	1.676967	0.041909	4.331643e-05	15.0182	1.666761	0.045638	4.732543e-05	15.0244	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
2	A2	7a6cdd49-7873-4503-a9b2-6dc5a691618e	std	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.554 < 1.7	0.206041	0.026915	0.204174	0.102	0.102	11	17	4	14.5	0.077807	1.554449	0.999924	1.297666e-04	15.1137	15.1137	1.672557	0.050928	4.487436e-05	15.0264	1.660339	0.056655	4.990784e-05	15.0340	1.693132	0.021305	3.758418e-05	15.0141	1.687641	0.022871	3.939681e-05	15.0173	1.676967	0.041909	4.319306e-05	15.0237	1.666761	0.045638	4.719065e-05	15.0299	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
3	A3	ccea7988-64ab-4ec7-b04b-33525a9e1891	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		no plateau	0.060951	0.026915	0.204174	0.102	0.102	11	30	4	28.5	0.069448	1.718638	0.999885	1.376899e-08	29.2098	29.2098	1.672557	0.050928	2.987464e-08	29.2473	1.660339	0.056655	3.681727e-08	29.2582	1.693132	0.021305	2.108489e-08	29.2300	1.687641	0.022871	2.313011e-08	29.2345	1.676967	0.041909	2.771444e-08	29.2435	1.666761	0.045638	3.298104e-08	29.2524	Yes	No	No	No	No	No	No	No	No	No	No	No	No	No
4	A4	ccea7988-64ab-4ec7-b04b-33525a9e1891	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		no plateau	0.059211	0.026915	0.204174	0.102	0.102	10	30	4	28.5	0.063048	1.747948	0.999702	7.719806e-09	29.3615	29.3615	1.672557	0.050928	2.712151e-08	29.4353	1.660339	0.056655	3.342434e-08	29.4488	1.693132	0.021305	nan	29.4136	1.687641	0.022871	nan	29.4193	1.676967	0.041909	2.516038e-08	29.4305	1.666761	0.045638	2.994164e-08	29.4417	Yes	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
5	A5	8943241d-1d6d-4718-8456-fc9994bf64ea	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		no plateau;indiv PCR eff is 1.680 < 1.7	0.059575	0.026915	0.204174	0.102	0.102	12	30	4	27.5	0.068202	1.679834	0.999899	4.354843e-08	28.2760	28.2760	1.672557	0.050928	4.907068e-08	28.2825	1.660339	0.056655	6.003255e-08	28.2939	1.693132	0.021305	3.505908e-08	28.2644	1.687641	0.022871	3.833507e-08	28.2691	1.676967	0.041909	4.564247e-08	28.2786	1.666761	0.045638	5.398541e-08	28.2879	Yes	No	No	No	No	No	No	No	No	No	No	No	No	No
6	A6	8943241d-1d6d-4718-8456-fc9994bf64ea	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		no plateau;indiv PCR eff is 1.698 < 1.7	0.063582	0.026915	0.204174	0.102	0.102	11	30	4	27.5	0.069629	1.698028	0.999692	3.306043e-08	28.2211	28.2211	1.672557	0.050928	5.009731e-08	28.2423	1.660339	0.056655	6.128853e-08	28.2530	1.693132	0.021305	3.579257e-08	28.2250	1.687641	0.022871	3.913710e-08	28.2295	1.676967	0.041909	4.659738e-08	28.2385	1.666761	0.045638	5.511486e-08	28.2473	Yes	No	No	No	No	No	No	No	No	No	No	No	No	No
7	A7	0692f1f7-3fcc-464e-86e1-cd6a31117181	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.695 < 1.7	0.054884	0.026915	0.204174	0.102	0.102	10	27	4	25.5	0.073928	1.695405	0.999461	1.052770e-07	26.1097	26.1097	1.672557	0.050928	1.487974e-07	26.1258	1.660339	0.056655	1.793874e-07	26.1349	1.693132	0.021305	1.089416e-07	26.1113	1.687641	0.022871	1.183499e-07	26.1151	1.676967	0.041909	1.391330e-07	26.1226	1.666761	0.045638	1.625679e-07	26.1301	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
8	A8	0692f1f7-3fcc-464e-86e1-cd6a31117181	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye			0.056736	0.026915	0.204174	0.102	0.102	10	27	4	25.5	0.074286	1.705016	0.999598	9.158688e-08	26.0942	26.0942	1.672557	0.050928	1.495184e-07	26.1164	1.660339	0.056655	1.802566e-07	26.1253	1.693132	0.021305	1.094695e-07	26.1021	1.687641	0.022871	1.189234e-07	26.1058	1.676967	0.041909	1.398071e-07	26.1133	1.666761	0.045638	1.633557e-07	26.1206	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
9	A9	59c87978-a5fc-47dc-ab6a-0eb39ce2da4b	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		no plateau;indiv PCR eff is 1.679 < 1.7	0.062230	0.026915	0.204174	0.102	0.102	11	35	4	31.5	0.066520	1.678927	0.999973	5.425625e-09	32.3250	32.3250	1.672557	0.050928	6.115820e-09	32.3311	1.660339	0.056655	7.704707e-09	32.3431	1.693132	0.021305	4.160961e-09	32.3118	1.687641	0.022871	4.609273e-09	32.3168	1.676967	0.041909	5.628943e-09	32.3268	1.666761	0.045638	6.822424e-09	32.3367	Yes	No	No	No	No	No	No	No	No	No	No	No	No	No
10	A10	59c87978-a5fc-47dc-ab6a-0eb39ce2da4b	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		no plateau;indiv PCR eff is 1.667 < 1.7	0.062564	0.026915	0.204174	0.102	0.102	11	35	4	31.5	0.082947	1.667430	0.999803	8.400379e-09	31.9044	31.9044	1.672557	0.050928	7.626102e-09	31.9020	1.660339	0.056655	9.607360e-09	31.9078	1.693132	0.021305	5.188497e-09	31.8927	1.687641	0.022871	5.747518e-09	31.8951	1.676967	0.041909	7.018992e-09	31.9000	1.666761	0.045638	8.507200e-09	31.9047	Yes	No	No	No	No	No	No	No	No	No	No	No	No	No
