id	well	sample	sample type	sample nucleotide	target	target chemistry	excluded	note	baseline	lower limit	upper limit	common threshold	group threshold	n in log phase	last log cycle	n included	log lin cycle	log lin fluorescence	indiv PCR eff	R2	N0 (indiv eff - for debug use)	Cq (indiv eff - for debug use)	Cq with group threshold (indiv eff - for debug use)	mean PCR eff	standard error of the mean PCR eff	N0 (mean eff)	Cq (mean eff)	mean PCR eff - no plateau	standard error of the mean PCR eff - no plateau	N0 (mean eff) - no plateau	Cq (mean eff) - no plateau	mean PCR eff - mean efficiency	standard error of the mean PCR eff - mean efficiency	N0 (mean eff) - mean efficiency	Cq (mean eff) - mean efficiency	mean PCR eff - no plateau - mean efficiency	standard error of the mean PCR eff - no plateau - mean efficiency	N0 (mean eff) - no plateau - mean efficiency	Cq (mean eff) - no plateau - mean efficiency	mean PCR eff - stat efficiency	standard error of the mean PCR eff - stat efficiency	N0 (mean eff) - stat efficiency	Cq (mean eff) - stat efficiency	mean PCR eff - no plateau - stat efficiency	standard error of the stat PCR eff - no plateau - stat efficiency	N0 (mean eff) - no plateau - stat efficiency	Cq (mean eff) - no plateau - stat efficiency	amplification	baseline error	instable baseline	plateau	noisy sample	PCR efficiency outside mean rage	PCR efficiency outside mean rage - no plateau	PCR efficiency outlier	PCR efficiency outlier - no plateau	short log lin phase	Cq is shifting	too low Cq eff	too low Cq N0	used for W-o-L setting
1	A1	fc6f3a70-e5e5-436d-ac49-abd54587e3fa	std	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		indiv PCR eff is 1.484 < 1.7;PCR efficiency outlier;indiv PCR eff is lower than mean PCR eff by 0.388	0.142165	0.002239	0.027102	0.0135	0.0135	12	23	7	20.0	0.006943	1.484409	0.981514	2.573291e-06	21.6833	21.6833	1.851550	0.085078	3.096368e-08	21.0794	1.864558	0.080666	2.691810e-08	21.0673	1.858879	0.025943	2.861149e-08	21.0725	1.860235	0.027306	2.819709e-08	21.0712	1.861387	0.051855	2.785011e-08	21.0702	1.872316	0.060253	2.477301e-08	21.0602	Yes	No	No	Yes	No	Yes	Yes	Yes	Yes	No	No	No	No	Yes
2	A2	fc6f3a70-e5e5-436d-ac49-abd54587e3fa	std	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau in positive control;indiv PCR eff is 1.314 < 1.7	0.156350	0.002239	0.027102	0.0135	0.0135	12	22	8	18.5	0.005914	1.313666	0.962020	3.800846e-05	21.5256	21.5256	1.851550	0.085078	6.644234e-08	19.8399	1.864558	0.080666	5.837103e-08	19.8249	1.858879	0.025943	nan	19.8314	1.860235	0.027306	nan	19.8298	1.861387	0.051855	nan	19.8285	1.872316	0.060253	5.405509e-08	19.8161	Yes	No	No	No	No	Yes	Yes	Yes	No	No	No	No	No	No
3	A3	2add0055-6fb3-4986-b6fc-81aaa710b1f2	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau	0.035074	0.002239	0.027102	0.0135	0.0135	10	29	4	27.5	0.008221	1.836709	0.999898	4.506388e-10	28.3158	28.3158	1.851550	0.085078	3.611725e-10	28.3051	1.864558	0.080666	2.979226e-10	28.2961	1.858879	0.025943	3.239929e-10	28.3000	1.860235	0.027306	3.175582e-10	28.2990	1.861387	0.051855	3.121975e-10	28.2982	1.872316	0.060253	2.657744e-10	28.2908	Yes	No	No	No	No	No	No	No	No	No	No	No	No	No
4	A4	2add0055-6fb3-4986-b6fc-81aaa710b1f2	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau	0.036361	0.002239	0.027102	0.0135	0.0135	9	29	4	27.5	0.009820	1.809428	0.999832	8.122960e-10	28.0367	28.0367	1.851550	0.085078	4.313953e-10	28.0167	1.864558	0.080666	3.558477e-10	28.0109	1.858879	0.025943	nan	28.0134	1.860235	0.027306	nan	28.0128	1.861387	0.051855	3.728980e-10	28.0123	1.872316	0.060253	3.174489e-10	28.0075	Yes	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
5	A5	0ae7faa4-3135-4c82-a596-c9c2bb1ce71c	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau	0.036586	0.002239	0.027102	0.0135	0.0135	9	30	4	27.5	0.006734	1.863409	0.999758	2.482088e-10	28.6174	28.6174	1.851550	0.085078	2.958473e-10	28.6290	1.864558	0.080666	2.440374e-10	28.6163	1.858879	0.025943	2.653924e-10	28.6218	1.860235	0.027306	2.601214e-10	28.6205	1.861387	0.051855	2.557303e-10	28.6194	1.872316	0.060253	2.177038e-10	28.6089	Yes	No	No	No	No	No	No	No	No	No	No	No	No	No
6	A6	0ae7faa4-3135-4c82-a596-c9c2bb1ce71c	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau	0.036463	0.002239	0.027102	0.0135	0.0135	12	30	4	27.5	0.006458	1.823085	0.999127	4.344377e-10	28.7278	28.7278	1.851550	0.085078	2.837205e-10	28.6969	1.864558	0.080666	2.340343e-10	28.6835	1.858879	0.025943	2.545139e-10	28.6893	1.860235	0.027306	2.494591e-10	28.6879	1.861387	0.051855	2.452480e-10	28.6867	1.872316	0.060253	2.087802e-10	28.6756	Yes	No	No	No	No	No	No	No	No	No	No	No	No	No
7	A7	74b6a76e-d79b-4f7a-b646-d0699ab055d8	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.036392	0.002239	0.027102	0.0135	0.0135	6	27	4	25.5	0.009636	1.870476	0.999817	1.119706e-09	26.0385	26.0385	1.851550	0.085078	1.451211e-09	26.0474	1.864558	0.080666	1.213948e-09	26.0413	1.858879	0.025943	1.312147e-09	26.0439	1.860235	0.027306	1.287964e-09	26.0433	1.861387	0.051855	1.267791e-09	26.0427	1.872316	0.060253	1.091984e-09	26.0377	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
8	A8	74b6a76e-d79b-4f7a-b646-d0699ab055d8	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.033709	0.002239	0.027102	0.0135	0.0135	9	27	4	25.5	0.008674	1.858488	0.999933	1.187493e-09	26.2138	26.2138	1.851550	0.085078	1.306329e-09	26.2181	1.864558	0.080666	1.092753e-09	26.2101	1.858879	0.025943	1.181149e-09	26.2136	1.860235	0.027306	1.159381e-09	26.2127	1.861387	0.051855	1.141221e-09	26.2120	1.872316	0.060253	9.829659e-10	26.2054	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
9	A9	a763c101-1bdb-4435-b2c5-b0ab0533f9e6	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.032985	0.002239	0.027102	0.0135	0.0135	8	29	4	27.5	0.008359	1.874829	0.999382	2.604303e-10	28.2627	28.2627	1.851550	0.085078	3.672113e-10	28.2782	1.864558	0.080666	3.029039e-10	28.2694	1.858879	0.025943	3.294101e-10	28.2732	1.860235	0.027306	3.228677e-10	28.2723	1.861387	0.051855	3.174174e-10	28.2716	1.872316	0.060253	2.702182e-10	28.2644	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
10	A10	a763c101-1bdb-4435-b2c5-b0ab0533f9e6	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.033946	0.002239	0.027102	0.0135	0.0135	8	29	4	27.5	0.007898	1.909460	0.999922	1.487634e-10	28.3287	28.3287	1.851550	0.085078	3.469838e-10	28.3702	1.864558	0.080666	2.862186e-10	28.3604	1.858879	0.025943	3.112648e-10	28.3646	1.860235	0.027306	3.050828e-10	28.3636	1.861387	0.051855	2.999327e-10	28.3627	1.872316	0.060253	2.553334e-10	28.3547	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
11	A11	a56e719e-7453-40d9-9af1-13333d38fb19	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.031375	0.002239	0.027102	0.0135	0.0135	6	29	4	27.5	0.008777	1.973628	0.999255	6.661081e-11	28.1333	28.1333	1.851550	0.085078	3.855832e-10	28.1989	1.864558	0.080666	3.180584e-10	28.1911	1.858879	0.025943	3.458908e-10	28.1945	1.860235	0.027306	3.390211e-10	28.1937	1.861387	0.051855	3.332981e-10	28.1930	1.872316	0.060253	2.837374e-10	28.1865	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
