id	well	sample	sample type	sample nucleotide	target	target chemistry	excluded	note	baseline	lower limit	upper limit	common threshold	group threshold	n in log phase	last log cycle	n included	log lin cycle	log lin fluorescence	indiv PCR eff	R2	N0 (indiv eff - for debug use)	Cq (indiv eff - for debug use)	Cq with group threshold (indiv eff - for debug use)	mean PCR eff	standard error of the mean PCR eff	N0 (mean eff)	Cq (mean eff)	mean PCR eff - no plateau	standard error of the mean PCR eff - no plateau	N0 (mean eff) - no plateau	Cq (mean eff) - no plateau	mean PCR eff - mean efficiency	standard error of the mean PCR eff - mean efficiency	N0 (mean eff) - mean efficiency	Cq (mean eff) - mean efficiency	mean PCR eff - no plateau - mean efficiency	standard error of the mean PCR eff - no plateau - mean efficiency	N0 (mean eff) - no plateau - mean efficiency	Cq (mean eff) - no plateau - mean efficiency	mean PCR eff - stat efficiency	standard error of the mean PCR eff - stat efficiency	N0 (mean eff) - stat efficiency	Cq (mean eff) - stat efficiency	mean PCR eff - no plateau - stat efficiency	standard error of the stat PCR eff - no plateau - stat efficiency	N0 (mean eff) - no plateau - stat efficiency	Cq (mean eff) - no plateau - stat efficiency	amplification	baseline error	instable baseline	plateau	noisy sample	PCR efficiency outside mean rage	PCR efficiency outside mean rage - no plateau	PCR efficiency outlier	PCR efficiency outlier - no plateau	short log lin phase	Cq is shifting	too low Cq eff	too low Cq N0	used for W-o-L setting
1	A1	93653ae0-678b-4269-9a5b-bd46411fe350	std	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.156209	0.002328	0.028054	0.013999999999999999	0.014	8	23	5	21.0	0.008268	1.741856	0.999838	7.180453e-08	21.9490	21.9490	1.855996	0.077640	1.893613e-08	21.8516	1.862651	0.089140	1.756501e-08	21.8467	1.861174	0.026731	1.786017e-08	21.8478	1.878421	0.026178	1.471497e-08	21.8354	1.863258	0.061009	1.744529e-08	21.8462	1.873954	0.065555	1.546943e-08	21.8385	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
2	A2	93653ae0-678b-4269-9a5b-bd46411fe350	std	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		indiv PCR eff is 1.554 < 1.7;PCR efficiency outlier;indiv PCR eff is lower than mean PCR eff by 0.319	0.212587	0.002328	0.028054	0.013999999999999999	0.014	9	22	6	19.5	0.006274	1.554479	0.982264	1.152495e-06	21.3195	21.3195	1.855996	0.077640	3.633184e-08	20.7979	1.862651	0.089140	3.388256e-08	20.7904	1.861174	0.026731	3.441094e-08	20.7921	1.878421	0.026178	2.874612e-08	20.7732	1.863258	0.061009	3.366806e-08	20.7898	1.873954	0.065555	3.011224e-08	20.7780	Yes	No	No	Yes	No	Yes	Yes	Yes	Yes	No	No	No	No	Yes
3	A3	52ccfc0c-a118-4ed9-b478-7cb54943cb77	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.040007	0.002328	0.028054	0.013999999999999999	0.014	9	28	4	25.5	0.007029	1.816432	0.995773	1.725134e-09	26.6543	26.6543	1.855996	0.077640	9.958464e-10	26.6141	1.862651	0.089140	9.089805e-10	26.6077	1.861174	0.026731	9.275614e-10	26.6091	1.878421	0.026178	7.331441e-10	26.5929	1.863258	0.061009	9.014629e-10	26.6071	1.873954	0.065555	7.790357e-10	26.5970	Yes	No	No	Yes	No	No	Yes	No	No	No	No	No	No	Yes
4	A4	52ccfc0c-a118-4ed9-b478-7cb54943cb77	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.040742	0.002328	0.028054	0.013999999999999999	0.014	8	28	4	25.5	0.006719	1.871683	0.998665	7.680605e-10	26.6711	26.6711	1.855996	0.077640	9.519206e-10	26.6870	1.862651	0.089140	8.688862e-10	26.6802	1.861174	0.026731	8.866475e-10	26.6817	1.878421	0.026178	7.008058e-10	26.6644	1.863258	0.061009	8.617002e-10	26.6796	1.873954	0.065555	7.446731e-10	26.6688	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
5	A5	468a2bdb-b4b4-4044-a5d8-601e6bccbc8c	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.040374	0.002328	0.028054	0.013999999999999999	0.014	11	27	4	25.5	0.009271	1.811576	0.999783	2.436073e-09	26.1936	26.1936	1.855996	0.077640	1.313452e-09	26.1665	1.862651	0.089140	1.198882e-09	26.1626	1.861174	0.026731	1.223388e-09	26.1635	1.878421	0.026178	9.669657e-10	26.1538	1.863258	0.061009	1.188966e-09	26.1623	1.873954	0.065555	1.027493e-09	26.1562	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
6	A6	468a2bdb-b4b4-4044-a5d8-601e6bccbc8c	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.041301	0.002328	0.028054	0.013999999999999999	0.014	7	27	4	25.5	0.008223	1.892762	0.999665	7.064772e-10	26.3339	26.3339	1.855996	0.077640	1.165007e-09	26.3604	1.862651	0.089140	1.063385e-09	26.3554	1.861174	0.026731	1.085123e-09	26.3565	1.878421	0.026178	8.576804e-10	26.3440	1.863258	0.061009	1.054591e-09	26.3550	1.873954	0.065555	9.113674e-10	26.3472	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
7	A7	dd4b37c3-b38b-408b-a3bc-10fdf12462c5	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.039813	0.002328	0.028054	0.013999999999999999	0.014	6	29	4	27.5	0.008451	1.984492	0.997694	5.514927e-11	28.2365	28.2365	1.855996	0.077640	3.475564e-10	28.3163	1.862651	0.089140	3.149769e-10	28.3116	1.861174	0.026731	3.219260e-10	28.3126	1.878421	0.026178	2.497990e-10	28.3007	1.863258	0.061009	3.121685e-10	28.3111	1.873954	0.065555	2.667023e-10	28.3038	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
8	A8	dd4b37c3-b38b-408b-a3bc-10fdf12462c5	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.037007	0.002328	0.028054	0.013999999999999999	0.014	8	30	4	27.5	0.006879	1.969141	0.995492	5.557961e-11	28.5487	28.5487	1.855996	0.077640	2.829150e-10	28.6490	1.862651	0.089140	2.563949e-10	28.6424	1.861174	0.026731	2.620516e-10	28.6439	1.878421	0.026178	2.033393e-10	28.6271	1.863258	0.061009	2.541088e-10	28.6418	1.873954	0.065555	2.170988e-10	28.6314	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
9	A9	438f10ed-a7e0-4984-b53f-5753e57755a6	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau	0.036333	0.002328	0.028054	0.013999999999999999	0.014	11	30	5	28.0	0.008054	1.780274	0.999534	7.805341e-10	28.9586	28.9586	1.855996	0.077640	2.431428e-10	28.8940	1.862651	0.089140	2.199569e-10	28.8889	1.861174	0.026731	nan	28.8900	1.878421	0.026178	nan	28.8770	1.863258	0.061009	2.179602e-10	28.8884	1.873954	0.065555	1.856829e-10	28.8803	Yes	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
10	A10	438f10ed-a7e0-4984-b53f-5753e57755a6	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye		no plateau	0.038108	0.002328	0.028054	0.013999999999999999	0.014	8	30	5	28.0	0.008117	1.775400	0.998726	8.494131e-10	28.9495	28.9495	1.855996	0.077640	2.450483e-10	28.8814	1.862651	0.089140	2.216807e-10	28.8763	1.861174	0.026731	nan	28.8774	1.878421	0.026178	nan	28.8646	1.863258	0.061009	2.196684e-10	28.8758	1.873954	0.065555	1.871381e-10	28.8679	Yes	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
11	A11	7bd9e68f-386f-4259-9102-367f1447c74c	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.033601	0.002328	0.028054	0.013999999999999999	0.014	8	29	5	27.0	0.008084	1.848313	0.999175	5.066509e-10	27.8939	27.8939	1.855996	0.077640	4.529641e-10	27.8879	1.862651	0.089140	4.112391e-10	27.8828	1.861174	0.026731	4.201452e-10	27.8840	1.878421	0.026178	3.275194e-10	27.8710	1.863258	0.061009	4.076388e-10	27.8824	1.873954	0.065555	3.492659e-10	27.8743	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
12	A12	7bd9e68f-386f-4259-9102-367f1447c74c	unkn	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.037263	0.002328	0.028054	0.013999999999999999	0.014	10	29	4	27.5	0.010430	1.829865	0.999753	6.335158e-10	27.9872	27.9872	1.855996	0.077640	4.289536e-10	27.9760	1.862651	0.089140	3.887440e-10	27.9733	1.861174	0.026731	3.973205e-10	27.9739	1.878421	0.026178	3.083015e-10	27.9669	1.863258	0.061009	3.852778e-10	27.9730	1.873954	0.065555	3.291635e-10	27.9687	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
13	B1	1b109620-ad89-41a8-9797-118bcbb1b01e	std	cDNA	SYBR Green I@TOX	non-saturating DNA binding dye			0.070622	0.002328	0.028054	0.013999999999999999	0.014	9	25	5	23.0	0.008240	1.721087	0.991365	3.107708e-08	23.9763	23.9763	1.855996	0.077640	5.478087e-09	23.8572	1.862651	0.089140	5.045186e-09	23.8523	1.861174	0.026731	5.138114e-09	23.8534	1.878421	0.026178	4.155903e-09	23.8409	1.863258	0.061009	5.007536e-09	23.8518	1.873954	0.065555	4.389836e-09	23.8441	Yes	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes
